	county_id	new_pct_dem	proj_X	proj_Y	pct_black	pct_hisp	pct_bach	median_income	ln_pop_den	pct_3rd_party	pct_fb
723	18121	-0.741666	745402.25623	1896098.329053	-0.587604	-0.563956	-1.038668	-0.048739	-0.094266	-0.228496	-0.602934
724	18123	0.222858	812124.07268	1711782.806973	-0.42279	-0.578312	-0.610844	-0.067882	0.06304	0.27863	-0.655726
725	18125	-0.655829	757397.480292	1742473.438227	-0.567002	-0.614202	-0.819539	-0.220603	-0.11418	0.066672	-0.567739
726	18127	0.801966	739447.044493	2085327.989062	-0.367851	0.039001	0.672627	1.265335	1.272007	0.318749	-0.198192
727	18129	-0.280593	706192.832475	1695499.648416	-0.505197	-0.592668	-0.00563	0.772149	0.182932	-0.126149	-0.708519
728	18131	-0.504918	774428.009049	2041585.365407	-0.615073	-0.463463	-0.95519	-0.264136	-0.246382	-0.106994	-0.567739
729	18133	-0.585054	777105.39922	1887049.002312	-0.450259	-0.542422	-0.537801	0.548883	0.323478	0.578833	-0.321375
730	18135	-0.653086	925783.705997	1958187.606743	-0.587604	-0.427573	-0.798669	-0.373606	0.125002	0.538156	-0.514947
731	18137	-0.865062	918047.881236	1838417.761474	-0.601338	-0.5496	-0.412584	0.214586	0.207554	-0.12719	-0.550142
732	18139	-0.695841	894334.453752	1894010.697256	-0.512064	-0.556778	-0.840408	0.073777	-0.048371	0.050146	-0.708519
733	18141	1.175635	801798.296435	2109018.635926	0.257069	-0.054314	0.797843	-0.038033	1.490799	0.153818	0.312134
734	18143	-0.425186	881821.868662	1787303.356832	-0.615073	-0.51371	-1.038668	-0.326528	0.593759	-0.514727	-0.620531
735	18145	-0.504112	867917.4633	1880234.371934	-0.5464	-0.377326	-0.339541	0.503294	0.512813	0.2857	-0.391764
736	18147	-0.21176	780804.645585	1701358.304907	-0.580737	-0.470641	-0.704757	0.283572	0.081786	0.103747	-0.550142
737	18149	-0.4699	776037.613318	2068642.719655	-0.567002	-0.406039	-1.049102	-0.149985	0.29262	-0.082881	-0.479752
738	18151	-0.328884	907421.864707	2123640.828364	-0.608206	-0.427573	-0.016065	0.35263	0.508174	0.275506	-0.550142
739	18153	-0.58369	734789.587206	1818234.566376	-0.354117	-0.556778	-1.028233	-0.216987	0.023156	-0.110451	-0.655726
740	18155	-0.633753	940833.114967	1809775.273725	-0.560135	-0.535244	-1.15345	-0.278103	0.044773	-0.46199	-0.497349
741	18157	1.011951	765229.223547	1967197.847062	-0.264843	-0.083026	1.747403	-0.012438	1.242346	0.985426	1.279995
742	18159	-0.660961	836648.902068	1965684.89388	-0.62194	-0.477819	0.286542	0.341215	0.157063	0.426467	-0.602934
743	18161	-0.758736	939967.323731	1899806.243717	-0.615073	-0.5496	-0.360411	-0.20777	-0.016673	-0.079337	-0.479752
744	18163	0.693417	730660.413852	1698003.279394	0.023582	-0.484997	0.52654	-0.25506	1.648951	0.054573	-0.338972
745	18165	-0.281195	722829.233465	1903090.447292	-0.5464	-0.614202	-0.809104	-0.217128	0.174261	0.322463	-0.690921
746	18167	0.530305	733397.26159	1856422.626764	-0.168701	-0.484997	0.328281	-0.572554	1.027416	0.432265	-0.303777
747	18169	-0.573565	851842.183261	2027481.557461	-0.553267	-0.492175	-0.40215	0.067609	0.299639	0.516989	-0.567739
748	18171	-0.711576	727142.952959	1958925.349794	-0.587604	-0.5496	-0.266498	0.513858	-0.391661	0.485668	-0.690921
749	18173	0.12387	757131.797287	1707975.147662	-0.512064	-0.542422	0.870886	1.430534	0.738296	-0.054883	-0.180595
750	18175	-0.641773	852089.538603	1774433.635309	-0.62194	-0.58549	-0.892582	-0.377364	0.114127	0.267192	-0.708519
751	18177	0.080605	929692.086438	1925572.134433	-0.278577	-0.463463	-0.391715	-0.481375	0.756602	0.432513	-0.409362
752	18179	-0.774205	900923.480969	2019783.838782	-0.573869	-0.456285	-0.391715	0.420553	0.309142	0.166132	-0.585336
753	18181	-0.384179	763716.784806	2007675.634716	-0.594471	-0.075848	-0.57954	0.090084	0.041791	-0.208691	-0.092608
754	18183	-0.557771	872252.567627	2062821.485241	-0.601338	-0.528066	-0.130847	0.598088	0.469672	1.022162	-0.585336
755	19001	-0.292846	126990.348162	2037043.124055	-0.587604	-0.528066	-0.360411	0.004082	-0.733568	-0.470975	-0.550142
756	19003	-0.37352	108489.381874	2002989.800656	-0.62194	-0.58549	-0.663018	-0.287178	-0.943525	-0.16683	-0.726116
757	19005	0.082797	373161.214921	2263466.679072	-0.539533	-0.205053	-0.433454	-0.077241	-0.429836	-0.459468	0.100965
758	19007	-0.267697	262195.263551	1974559.667263	-0.580737	-0.535244	-0.589975	-0.931524	-0.350941	-0.213977	-0.673324
759	19009	-0.126779	90422.304183	2076121.704039	-0.615073	-0.635737	-0.506497	-0.088656	-0.72615	-0.355179	-0.743714
760	19011	0.127152	323200.569199	2126540.016582	-0.587604	-0.571134	0.015239	1.022642	-0.124672	0.131613	-0.690921
761	19013	1.266509	301555.306472	2169339.629357	0.023582	-0.36297	0.74567	0.01656	0.953738	-0.070492	0.294537
762	19015	0.496886	170065.797876	2116840.67696	-0.587604	-0.492175	0.34915	0.758253	0.022075	0.293932	-0.585336
763	19017	0.483755	299474.675464	2203335.288828	-0.567002	-0.563956	0.912625	1.211663	0.141522	0.064545	-0.585336
764	19019	0.337337	340009.35301	2171031.050484	-0.615073	-0.563956	-0.047369	0.817597	-0.105966	-0.162179	-0.690921
765	19021	0.184795	69108.364891	2193458.338606	-0.457126	1.151601	-0.235194	0.27081	-0.143006	-0.171717	2.705389
766	19023	-0.213075	261244.827952	2197129.394335	-0.560135	-0.578312	-0.485627	0.270101	-0.326641	-0.360933	-0.673324
767	19025	-0.331765	111226.91979	2154787.602455	-0.525798	-0.542422	-0.339541	-0.069655	-0.551549	-0.058246	-0.602934
768	19027	-0.187983	93706.584852	2115515.481499	-0.62194	-0.499353	0.046543	0.41878	-0.126637	-0.887269	-0.567739
769	19029	-0.195954	89039.031399	2036601.268313	-0.615073	-0.484997	-0.193455	-0.221099	-0.37404	-0.524739	-0.602934
770	19031	0.453369	401560.186261	2095727.328882	-0.532666	-0.535244	0.025674	1.027321	-0.192559	-0.071589	-0.620531
771	19033	0.788503	221792.200789	2235003.618028	-0.512064	-0.32708	0.17176	0.046622	0.300795	-0.290064	-0.409362
772	19035	-0.234078	30614.484239	2193197.769526	-0.491462	-0.563956	0.025674	0.230042	-0.468226	-0.780149	-0.550142
773	19037	0.013632	298259.938552	2235194.43386	-0.553267	-0.499353	-0.496062	0.477061	-0.358393	-0.730799	-0.532544
774	19039	-0.129356	184722.243037	2004382.162872	-0.62194	0.347658	-0.621279	0.07952	-0.41193	-0.795081	0.276939
775	19041	-0.225028	68764.933667	2232227.207711	-0.580737	-0.413217	0.077847	-0.197418	-0.257505	-0.118182	-0.391764
776	19043	0.09011	378478.300507	2214599.940776	-0.560135	-0.542422	-0.443889	-0.010878	-0.397557	-0.420418	-0.374167
777	19045	0.663187	450214.609975	2112459.996617	-0.436524	-0.456285	-0.423019	-0.114677	0.23072	0.146185	-0.585336
778	19047	-0.153405	50810.3214	2115251.753475	-0.436524	1.338231	-0.798669	0.173676	-0.357805	-0.896933	2.177465
779	19049	0.921092	161988.692897	2077318.174469	-0.498329	-0.240943	2.968265	2.493832	0.694093	-0.011367	0.611291
780	19051	-0.541877	300554.277521	1976419.223469	-0.628807	-0.571134	-0.256064	0.715996	-0.52945	-0.528277	-0.585336
781	19053	-0.238476	185386.886957	1971762.07426	-0.505197	-0.463463	0.317846	-0.627006	-0.625734	-0.030492	-0.409362
782	19055	-0.109168	378454.056954	2172854.609023	-0.615073	-0.563956	-0.558671	0.740528	-0.231583	-0.215402	-0.708519
783	19057	0.717646	402333.730716	2000533.47353	-0.237373	-0.449107	-0.193455	-0.144526	0.418338	0.415016	-0.532544
784	19059	-0.055321	68476.723886	2265209.647143	-0.601338	-0.535244	1.215232	0.472452	-0.024793	-0.708282	-0.567739
785	19061	0.894133	418032.75434	2174567.144255	-0.388453	-0.499353	0.92306	0.68955	0.733267	-0.084796	-0.338972
786	19063	-0.128892	106561.792437	2265644.675926	-0.484595	0.017467	-0.329107	-0.12354	-0.365813	-0.500989	0.048172
787	19065	0.274764	337537.214927	2214748.787885	-0.477728	-0.506531	-0.38128	-0.154381	-0.283265	-0.027325	-0.673324
788	19067	0.381679	260070.971573	2233807.785531	-0.512064	-0.449107	-0.224759	-0.205572	-0.197372	-0.420723	-0.250985
789	19069	-0.104639	222807.283435	2196035.323315	-0.615073	0.239987	-0.412584	0.220754	-0.537238	-0.447905	-0.250985
790	19071	-0.331812	33104.849402	1970548.000793	-0.573869	-0.477819	-0.318672	0.244223	-0.687313	-0.243839	-0.409362
791	19073	0.095264	131833.612654	2116062.936766	-0.594471	-0.470641	-0.339541	-0.01811	-0.599494	-0.706339	-0.497349
792	19075	-0.184019	262387.725825	2160282.301461	-0.587604	-0.58549	0.620453	1.04455	-0.341759	-0.050755	-0.655726
793	19077	-0.132706	123864.114249	2076510.768906	-0.608206	-0.484997	-0.224759	0.556966	-0.519584	-0.115196	-0.514947
794	19079	0.152905	187604.759318	2156110.562179	-0.539533	-0.248121	0.244803	0.53917	-0.308362	-0.327118	-0.057413
795	19081	-0.379786	183469.84453	2234029.84194	-0.518931	-0.36297	0.192629	0.599506	-0.493081	-0.398222	-0.532544
796	19083	-0.010973	225748.232615	2157121.081914	-0.539533	-0.36297	-0.120412	0.063142	-0.226202	-0.122578	-0.391764
797	19085	-0.210126	15120.631408	2075500.174008	-0.615073	-0.556778	-0.256064	0.747901	-0.456926	-0.125141	-0.708519
798	19087	-0.026137	371724.663889	2006318.665995	-0.477728	-0.32708	-0.245629	0.013866	0.018563	0.074475	-0.110205
799	19089	0.140256	297029.925625	2268296.61828	-0.608206	-0.563956	-0.642148	0.1244	-0.473197	-0.822549	-0.690921
800	19091	-0.39728	145838.276008	2199113.135712	-0.601338	-0.36297	-0.078673	0.090013	-0.40487	-0.754338	-0.426959
801	19093	-0.597534	39800.649124	2154285.310117	-0.580737	-0.506531	-0.349976	0.363123	-0.587751	-0.64165	-0.620531
802	19095	0.194998	325163.922088	2082535.374264	-0.567002	-0.470641	-0.329107	0.57696	-0.275588	-0.140664	-0.638129
803	19097	0.173899	445042.125521	2142826.745406	-0.594471	-0.571134	-0.287368	0.188707	-0.226986	-0.502481	-0.585336
804	19099	0.313981	243429.068964	2079559.036778	-0.491462	-0.51371	-0.329107	0.400346	0.075265	-0.196616	-0.550142
805	19101	0.937863	337801.696082	2009758.231896	-0.134365	-0.463463	0.996103	-0.396862	-0.036841	0.083132	0.804863
806	19103	2.334123	364635.693263	2082600.278922	-0.127497	-0.276833	3.218698	0.65488	0.975364	-0.011811	1.262397
807	19105	0.315394	399645.620013	2134705.434748	-0.484595	-0.535244	-0.256064	0.300872	-0.125334	-0.145862	-0.602934
808	19107	-0.416048	317280.637971	2043039.775173	-0.594471	-0.556778	-0.38128	-0.030092	-0.533766	-0.299772	-0.620531
809	19109	-0.235628	144967.195851	2246833.00647	-0.573869	-0.484997	-0.464758	0.196223	-0.610702	-0.707032	-0.602934
810	19111	0.378791	378952.585343	1967918.984685	-0.436524	-0.420395	-0.57954	-0.26527	0.210995	0.642231	-0.655726
811	19113	1.41501	361505.363227	2128108.133636	-0.251108	-0.449107	1.163058	0.822276	1.121006	0.555989	-0.057413
812	19115	-0.0525	394182.695531	2033288.287539	-0.553267	0.455329	-0.736061	0.238763	-0.289729	0.136536	0.752071
813	19117	-0.35654	222860.761832	2005418.941577	-0.62194	-0.535244	-0.516932	0.134681	-0.465479	-0.783861	-0.303777
814	19119	-1.113234	-16953.568342	2265261.426004	-0.62194	-0.492175	-0.130847	0.827877	-0.455487	-0.742218	-0.532544
815	19121	-0.085857	164798.074634	2037742.511835	-0.615073	-0.535244	0.265672	0.922459	-0.254709	-0.09644	-0.620531
816	19123	-0.493808	278909.741304	2041445.328298	-0.532666	-0.520888	0.004804	0.107739	-0.078485	-0.112469	-0.497349
817	19125	-0.071024	240852.855625	2040103.574135	-0.553267	-0.542422	0.714365	0.548245	0.157826	-0.04087	-0.514947
818	19127	0.745008	246718.119394	2118814.656819	-0.539533	0.893191	-0.329107	0.222031	0.262695	0.201222	1.543957
819	19129	-0.182627	31586.08353	2002785.640057	-0.580737	-0.449107	0.223934	1.33106	-0.150512	-0.022597	-0.567739
820	19131	0.119294	258995.364791	2266883.053269	-0.608206	-0.571134	-0.308237	0.354261	-0.387966	-0.357568	-0.655726
821	19133	-0.227884	3296.815025	2116786.793868	-0.608206	-0.535244	-0.694322	-0.404165	-0.730411	-0.609793	-0.796506
822	19135	-0.446442	261099.783741	2006646.469644	-0.628807	-0.607024	-0.475193	0.351921	-0.519533	-1.162901	-0.708519
823	19137	-0.226459	70362.954127	2002690.762431	-0.62194	-0.406039	-0.360411	-0.11411	-0.36163	-0.352503	-0.497349
824	19139	0.766051	404836.842877	2063581.035983	-0.457126	0.606068	-0.047369	0.364967	0.443476	0.403027	0.312134
825	19141	-0.78372	30393.721632	2232102.078245	-0.539533	-0.32708	-0.329107	0.028188	-0.350857	-0.345647	-0.28618
826	19143	-0.959111	30311.863939	2265053.229658	-0.539533	-0.097382	-0.423019	0.455152	-0.618804	-0.950319	-0.07501
827	19145	-0.350709	71180.59004	1970101.265841	-0.491462	-0.427573	-0.183021	-0.101986	-0.254716	-0.292914	-0.374167
828	19147	-0.173564	107057.047782	2232605.732512	-0.463993	-0.477819	0.37002	-0.026476	-0.594189	-0.630664	-0.391764
829	19149	-0.547013	-17432.227442	2193436.191133	-0.560135	-0.305546	0.130021	0.992013	-0.243389	-0.593448	-0.28618
830	19151	-0.556858	107559.659317	2193756.570658	-0.587604	-0.406039	-0.725626	-0.060792	-0.765169	-0.2896	-0.092608
831	19153	1.460966	200484.591648	2078293.172814	-0.161834	-0.075848	1.538708	1.016119	1.678757	0.17704	0.769668
832	19155	0.460898	37962.742071	2036774.560639	-0.505197	-0.126094	-0.047369	0.479259	0.454677	0.03017	-0.092608
833	19157	0.571852	286579.956148	2081072.242288	-0.498329	-0.449107	0.432628	0.038752	-0.19979	-0.205597	-0.356569
834	19159	-0.455797	147094.371499	1970691.257285	-0.62194	-0.499353	-0.057804	0.13936	-0.906032	-0.735444	-0.585336
835	19161	-0.515814	73184.54257	2154451.875978	-0.580737	-0.456285	-0.20389	0.349297	-0.554576	-0.439424	-0.497349
836	19163	1.093034	444395.870052	2082871.734677	-0.113763	-0.197875	1.027407	0.558526	1.223368	0.108712	-0.092608
837	19165	-0.274865	57009.726895	2075892.797196	-0.573869	-0.463463	0.025674	0.332848	-0.470096	0.093866	-0.497349
838	19167	-1.09248	-14418.920049	2231974.169888	-0.601338	0.089248	0.74567	1.172597	0.012042	-0.489533	0.206549
839	19169	1.526243	208406.799711	2117733.33664	-0.47086	-0.427573	3.093482	0.244648	0.773535	0.986533	0.822461
840	19171	0.389447	284862.04353	2125039.860599	-0.567002	0.024645	-0.642148	0.19367	-0.363138	-0.174862	0.012977
841	19173	-0.654208	109212.335053	1970341.95276	-0.628807	-0.126094	-0.7778	-0.203799	-0.776888	-0.885913	-0.127802
842	19175	0.001624	146599.596408	2003458.932703	-0.594471	-0.463463	-0.412584	-0.241447	-0.243515	-0.171058	-0.426959
843	19177	-0.643887	338992.393961	1978581.969992	-0.580737	-0.563956	-0.788234	-0.334256	-0.642568	-0.650802	-0.567739
844	19179	0.249512	299399.293629	2008082.445493	-0.381586	0.096426	-0.329107	-0.500519	0.346198	0.005755	0.523304
845	19181	0.458436	202521.216763	2039027.828258	-0.594471	-0.477819	1.037842	1.683366	0.391633	0.19352	-0.550142
846	19183	0.346458	355527.000574	2044558.511584	-0.573869	-0.233765	-0.016065	0.655872	-0.077543	0.059221	-0.110205
847	19185	-0.624926	223799.600063	1972965.326346	-0.608206	-0.563956	-0.965625	-0.60531	-0.744445	-0.640269	-0.602934
848	19187	0.231426	148662.183596	2160178.569605	-0.306046	-0.319902	-0.214325	-0.41402	0.079734	-0.499013	-0.338972
849	19189	0.15874	182717.80621	2267046.184097	-0.512064	-0.348614	-0.016065	-0.243574	-0.301674	0.077464	-0.426959
850	19191	0.825648	335557.874312	2262530.207277	-0.525798	-0.520888	0.90219	0.847801	-0.238131	-0.280008	-0.497349
851	19193	0.495564	-3642.407205	2154534.799942	-0.381586	0.512753	0.119586	0.419631	0.562114	-0.174779	0.611291
852	19195	0.1811	220875.03976	2268029.188237	-0.518931	-0.463463	-0.464758	0.271165	-0.502573	0.0596	-0.690921
853	19197	-0.083365	184349.601946	2195077.389666	-0.601338	0.189741	-0.496062	0.001955	-0.405682	-0.002119	0.118562
854	20001	-0.412821	60861.744467	1650234.310893	-0.560135	-0.420395	-0.172586	-0.565251	-0.333165	0.00529	-0.602934
855	20003	-0.784717	61289.344077	1687052.963293	-0.594471	-0.542422	-0.40215	-0.219255	-0.688709	0.446452	-0.708519
856	20005	-0.084362	58441.905459	1834715.298376	-0.429657	-0.463463	0.004804	-0.203232	-0.0956	0.70341	-0.673324
857	20007	-1.303781	-235914.65094	1579742.350271	-0.573869	-0.284012	-0.130847	-0.222021	-1.37738	-0.215021	-0.497349
858	20009	-0.766205	-238163.220132	1719960.831968	-0.5464	0.383548	-0.109978	-0.253997	-0.236798	-0.14917	0.13616
859	20011	-0.637002	100280.631841	1647209.860903	-0.436524	-0.484997	-0.0265	-0.665646	-0.381462	-0.098711	-0.602934
860	20013	-0.525803	36965.500002	1867620.616911	-0.567002	-0.348614	-0.078673	-0.352549	-0.558237	0.699031	-0.673324
861	20015	-0.306377	-73200.893478	1638610.901038	-0.457126	-0.32708	0.818713	0.813697	0.023456	0.484294	-0.338972
862	20017	-0.635477	-51452.304561	1696835.585258	-0.512064	-0.341436	0.37002	-0.563833	-1.483367	-0.259328	-0.514947
863	20019	-1.272423	-21583.42614	1567581.464026	-0.594471	-0.398861	-0.631714	-0.922236	-1.24084	-0.279864	-0.708519
864	20021	-0.57494	101482.473777	1570338.938413	-0.587604	-0.492175	-0.245629	-0.718255	-0.149828	0.09494	-0.638129
865	20023	-1.101282	-486197.769664	1877648.7249	-0.628807	-0.190697	0.7248	-0.401754	-1.632367	-0.262956	-0.07501
866	20025	-1.240288	-335623.358219	1583889.313441	-0.594471	-0.284012	0.432628	0.003018	-1.76672	0.135282	-0.426959
867	20027	-0.730172	-99490.646209	1814702.923027	-0.567002	-0.499353	0.495236	0.044212	-0.738765	1.062649	-0.550142
868	20029	-0.72129	-140562.344801	1829976.321857	-0.491462	-0.449107	0.213499	-0.562415	-0.732792	0.723714	-0.497349
869	20031	-0.749335	23055.396376	1689398.085862	-0.573869	-0.484997	0.265672	0.445084	-0.724325	0.823877	-0.761311
870	20033	-1.207654	-287622.242425	1577131.66247	-0.615073	-0.406039	-0.621279	0.107455	-1.73238	1.541349	-0.726116
871	20035	-0.194577	-73613.259479	1577723.378	-0.402188	0.103604	-0.016065	-0.227125	-0.20212	0.429865	-0.198192
872	20037	0.260634	100532.539144	1608212.203188	-0.47086	-0.269655	0.829147	-0.87218	0.225912	0.914064	-0.198192
873	20039	-1.173216	-378359.402742	1871727.422109	-0.594471	-0.463463	0.056978	-0.367296	-1.516545	-0.50606	-0.303777
874	20041	-0.701586	-99102.111653	1760537.455101	-0.532666	-0.341436	0.098717	-0.234995	-0.400203	-0.0204	-0.497349
875	20043	-0.928468	72413.923804	1863541.325505	-0.216772	-0.477819	-0.089108	-0.255415	-0.479662	-0.586838	-0.690921
876	20045	2.2359	60789.269588	1762216.545467	-0.326648	-0.226587	2.884787	0.434591	1.006418	0.752558	0.417719
877	20047	-0.900222	-288459.989121	1655270.491789	-0.608206	0.807054	-0.40215	-0.170405	-1.304432	-0.514825	0.752071
878	20049	-1.181998	-21368.873566	1601592.306805	-0.601338	-0.348614	-0.663018	-1.031991	-1.405387	0.178029	-0.690921
879	20051	-0.378004	-284898.601725	1770312.584623	-0.553267	-0.269655	1.496969	-0.029951	-0.188256	0.534536	-0.356569
880	20053	-0.655471	-189914.72893	1743124.614786	-0.409055	-0.233765	-0.256064	0.113198	-0.945232	0.282129	-0.479752
881	20055	0.219141	-411660.032813	1678032.957173	-0.429657	2.903048	-0.506497	0.531229	-0.260228	0.314864	3.162923
882	20057	-0.010061	-339512.445359	1635226.584725	-0.491462	3.276307	-0.443889	-0.113046	-0.203981	0.107215	3.708445
883	20059	-0.216331	61607.143793	1726298.699902	-0.567002	-0.377326	-0.162151	0.232311	0.001294	0.841824	-0.514947
884	20061	0.550329	-64549.173668	1775436.335576	0.65537	0.484041	0.130021	-0.012225	0.369284	1.584178	0.400121
885	20063	-1.379446	-384945.272619	1774569.943078	-0.594471	-0.434751	-0.235194	-0.353683	-1.66635	-0.961979	-0.479752
886	20065	-1.008452	-331482.982138	1820905.80771	-0.340382	-0.535244	0.286542	-0.491372	-1.593424	0.485648	-0.532544
887	20067	-0.78251	-464192.760121	1626739.297731	-0.628807	2.737953	-0.736061	0.007627	-0.708758	0.141031	1.895906
888	20069	-1.149104	-387248.360676	1642513.891629	-0.567002	0.469685	-0.183021	0.824191	-1.068464	-0.222656	1.192007
889	20071	-1.315119	-501411.705921	1732036.670057	-0.628807	1.094176	0.54741	0.057186	-1.945327	0.503548	1.068825
890	20073	-0.919135	-20305.302809	1649099.947761	-0.615073	-0.398861	-0.214325	-0.802839	-1.22713	0.379705	-0.638129
891	20075	-1.046884	-503452.866974	1678072.13319	-0.264843	1.689956	-0.339541	-0.45103	-1.636202	0.675034	1.931101
892	20077	-1.002063	-182489.045543	1574241.704926	-0.615073	-0.240943	-0.600409	-0.243929	-1.067828	0.082135	-0.550142
893	20079	0.369337	-124072.539599	1668607.594208	-0.512064	0.175384	1.173493	0.331572	0.211536	0.516989	-0.198192
894	20081	-0.894819	-426020.547398	1624665.047587	-0.628807	1.517682	-0.506497	0.124684	-1.067707	-0.406967	2.406232
895	20083	-1.159924	-338550.975137	1679626.168379	-0.62194	-0.111738	0.92306	0.560511	-1.738532	-0.27299	-0.00462
896	20085	-0.273053	17579.570966	1821630.497836	-0.615073	-0.348614	-0.183021	0.326751	-0.45401	1.265764	-0.602934
897	20087	-0.019754	52737.39013	1801518.049032	-0.580737	-0.484997	0.130021	0.819511	-0.15298	0.994119	-0.743714
898	20089	-1.264852	-188258.015087	1865042.236716	-0.608206	-0.506531	-0.276933	-0.895436	-1.525408	0.024581	-0.602934
899	20091	1.251468	101191.634633	1762500.490808	-0.306046	-0.126094	3.552609	2.53694	1.92001	0.414684	0.734473
900	20093	-0.933055	-462531.521058	1675789.721302	-0.450259	1.596641	-0.75693	-0.050086	-1.321543	-0.132207	1.473567
901	20095	-0.889235	-186923.049557	1615517.75721	-0.594471	-0.420395	0.255238	0.507902	-0.954093	-0.076138	-0.638129
902	20097	-1.235721	-287456.436034	1618314.247756	-0.573869	-0.219409	0.641322	-0.002228	-1.471709	0.866475	-0.092608
903	20099	-0.135111	61759.846524	1572412.504038	-0.299179	-0.355792	-0.339541	-0.40147	-0.20922	0.308794	-0.726116
904	20101	-1.273786	-385788.147187	1725817.688261	-0.628807	-0.197875	0.119586	-0.083693	-1.738574	0.297917	-0.28618
905	20103	0.324188	82314.507158	1797682.717708	-0.024488	-0.176341	0.996103	1.397281	0.785052	1.145658	-0.356569
906	20105	-1.024355	-189271.584476	1782193.404611	-0.615073	-0.434751	0.088282	-0.583473	-1.35556	0.165633	-0.761311
907	20107	-0.965946	100344.958042	1687232.511239	-0.573869	-0.484997	-0.600409	-0.320998	-0.589021	0.310082	-0.761311
908	20109	-1.283077	-442032.75223	1777631.392079	-0.62194	-0.240943	-0.558671	-0.11099	-1.634038	-0.217807	-0.462154
909	20111	0.655113	-13190.814305	1713911.54492	-0.47086	0.842944	0.578714	-0.493996	-0.075339	1.162339	0.96324
910	20113	-0.277753	-142561.612689	1707959.37385	-0.5464	-0.377326	0.630888	0.410059	-0.191913	0.706676	-0.550142
911	20115	-0.522078	-94940.328623	1703598.675921	-0.573869	-0.413217	0.317846	-0.083835	-0.727763	0.43603	-0.655726
912	20117	-0.528613	-44374.547445	1862839.007346	-0.608206	-0.499353	-0.318672	-0.1	-0.81563	0.836214	-0.638129
913	20119	-1.174692	-383537.512004	1586256.298207	-0.587604	0.792698	-0.172586	0.426154	-1.350481	0.447535	1.03363
914	20121	-0.243	100261.864555	1726619.757494	-0.525798	-0.449107	0.818713	1.325104	0.141449	0.438842	-0.602934
915	20123	-0.959777	-188494.847464	1821179.007339	-0.580737	-0.506531	0.432628	-0.503567	-0.949046	-0.59817	-0.602934
916	20125	-0.572228	22616.254727	1572352.221676	-0.285444	-0.190697	-0.256064	-0.57773	0.069415	0.271166	-0.374167
917	20127	-0.509474	-56018.221079	1740074.210925	-0.615073	-0.319902	-0.057804	0.166799	-0.993364	-0.206806	-0.497349
918	20129	-1.301065	-509638.998652	1587760.150688	-0.573869	1.000862	-0.485627	-0.393884	-1.421255	-0.704062	1.10402
919	20131	-1.06074	-1182.742821	1862695.192738	-0.580737	-0.528066	0.359585	0.702667	-0.661228	-0.148038	-0.690921
920	20133	-0.448495	60671.940939	1613554.204269	-0.539533	-0.276833	-0.40215	-0.497328	-0.266673	-0.174315	-0.426959
921	20135	-1.464229	-338259.946434	1723583.668176	-0.594471	0.053357	-0.266498	0.22593	-1.619446	-0.128803	0.417719
922	20137	-1.136196	-331169.17337	1869626.120509	-0.436524	-0.305546	-0.329107	-0.302564	-1.136024	0.072886	-0.444557
923	20139	-0.405673	23547.286249	1735981.035797	-0.587604	-0.449107	-0.287368	0.055627	-0.402333	0.777482	-0.708519
924	20141	-1.175528	-236283.697132	1817624.906578	-0.594471	-0.520888	0.17176	-0.143179	-1.395687	0.046176	-0.673324
925	20143	-1.08172	-141326.661626	1790979.439411	-0.560135	-0.484997	0.265672	0.104832	-0.982061	0.701282	-0.655726
926	20145	-0.609685	-280788.756843	1687918.608119	-0.312913	-0.126094	-0.245629	-0.240242	-0.933119	0.120511	-0.620531
927	20147	-1.365343	-283999.829846	1867827.442331	-0.580737	-0.434751	-0.016065	-0.227764	-1.155669	-0.169502	-0.514947
928	20149	-0.484791	-29251.128218	1817383.67972	-0.539533	-0.305546	1.236101	0.959256	-0.272661	0.796745	-0.426959
929	20151	-0.660854	-239361.214622	1626824.800116	-0.457126	-0.161984	0.870886	-0.069371	-0.713072	0.665798	-0.444557
930	20153	-1.188036	-430638.75951	1874410.483979	-0.587604	-0.161984	0.223934	-0.006979	-1.698672	0.199234	-0.198192
931	20155	-0.081649	-181545.580444	1659553.812148	-0.42279	0.003111	-0.109978	-0.238895	0.062649	0.510971	-0.338972
932	20157	-1.079792	-139983.916005	1868921.46458	-0.553267	-0.535244	0.37002	-0.37786	-1.108767	0.188848	-0.585336
933	20159	-0.676763	-190516.539866	1703949.993698	-0.491462	0.139494	0.088282	-0.020804	-0.696333	0.439373	-0.00462
934	20161	1.13828	-62804.139707	1808390.723506	-0.203037	-0.083026	2.467398	-0.148709	0.580401	1.66693	0.593694
935	20163	-1.297606	-283826.758313	1819117.986783	-0.505197	-0.499353	0.119586	-0.275834	-1.188649	-0.55165	-0.708519
936	20165	-0.977611	-285690.803041	1726411.05897	-0.615073	-0.449107	0.182195	-0.377506	-1.357845	0.175424	-0.726116
937	20167	-0.99199	-237242.540272	1768806.418238	-0.47086	-0.434751	0.119586	-0.603608	-1.00746	0.547374	-0.444557
938	20169	0.029049	-141958.376257	1751905.331062	-0.436524	0.132316	0.557845	-0.078376	0.311739	0.790641	0.206549
939	20171	-1.285212	-423808.776183	1727810.138696	-0.628807	0.440973	0.328281	0.858719	-1.077065	-0.022524	0.488109
