u	v	x_coord	y_coord	coef0	coef1	coef2	feat1	feat2	y	region
49	11	10.000000	2.244898	1.000000	2.000000	4.000000	0.377300	0.579857	4.340434	2
0	12	0.000000	2.448980	5.000000	0.500000	-3.000000	0.756989	-0.706893	6.731857	3
1	12	0.204082	2.448980	5.000000	0.500000	-3.000000	-0.922165	0.855556	2.751775	3
2	12	0.408163	2.448980	5.000000	0.500000	-3.000000	0.869606	1.649481	0.114649	3
3	12	0.612245	2.448980	5.000000	0.500000	-3.000000	1.355638	1.070611	2.203046	3
4	12	0.816327	2.448980	5.000000	0.500000	-3.000000	0.413435	-0.729602	7.906216	3
5	12	1.020408	2.448980	5.000000	0.500000	-3.000000	1.876796	0.361417	5.535000	3
6	12	1.224490	2.448980	5.000000	0.500000	-3.000000	-0.773789	-1.293142	7.992161	3
7	12	1.428571	2.448980	5.000000	0.500000	-3.000000	-1.244655	0.572390	3.395997	3
8	12	1.632653	2.448980	5.000000	0.500000	-3.000000	-1.778720	0.450603	3.195948	3
9	12	1.836735	2.448980	5.000000	0.500000	-3.000000	1.496044	-1.869816	10.957597	3
10	12	2.040816	2.448980	5.000000	0.500000	-3.000000	0.654366	-1.161784	8.689581	3
11	12	2.244898	2.448980	5.000000	0.500000	-3.000000	-0.055585	-0.283139	6.579692	3
12	12	2.448980	2.448980	5.000000	0.500000	-3.000000	0.279969	-0.300860	5.262283	3
13	12	2.653061	2.448980	5.000000	0.500000	-3.000000	-1.125489	-1.209477	8.756043	3
14	12	2.857143	2.448980	5.000000	0.500000	-3.000000	2.445752	0.388979	5.479143	3
15	12	3.061224	2.448980	5.000000	0.500000	-3.000000	0.129221	0.251474	4.564760	3
16	12	3.265306	2.448980	5.000000	0.500000	-3.000000	0.109395	-0.194269	5.703353	3
17	12	3.469388	2.448980	5.000000	0.500000	-3.000000	0.725767	-0.755792	8.615327	3
18	12	3.673469	2.448980	5.000000	0.500000	-3.000000	0.481009	1.048707	3.153345	3
19	12	3.877551	2.448980	1.000000	2.000000	4.000000	0.223884	1.655407	7.761782	2
20	12	4.081633	2.448980	1.000000	2.000000	4.000000	-0.790474	-0.483561	-2.209092	2
21	12	4.285714	2.448980	1.000000	2.000000	4.000000	0.471468	-0.612167	0.431457	2
22	12	4.489796	2.448980	1.000000	2.000000	4.000000	1.882024	0.491208	6.336357	2
23	12	4.693878	2.448980	1.000000	2.000000	4.000000	1.345420	-0.358029	2.380292	2
24	12	4.897959	2.448980	1.000000	2.000000	4.000000	1.593187	-0.139397	4.130722	2
25	12	5.102041	2.448980	1.000000	2.000000	4.000000	-0.511216	0.739653	1.928735	2
26	12	5.306122	2.448980	1.000000	2.000000	4.000000	-0.989605	-1.909356	-8.202356	2
27	12	5.510204	2.448980	1.000000	2.000000	4.000000	-0.125787	1.318302	5.477419	2
28	12	5.714286	2.448980	1.000000	2.000000	4.000000	0.055725	0.072681	1.498338	2
29	12	5.918367	2.448980	1.000000	2.000000	4.000000	1.094192	-0.411493	2.114583	2
30	12	6.122449	2.448980	1.000000	2.000000	4.000000	-1.692465	-0.089234	-3.936456	2
31	12	6.326531	2.448980	1.000000	2.000000	4.000000	1.529550	-0.037571	4.301748	2
32	12	6.530612	2.448980	1.000000	2.000000	4.000000	-0.158008	-1.731201	-5.221657	2
33	12	6.734694	2.448980	1.000000	2.000000	4.000000	-0.426881	1.494938	5.859340	2
34	12	6.938776	2.448980	1.000000	2.000000	4.000000	-1.012104	0.041326	-0.570561	2
35	12	7.142857	2.448980	1.000000	2.000000	4.000000	-1.654857	0.443002	0.129938	2
36	12	7.346939	2.448980	1.000000	2.000000	4.000000	0.823171	0.951550	5.656068	2
37	12	7.551020	2.448980	1.000000	2.000000	4.000000	0.073318	-1.021162	-2.559329	2
38	12	7.755102	2.448980	1.000000	2.000000	4.000000	-1.289961	0.473472	0.825849	2
39	12	7.959184	2.448980	1.000000	2.000000	4.000000	-1.295079	-0.267641	-2.341412	2
40	12	8.163265	2.448980	1.000000	2.000000	4.000000	-0.335785	0.846771	3.758825	2
41	12	8.367347	2.448980	1.000000	2.000000	4.000000	1.669022	-2.127227	-4.671073	2
42	12	8.571429	2.448980	1.000000	2.000000	4.000000	-0.259591	-0.099094	0.780152	2
43	12	8.775510	2.448980	1.000000	2.000000	4.000000	-1.503143	-0.602821	-4.400317	2
44	12	8.979592	2.448980	1.000000	2.000000	4.000000	-0.245743	0.432263	1.785625	2
45	12	9.183673	2.448980	1.000000	2.000000	4.000000	-0.272724	0.470044	2.175717	2
46	12	9.387755	2.448980	1.000000	2.000000	4.000000	-2.696887	-0.707626	-7.040084	2
47	12	9.591837	2.448980	1.000000	2.000000	4.000000	-0.054295	-0.712174	-2.737878	2
48	12	9.795918	2.448980	1.000000	2.000000	4.000000	-0.230935	-0.110665	0.104435	2
49	12	10.000000	2.448980	1.000000	2.000000	4.000000	0.696206	-0.896642	-1.402595	2
0	13	0.000000	2.653061	5.000000	0.500000	-3.000000	1.848956	0.841984	4.066540	3
1	13	0.204082	2.653061	5.000000	0.500000	-3.000000	1.126565	-0.369207	5.733459	3
2	13	0.408163	2.653061	5.000000	0.500000	-3.000000	-0.268889	-2.906988	14.055899	3
3	13	0.612245	2.653061	5.000000	0.500000	-3.000000	-1.106526	-0.374822	6.279751	3
4	13	0.816327	2.653061	5.000000	0.500000	-3.000000	2.573360	-1.038544	8.483767	3
5	13	1.020408	2.653061	5.000000	0.500000	-3.000000	0.059218	-1.631276	9.064845	3
6	13	1.224490	2.653061	5.000000	0.500000	-3.000000	0.013929	-1.237427	9.612195	3
7	13	1.428571	2.653061	5.000000	0.500000	-3.000000	-0.024125	0.109408	4.207526	3
8	13	1.632653	2.653061	5.000000	0.500000	-3.000000	0.198085	1.328641	2.660534	3
9	13	1.836735	2.653061	5.000000	0.500000	-3.000000	-0.144360	0.313184	3.085346	3
10	13	2.040816	2.653061	5.000000	0.500000	-3.000000	-0.573662	-0.606503	6.617703	3
11	13	2.244898	2.653061	5.000000	0.500000	-3.000000	-0.546859	0.455904	3.347161	3
12	13	2.448980	2.653061	5.000000	0.500000	-3.000000	-0.032753	-0.459090	6.256796	3
13	13	2.653061	2.653061	5.000000	0.500000	-3.000000	-0.543425	-0.694600	7.043570	3
14	13	2.857143	2.653061	5.000000	0.500000	-3.000000	-0.712846	-1.154363	8.366988	3
15	13	3.061224	2.653061	5.000000	0.500000	-3.000000	0.106430	-1.751829	10.224872	3
16	13	3.265306	2.653061	5.000000	0.500000	-3.000000	-0.254977	-0.389924	5.535196	3
17	13	3.469388	2.653061	5.000000	0.500000	-3.000000	1.503993	0.158053	5.801716	3
18	13	3.673469	2.653061	5.000000	0.500000	-3.000000	-2.650970	-0.096624	4.278412	3
19	13	3.877551	2.653061	10.000000	-3.000000	3.000000	1.091507	-0.415967	5.534871	5
20	13	4.081633	2.653061	1.000000	2.000000	4.000000	1.246085	-0.945746	0.007370	2
21	13	4.285714	2.653061	1.000000	2.000000	4.000000	-2.073390	0.608246	-0.329325	2
22	13	4.489796	2.653061	1.000000	2.000000	4.000000	-0.342688	-1.317132	-5.334769	2
23	13	4.693878	2.653061	1.000000	2.000000	4.000000	-0.371441	0.776028	3.641570	2
24	13	4.897959	2.653061	1.000000	2.000000	4.000000	-1.407512	-1.002217	-6.100409	2
25	13	5.102041	2.653061	1.000000	2.000000	4.000000	-0.777817	-0.752435	-3.164358	2
26	13	5.306122	2.653061	1.000000	2.000000	4.000000	-1.110576	-1.466785	-7.184492	2
27	13	5.510204	2.653061	1.000000	2.000000	4.000000	1.752270	-0.501402	2.804792	2
28	13	5.714286	2.653061	1.000000	2.000000	4.000000	0.935678	0.975312	6.555709	2
29	13	5.918367	2.653061	1.000000	2.000000	4.000000	1.271555	0.515628	5.937474	2
30	13	6.122449	2.653061	1.000000	2.000000	4.000000	0.721672	0.978422	5.867648	2
31	13	6.326531	2.653061	1.000000	2.000000	4.000000	-1.129052	0.522143	0.848551	2
32	13	6.530612	2.653061	1.000000	2.000000	4.000000	-0.524520	-1.103670	-3.973404	2
33	13	6.734694	2.653061	1.000000	2.000000	4.000000	0.489375	-0.330789	0.889195	2
34	13	6.938776	2.653061	1.000000	2.000000	4.000000	-1.222128	-0.780199	-4.469038	2
35	13	7.142857	2.653061	1.000000	2.000000	4.000000	0.712998	1.330575	8.650077	2
36	13	7.346939	2.653061	1.000000	2.000000	4.000000	-0.240325	-1.196789	-3.755987	2
37	13	7.551020	2.653061	1.000000	2.000000	4.000000	-0.374821	0.893698	4.252919	2
38	13	7.755102	2.653061	1.000000	2.000000	4.000000	0.710960	0.892954	6.322749	2
39	13	7.959184	2.653061	1.000000	2.000000	4.000000	0.444263	1.829620	9.598356	2
40	13	8.163265	2.653061	1.000000	2.000000	4.000000	-0.360966	-0.409687	-0.532128	2
41	13	8.367347	2.653061	1.000000	2.000000	4.000000	1.159330	0.712322	5.959114	2
42	13	8.571429	2.653061	1.000000	2.000000	4.000000	-1.081063	2.281652	8.469183	2
43	13	8.775510	2.653061	1.000000	2.000000	4.000000	0.615936	-0.617642	-0.060452	2
44	13	8.979592	2.653061	1.000000	2.000000	4.000000	0.593101	-1.535040	-4.145517	2
45	13	9.183673	2.653061	1.000000	2.000000	4.000000	-0.309546	-1.880010	-7.188996	2
46	13	9.387755	2.653061	1.000000	2.000000	4.000000	0.326133	0.712712	4.612692	2
47	13	9.591837	2.653061	1.000000	2.000000	4.000000	-1.251114	-1.883150	-9.464798	2
48	13	9.795918	2.653061	1.000000	2.000000	4.000000	0.924027	-0.372319	1.790784	2
49	13	10.000000	2.653061	1.000000	2.000000	4.000000	-0.184902	0.437313	2.328023	2
0	14	0.000000	2.857143	5.000000	0.500000	-3.000000	-0.522723	0.185176	4.225576	3
1	14	0.204082	2.857143	5.000000	0.500000	-3.000000	1.049009	0.425445	4.926771	3
2	14	0.408163	2.857143	5.000000	0.500000	-3.000000	-0.704344	0.222290	4.045833	3
3	14	0.612245	2.857143	5.000000	0.500000	-3.000000	-1.408461	1.278866	1.235506	3
4	14	0.816327	2.857143	5.000000	0.500000	-3.000000	-1.556629	-0.952316	6.816227	3
5	14	1.020408	2.857143	5.000000	0.500000	-3.000000	0.606010	-0.676995	6.785455	3
6	14	1.224490	2.857143	5.000000	0.500000	-3.000000	-1.280429	-0.772659	6.532767	3
7	14	1.428571	2.857143	5.000000	0.500000	-3.000000	1.754794	0.830192	1.979464	3
8	14	1.632653	2.857143	5.000000	0.500000	-3.000000	-2.081929	0.900399	1.710720	3
9	14	1.836735	2.857143	5.000000	0.500000	-3.000000	1.696456	0.451225	3.975103	3
10	14	2.040816	2.857143	5.000000	0.500000	-3.000000	0.211017	1.183494	1.246180	3
11	14	2.244898	2.857143	5.000000	0.500000	-3.000000	-0.096713	-1.178041	8.843905	3
12	14	2.448980	2.857143	5.000000	0.500000	-3.000000	-0.544919	1.667224	-0.214571	3
13	14	2.653061	2.857143	5.000000	0.500000	-3.000000	0.399136	1.523239	0.409579	3
14	14	2.857143	2.857143	5.000000	0.500000	-3.000000	-0.037635	0.735622	1.756045	3
15	14	3.061224	2.857143	5.000000	0.500000	-3.000000	1.103302	1.781799	0.856658	3
16	14	3.265306	2.857143	5.000000	0.500000	-3.000000	0.114228	-1.656623	10.388523	3
17	14	3.469388	2.857143	10.000000	-3.000000	3.000000	0.150302	-0.524448	9.003611	5
18	14	3.673469	2.857143	10.000000	-3.000000	3.000000	-0.363612	-0.735303	8.586736	5
19	14	3.877551	2.857143	10.000000	-3.000000	3.000000	-0.056946	0.721479	11.608050	5
20	14	4.081633	2.857143	10.000000	-3.000000	3.000000	0.307802	-1.050141	6.423550	5
21	14	4.285714	2.857143	1.000000	2.000000	4.000000	-1.710168	0.757495	0.515614	2
22	14	4.489796	2.857143	1.000000	2.000000	4.000000	-1.348185	1.370536	4.099859	2
23	14	4.693878	2.857143	1.000000	2.000000	4.000000	0.743264	0.695203	6.077297	2
24	14	4.897959	2.857143	1.000000	2.000000	4.000000	0.170865	0.283751	2.670812	2
25	14	5.102041	2.857143	1.000000	2.000000	4.000000	-0.183983	-0.987873	-3.235811	2
26	14	5.306122	2.857143	1.000000	2.000000	4.000000	0.018434	-0.846851	-2.235535	2
27	14	5.510204	2.857143	1.000000	2.000000	4.000000	0.347582	1.249619	5.875015	2
28	14	5.714286	2.857143	1.000000	2.000000	4.000000	-0.539760	0.779349	3.591896	2
29	14	5.918367	2.857143	1.000000	2.000000	4.000000	-0.778305	-0.039020	-0.126644	2
30	14	6.122449	2.857143	1.000000	2.000000	4.000000	0.195845	-0.417910	-0.014663	2
31	14	6.326531	2.857143	1.000000	2.000000	4.000000	-0.978373	-2.025808	-9.817679	2
32	14	6.530612	2.857143	1.000000	2.000000	4.000000	0.408253	-1.070852	-2.527479	2
33	14	6.734694	2.857143	1.000000	2.000000	4.000000	-1.702584	1.911419	5.959772	2
34	14	6.938776	2.857143	1.000000	2.000000	4.000000	1.029156	-1.280456	-2.346388	2
35	14	7.142857	2.857143	1.000000	2.000000	4.000000	0.472597	0.189480	3.295241	2
36	14	7.346939	2.857143	1.000000	2.000000	4.000000	0.256030	1.007444	5.569384	2
37	14	7.551020	2.857143	1.000000	2.000000	4.000000	0.982691	-1.254923	-1.698057	2
38	14	7.755102	2.857143	1.000000	2.000000	4.000000	1.665474	0.184710	4.863720	2
39	14	7.959184	2.857143	1.000000	2.000000	4.000000	1.014370	0.937916	6.822593	2
40	14	8.163265	2.857143	1.000000	2.000000	4.000000	-1.840874	0.012499	-2.413394	2
41	14	8.367347	2.857143	1.000000	2.000000	4.000000	-1.279577	2.868403	9.372841	2
42	14	8.571429	2.857143	1.000000	2.000000	4.000000	-0.624819	-1.668599	-6.787078	2
43	14	8.775510	2.857143	1.000000	2.000000	4.000000	0.026091	1.058729	3.942834	2
44	14	8.979592	2.857143	1.000000	2.000000	4.000000	0.517659	-0.172802	1.043360	2
45	14	9.183673	2.857143	1.000000	2.000000	4.000000	-0.725744	0.771920	2.908135	2
46	14	9.387755	2.857143	0.000000	4.000000	-2.000000	0.186767	0.441307	0.424584	1
47	14	9.591837	2.857143	0.000000	4.000000	-2.000000	-0.755383	-0.733156	-1.318843	1
48	14	9.795918	2.857143	0.000000	4.000000	-2.000000	-0.611518	0.228996	-3.599222	1
49	14	10.000000	2.857143	0.000000	4.000000	-2.000000	-1.406661	-1.857901	-1.394412	1
0	15	0.000000	3.061224	5.000000	0.500000	-3.000000	-0.923233	0.603248	2.159066	3
1	15	0.204082	3.061224	5.000000	0.500000	-3.000000	-1.351685	0.298158	3.736782	3
2	15	0.408163	3.061224	5.000000	0.500000	-3.000000	-0.975873	0.638660	2.043166	3
3	15	0.612245	3.061224	5.000000	0.500000	-3.000000	1.053642	1.058118	1.965863	3
4	15	0.816327	3.061224	5.000000	0.500000	-3.000000	-0.949399	0.367620	2.944266	3
5	15	1.020408	3.061224	5.000000	0.500000	-3.000000	2.632382	0.148089	5.941402	3
6	15	1.224490	3.061224	5.000000	0.500000	-3.000000	0.493318	-0.881068	7.792097	3
7	15	1.428571	3.061224	5.000000	0.500000	-3.000000	0.184836	-0.712221	7.483535	3
8	15	1.632653	3.061224	5.000000	0.500000	-3.000000	-0.858358	1.186735	1.001300	3
9	15	1.836735	3.061224	5.000000	0.500000	-3.000000	0.700310	1.436335	0.282212	3
10	15	2.040816	3.061224	5.000000	0.500000	-3.000000	-0.575638	-0.238110	5.564419	3
11	15	2.244898	3.061224	5.000000	0.500000	-3.000000	0.122010	0.046003	4.041914	3
12	15	2.448980	3.061224	5.000000	0.500000	-3.000000	2.560085	-0.904614	8.551958	3
13	15	2.653061	3.061224	5.000000	0.500000	-3.000000	-0.096060	1.172757	1.251743	3
14	15	2.857143	3.061224	5.000000	0.500000	-3.000000	1.149273	0.665417	3.361784	3
15	15	3.061224	3.061224	5.000000	0.500000	-3.000000	-0.703176	1.941217	-1.998947	3
16	15	3.265306	3.061224	10.000000	-3.000000	3.000000	-0.034988	-0.878323	8.155576	5
17	15	3.469388	3.061224	10.000000	-3.000000	3.000000	1.770801	-0.378008	4.377576	5
18	15	3.673469	3.061224	10.000000	-3.000000	3.000000	-0.626967	0.231446	13.700626	5
19	15	3.877551	3.061224	10.000000	-3.000000	3.000000	1.812449	0.646490	7.075949	5
20	15	4.081633	3.061224	10.000000	-3.000000	3.000000	0.707752	-0.215668	7.032018	5
21	15	4.285714	3.061224	10.000000	-3.000000	3.000000	-0.562467	-0.872961	8.862177	5
22	15	4.489796	3.061224	1.000000	2.000000	4.000000	0.632408	0.881408	5.556499	2
23	15	4.693878	3.061224	1.000000	2.000000	4.000000	0.972554	0.721135	6.822469	2
24	15	4.897959	3.061224	1.000000	2.000000	4.000000	0.621810	-0.916274	-1.479247	2
25	15	5.102041	3.061224	1.000000	2.000000	4.000000	-1.570225	1.355443	3.915938	2
26	15	5.306122	3.061224	1.000000	2.000000	4.000000	-0.727137	1.170199	4.822238	2
27	15	5.510204	3.061224	1.000000	2.000000	4.000000	-0.247519	0.134296	1.136923	2
28	15	5.714286	3.061224	1.000000	2.000000	4.000000	-0.074433	0.079598	0.443704	2
29	15	5.918367	3.061224	1.000000	2.000000	4.000000	0.620672	0.554058	4.410616	2
30	15	6.122449	3.061224	1.000000	2.000000	4.000000	0.177701	-0.861703	-2.017927	2
31	15	6.326531	3.061224	1.000000	2.000000	4.000000	-1.335344	0.030031	-0.911602	2
32	15	6.530612	3.061224	1.000000	2.000000	4.000000	0.380198	-2.152384	-6.839410	2
33	15	6.734694	3.061224	1.000000	2.000000	4.000000	0.610586	0.876456	5.122691	2
34	15	6.938776	3.061224	0.000000	4.000000	-2.000000	0.559790	-1.561493	5.856103	1
35	15	7.142857	3.061224	0.000000	4.000000	-2.000000	1.080781	1.503420	1.202513	1
36	15	7.346939	3.061224	0.000000	4.000000	-2.000000	0.833922	-0.330120	2.723304	1
37	15	7.551020	3.061224	0.000000	4.000000	-2.000000	0.459180	-0.211667	2.422547	1
38	15	7.755102	3.061224	0.000000	4.000000	-2.000000	-0.070166	-0.627734	1.225191	1
39	15	7.959184	3.061224	0.000000	4.000000	-2.000000	-1.660961	-0.288039	-6.489235	1
40	15	8.163265	3.061224	0.000000	4.000000	-2.000000	0.429618	1.418531	-1.214613	1
41	15	8.367347	3.061224	0.000000	4.000000	-2.000000	0.207688	-2.487809	6.135227	1
42	15	8.571429	3.061224	0.000000	4.000000	-2.000000	0.271579	1.276965	-1.301723	1
43	15	8.775510	3.061224	0.000000	4.000000	-2.000000	-1.276749	0.338023	-6.564370	1
44	15	8.979592	3.061224	0.000000	4.000000	-2.000000	-1.081057	-1.207022	-1.283408	1
45	15	9.183673	3.061224	0.000000	4.000000	-2.000000	1.053153	-1.075312	7.216402	1
46	15	9.387755	3.061224	0.000000	4.000000	-2.000000	-0.039555	1.676393	-3.766099	1
47	15	9.591837	3.061224	0.000000	4.000000	-2.000000	0.681501	-0.945507	3.662081	1
48	15	9.795918	3.061224	0.000000	4.000000	-2.000000	0.028318	-1.153351	2.805531	1
49	15	10.000000	3.061224	0.000000	4.000000	-2.000000	0.029756	1.137315	-2.492151	1
0	16	0.000000	3.265306	5.000000	0.500000	-3.000000	0.938284	0.338553	4.721208	3
1	16	0.204082	3.265306	5.000000	0.500000	-3.000000	-0.516045	-0.937926	8.656840	3
2	16	0.408163	3.265306	5.000000	0.500000	-3.000000	0.096121	0.216625	3.625032	3
3	16	0.612245	3.265306	5.000000	0.500000	-3.000000	-0.462275	-1.025753	7.447810	3
4	16	0.816327	3.265306	5.000000	0.500000	-3.000000	-0.434496	1.100821	1.383048	3
5	16	1.020408	3.265306	5.000000	0.500000	-3.000000	-0.309172	1.061371	2.307140	3
6	16	1.224490	3.265306	5.000000	0.500000	-3.000000	0.222134	0.532006	5.292857	3
7	16	1.428571	3.265306	5.000000	0.500000	-3.000000	-0.478749	0.361661	3.799185	3
8	16	1.632653	3.265306	5.000000	0.500000	-3.000000	1.255756	1.761188	-0.471798	3
9	16	1.836735	3.265306	5.000000	0.500000	-3.000000	-0.894607	-0.000314	4.380877	3
10	16	2.040816	3.265306	5.000000	0.500000	-3.000000	-0.186872	-1.181874	8.064755	3
11	16	2.244898	3.265306	5.000000	0.500000	-3.000000	-0.439731	0.449474	3.792505	3
12	16	2.448980	3.265306	5.000000	0.500000	-3.000000	1.446978	2.086047	-0.346210	3
13	16	2.653061	3.265306	5.000000	0.500000	-3.000000	0.196555	-1.014759	7.621649	3
14	16	2.857143	3.265306	5.000000	0.500000	-3.000000	1.031845	-0.361463	6.183568	3
15	16	3.061224	3.265306	10.000000	-3.000000	3.000000	-1.485560	0.416446	15.525991	5
16	16	3.265306	3.265306	10.000000	-3.000000	3.000000	0.267050	-0.053905	8.917456	5
17	16	3.469388	3.265306	10.000000	-3.000000	3.000000	0.889631	-0.982304	4.363102	5
18	16	3.673469	3.265306	10.000000	-3.000000	3.000000	0.082284	1.121858	13.143158	5
19	16	3.877551	3.265306	10.000000	-3.000000	3.000000	1.065480	2.320041	14.381106	5
20	16	4.081633	3.265306	10.000000	-3.000000	3.000000	-0.517288	0.196131	11.942154	5
21	16	4.285714	3.265306	10.000000	-3.000000	3.000000	1.409347	-0.904068	2.787969	5
22	16	4.489796	3.265306	10.000000	-3.000000	3.000000	2.298898	-1.548961	-2.212963	5
23	16	4.693878	3.265306	0.000000	4.000000	-2.000000	-0.362839	0.257976	-2.079236	1
24	16	4.897959	3.265306	0.000000	4.000000	-2.000000	-0.445503	1.103877	-3.861667	1
25	16	5.102041	3.265306	0.000000	4.000000	-2.000000	1.453384	0.475168	4.001154	1
26	16	5.306122	3.265306	0.000000	4.000000	-2.000000	1.579572	-0.002404	6.151882	1
27	16	5.510204	3.265306	0.000000	4.000000	-2.000000	-0.522860	-0.589272	-0.332750	1
28	16	5.714286	3.265306	0.000000	4.000000	-2.000000	-0.420187	-1.092164	0.827733	1
29	16	5.918367	3.265306	0.000000	4.000000	-2.000000	-0.281785	0.834751	-2.609925	1
30	16	6.122449	3.265306	0.000000	4.000000	-2.000000	-1.344451	0.913772	-6.894739	1
31	16	6.326531	3.265306	0.000000	4.000000	-2.000000	-0.918652	-1.545730	-0.870000	1
32	16	6.530612	3.265306	0.000000	4.000000	-2.000000	-1.004141	1.589839	-7.549701	1
33	16	6.734694	3.265306	0.000000	4.000000	-2.000000	-0.767798	0.574071	-3.583378	1
34	16	6.938776	3.265306	0.000000	4.000000	-2.000000	-0.034685	1.399595	-2.523609	1
35	16	7.142857	3.265306	0.000000	4.000000	-2.000000	0.234215	-1.342128	3.247978	1
36	16	7.346939	3.265306	0.000000	4.000000	-2.000000	1.550500	-1.365824	7.994288	1
37	16	7.551020	3.265306	0.000000	4.000000	-2.000000	-0.998354	-0.148969	-4.058235	1
38	16	7.755102	3.265306	0.000000	4.000000	-2.000000	0.984322	0.502784	3.203488	1
39	16	7.959184	3.265306	0.000000	4.000000	-2.000000	-0.213989	1.796361	-4.777807	1
40	16	8.163265	3.265306	0.000000	4.000000	-2.000000	-0.049464	0.706079	-1.444979	1
41	16	8.367347	3.265306	0.000000	4.000000	-2.000000	0.674819	-0.242681	3.894526	1
42	16	8.571429	3.265306	0.000000	4.000000	-2.000000	-1.122722	-1.026369	-2.484663	1
43	16	8.775510	3.265306	0.000000	4.000000	-2.000000	0.382410	1.230001	-0.813382	1
44	16	8.979592	3.265306	0.000000	4.000000	-2.000000	0.166452	-0.964705	2.937672	1
45	16	9.183673	3.265306	0.000000	4.000000	-2.000000	0.492451	1.628469	-1.828174	1
46	16	9.387755	3.265306	0.000000	4.000000	-2.000000	0.289169	-0.284385	1.338919	1
47	16	9.591837	3.265306	0.000000	4.000000	-2.000000	2.455300	1.590582	7.003117	1
48	16	9.795918	3.265306	0.000000	4.000000	-2.000000	-0.637740	0.678931	-3.890339	1
49	16	10.000000	3.265306	0.000000	4.000000	-2.000000	-0.530997	-0.136995	-1.789118	1
0	17	0.000000	3.469388	5.000000	0.500000	-3.000000	-0.623141	-0.519396	6.263262	3
1	17	0.204082	3.469388	5.000000	0.500000	-3.000000	-0.555477	-0.340908	6.234132	3
2	17	0.408163	3.469388	5.000000	0.500000	-3.000000	-0.637387	0.428317	3.614213	3
3	17	0.612245	3.469388	5.000000	0.500000	-3.000000	1.189017	0.077156	5.587449	3
4	17	0.816327	3.469388	5.000000	0.500000	-3.000000	1.420504	-0.593811	8.102785	3
5	17	1.020408	3.469388	5.000000	0.500000	-3.000000	-0.570746	-0.165631	6.014808	3
6	17	1.224490	3.469388	5.000000	0.500000	-3.000000	-0.832356	0.078577	5.469887	3
7	17	1.428571	3.469388	5.000000	0.500000	-3.000000	0.471416	-2.128734	11.332403	3
8	17	1.632653	3.469388	5.000000	0.500000	-3.000000	-0.552223	0.458168	4.584088	3
9	17	1.836735	3.469388	5.000000	0.500000	-3.000000	0.632932	-0.979721	7.707243	3
10	17	2.040816	3.469388	5.000000	0.500000	-3.000000	0.202923	-1.153332	9.529082	3
11	17	2.244898	3.469388	5.000000	0.500000	-3.000000	-1.515744	-1.687344	8.987181	3
12	17	2.448980	3.469388	5.000000	0.500000	-3.000000	1.547505	-1.793892	11.120960	3
13	17	2.653061	3.469388	5.000000	0.500000	-3.000000	1.795878	-1.355448	9.973569	3
14	17	2.857143	3.469388	10.000000	-3.000000	3.000000	-0.612789	-0.709021	9.277818	5
15	17	3.061224	3.469388	10.000000	-3.000000	3.000000	-0.387702	1.953259	17.066241	5
16	17	3.265306	3.469388	10.000000	-3.000000	3.000000	0.285865	-0.525880	7.157096	5
17	17	3.469388	3.469388	10.000000	-3.000000	3.000000	0.334457	0.177750	8.912408	5
18	17	3.673469	3.469388	10.000000	-3.000000	3.000000	0.658544	0.400481	9.206450	5
19	17	3.877551	3.469388	10.000000	-3.000000	3.000000	2.010205	0.131065	5.157520	5
20	17	4.081633	3.469388	10.000000	-3.000000	3.000000	-0.176947	-0.077443	10.171501	5
21	17	4.285714	3.469388	10.000000	-3.000000	3.000000	-0.798297	-1.195294	9.279521	5
22	17	4.489796	3.469388	10.000000	-3.000000	3.000000	-1.379319	1.450928	18.067907	5
23	17	4.693878	3.469388	0.000000	4.000000	-2.000000	-0.730930	1.807197	-7.179851	1
24	17	4.897959	3.469388	0.000000	4.000000	-2.000000	-0.033127	-1.682659	3.459740	1
25	17	5.102041	3.469388	0.000000	4.000000	-2.000000	1.794558	-1.024029	10.104095	1
26	17	5.306122	3.469388	0.000000	4.000000	-2.000000	-0.517611	-0.279810	-1.406347	1
27	17	5.510204	3.469388	0.000000	4.000000	-2.000000	0.223788	-0.964538	3.237551	1
28	17	5.714286	3.469388	0.000000	4.000000	-2.000000	-0.016423	0.505966	-0.330060	1
29	17	5.918367	3.469388	0.000000	4.000000	-2.000000	1.188393	-0.728272	6.191852	1
30	17	6.122449	3.469388	0.000000	4.000000	-2.000000	2.526932	2.165056	5.701586	1
31	17	6.326531	3.469388	0.000000	4.000000	-2.000000	-0.530869	1.190549	-4.268528	1
32	17	6.530612	3.469388	0.000000	4.000000	-2.000000	-0.489439	0.212574	-2.057896	1
33	17	6.734694	3.469388	0.000000	4.000000	-2.000000	1.044161	1.026986	1.423183	1
34	17	6.938776	3.469388	0.000000	4.000000	-2.000000	0.681891	1.105900	0.663628	1
35	17	7.142857	3.469388	0.000000	4.000000	-2.000000	1.846707	-0.563947	8.514384	1
36	17	7.346939	3.469388	0.000000	4.000000	-2.000000	0.583928	-0.816217	3.573388	1
37	17	7.551020	3.469388	0.000000	4.000000	-2.000000	-0.359292	0.078143	-1.628360	1
38	17	7.755102	3.469388	0.000000	4.000000	-2.000000	0.590655	0.861636	0.056685	1
39	17	7.959184	3.469388	0.000000	4.000000	-2.000000	1.108704	0.139060	3.401230	1
