u	v	x_coord	y_coord	coef0	coef1	coef2	feat1	feat2	y	region
41	11	8.367347	2.244898	0.000000	-1.500000	-0.500000	1.349363	-1.349363	-0.486516	4
42	11	8.571429	2.244898	0.000000	-1.500000	-0.500000	1.322931	-1.322931	-0.460084	4
43	11	8.775510	2.244898	10.000000	-3.000000	3.000000	1.297121	-1.297121	3.080119	5
44	11	8.979592	2.244898	10.000000	-3.000000	3.000000	1.272112	-1.272112	3.230174	5
45	11	9.183673	2.244898	10.000000	-3.000000	3.000000	1.248057	-1.248057	3.374502	5
46	11	9.387755	2.244898	10.000000	-3.000000	3.000000	1.225085	-1.225085	3.512336	5
47	11	9.591837	2.244898	10.000000	-3.000000	3.000000	1.203297	-1.203297	3.643064	5
48	11	9.795918	2.244898	10.000000	-3.000000	3.000000	1.182771	-1.182771	3.766223	5
49	11	10.000000	2.244898	10.000000	-3.000000	3.000000	1.163558	-1.163558	3.881499	5
0	12	0.000000	2.448980	10.000000	-3.000000	3.000000	1.173700	-1.173700	3.820649	5
1	12	0.204082	2.448980	10.000000	-3.000000	3.000000	1.194104	-1.194104	3.698225	5
2	12	0.408163	2.448980	10.000000	-3.000000	3.000000	1.215903	-1.215903	3.567429	5
3	12	0.612245	2.448980	10.000000	-3.000000	3.000000	1.239042	-1.239042	3.428596	5
4	12	0.816327	2.448980	10.000000	-3.000000	3.000000	1.263439	-1.263439	3.282215	5
5	12	1.020408	2.448980	10.000000	-3.000000	3.000000	1.288985	-1.288985	3.128938	5
6	12	1.224490	2.448980	10.000000	-3.000000	3.000000	1.315545	-1.315545	2.969578	5
7	12	1.428571	2.448980	0.000000	-1.500000	-0.500000	1.342955	-1.342955	-0.480108	4
8	12	1.632653	2.448980	0.000000	-1.500000	-0.500000	1.371025	-1.371025	-0.508178	4
9	12	1.836735	2.448980	0.000000	-1.500000	-0.500000	1.399540	-1.399540	-0.536693	4
10	12	2.040816	2.448980	0.000000	-1.500000	-0.500000	1.428259	-1.428259	-0.565412	4
11	12	2.244898	2.448980	0.000000	-1.500000	-0.500000	1.456924	-1.456924	-0.594077	4
12	12	2.448980	2.448980	0.000000	-1.500000	-0.500000	1.485256	-1.485256	-0.622409	4
13	12	2.653061	2.448980	0.000000	-1.500000	-0.500000	1.512966	-1.512966	-0.650119	4
14	12	2.857143	2.448980	5.000000	0.500000	-3.000000	1.539754	-1.539754	11.251987	3
15	12	3.061224	2.448980	5.000000	0.500000	-3.000000	1.565320	-1.565320	11.341465	3
16	12	3.265306	2.448980	5.000000	0.500000	-3.000000	1.589362	-1.589362	11.425613	3
17	12	3.469388	2.448980	5.000000	0.500000	-3.000000	1.611590	-1.611590	11.503412	3
18	12	3.673469	2.448980	5.000000	0.500000	-3.000000	1.631726	-1.631726	11.573888	3
19	12	3.877551	2.448980	5.000000	0.500000	-3.000000	1.649513	-1.649513	11.636141	3
20	12	4.081633	2.448980	5.000000	0.500000	-3.000000	1.664716	-1.664716	11.689355	3
21	12	4.285714	2.448980	5.000000	0.500000	-3.000000	1.677136	-1.677136	11.732821	3
22	12	4.489796	2.448980	5.000000	0.500000	-3.000000	1.686602	-1.686602	11.765953	3
23	12	4.693878	2.448980	5.000000	0.500000	-3.000000	1.692986	-1.692986	11.788298	3
24	12	4.897959	2.448980	5.000000	0.500000	-3.000000	1.696200	-1.696200	11.799549	3
25	12	5.102041	2.448980	5.000000	0.500000	-3.000000	1.696200	-1.696200	11.799549	3
26	12	5.306122	2.448980	5.000000	0.500000	-3.000000	1.692986	-1.692986	11.788298	3
27	12	5.510204	2.448980	5.000000	0.500000	-3.000000	1.686602	-1.686602	11.765953	3
28	12	5.714286	2.448980	5.000000	0.500000	-3.000000	1.677136	-1.677136	11.732821	3
29	12	5.918367	2.448980	5.000000	0.500000	-3.000000	1.664716	-1.664716	11.689355	3
30	12	6.122449	2.448980	5.000000	0.500000	-3.000000	1.649513	-1.649513	11.636141	3
31	12	6.326531	2.448980	5.000000	0.500000	-3.000000	1.631726	-1.631726	11.573888	3
32	12	6.530612	2.448980	5.000000	0.500000	-3.000000	1.611590	-1.611590	11.503412	3
33	12	6.734694	2.448980	5.000000	0.500000	-3.000000	1.589362	-1.589362	11.425613	3
34	12	6.938776	2.448980	5.000000	0.500000	-3.000000	1.565320	-1.565320	11.341465	3
35	12	7.142857	2.448980	5.000000	0.500000	-3.000000	1.539754	-1.539754	11.251987	3
36	12	7.346939	2.448980	0.000000	-1.500000	-0.500000	1.512966	-1.512966	-0.650119	4
37	12	7.551020	2.448980	0.000000	-1.500000	-0.500000	1.485256	-1.485256	-0.622409	4
38	12	7.755102	2.448980	0.000000	-1.500000	-0.500000	1.456924	-1.456924	-0.594077	4
39	12	7.959184	2.448980	0.000000	-1.500000	-0.500000	1.428259	-1.428259	-0.565412	4
40	12	8.163265	2.448980	0.000000	-1.500000	-0.500000	1.399540	-1.399540	-0.536693	4
41	12	8.367347	2.448980	0.000000	-1.500000	-0.500000	1.371025	-1.371025	-0.508178	4
42	12	8.571429	2.448980	0.000000	-1.500000	-0.500000	1.342955	-1.342955	-0.480108	4
43	12	8.775510	2.448980	10.000000	-3.000000	3.000000	1.315545	-1.315545	2.969578	5
44	12	8.979592	2.448980	10.000000	-3.000000	3.000000	1.288985	-1.288985	3.128938	5
45	12	9.183673	2.448980	10.000000	-3.000000	3.000000	1.263439	-1.263439	3.282215	5
46	12	9.387755	2.448980	10.000000	-3.000000	3.000000	1.239042	-1.239042	3.428596	5
47	12	9.591837	2.448980	10.000000	-3.000000	3.000000	1.215903	-1.215903	3.567429	5
48	12	9.795918	2.448980	10.000000	-3.000000	3.000000	1.194104	-1.194104	3.698225	5
49	12	10.000000	2.448980	10.000000	-3.000000	3.000000	1.173700	-1.173700	3.820649	5
0	13	0.000000	2.653061	10.000000	-3.000000	3.000000	1.183618	-1.183618	3.761137	5
1	13	0.204082	2.653061	10.000000	-3.000000	3.000000	1.205188	-1.205188	3.631722	5
2	13	0.408163	2.653061	10.000000	-3.000000	3.000000	1.228232	-1.228232	3.493456	5
3	13	0.612245	2.653061	10.000000	-3.000000	3.000000	1.252692	-1.252692	3.346695	5
4	13	0.816327	2.653061	10.000000	-3.000000	3.000000	1.278482	-1.278482	3.191956	5
5	13	1.020408	2.653061	10.000000	-3.000000	3.000000	1.305487	-1.305487	3.029926	5
6	13	1.224490	2.653061	0.000000	-1.500000	-0.500000	1.333563	-1.333563	-0.470717	4
7	13	1.428571	2.653061	0.000000	-1.500000	-0.500000	1.362539	-1.362539	-0.499692	4
8	13	1.632653	2.653061	0.000000	-1.500000	-0.500000	1.392212	-1.392212	-0.529365	4
9	13	1.836735	2.653061	0.000000	-1.500000	-0.500000	1.422355	-1.422355	-0.559508	4
10	13	2.040816	2.653061	0.000000	-1.500000	-0.500000	1.452714	-1.452714	-0.589867	4
11	13	2.244898	2.653061	0.000000	-1.500000	-0.500000	1.483016	-1.483016	-0.620169	4
12	13	2.448980	2.653061	0.000000	-1.500000	-0.500000	1.512966	-1.512966	-0.650119	4
13	13	2.653061	2.653061	5.000000	0.500000	-3.000000	1.542258	-1.542258	11.260750	3
14	13	2.857143	2.653061	5.000000	0.500000	-3.000000	1.570576	-1.570576	11.359863	3
15	13	3.061224	2.653061	5.000000	0.500000	-3.000000	1.597601	-1.597601	11.454451	3
16	13	3.265306	2.653061	5.000000	0.500000	-3.000000	1.623016	-1.623016	11.543404	3
17	13	3.469388	2.653061	5.000000	0.500000	-3.000000	1.646514	-1.646514	11.625645	3
18	13	3.673469	2.653061	5.000000	0.500000	-3.000000	1.667800	-1.667800	11.700146	3
19	13	3.877551	2.653061	5.000000	0.500000	-3.000000	1.686602	-1.686602	11.765953	3
20	13	4.081633	2.653061	5.000000	0.500000	-3.000000	1.702674	-1.702674	11.822206	3
21	13	4.285714	2.653061	5.000000	0.500000	-3.000000	1.715802	-1.715802	11.868155	3
22	13	4.489796	2.653061	5.000000	0.500000	-3.000000	1.725809	-1.725809	11.903179	3
23	13	4.693878	2.653061	5.000000	0.500000	-3.000000	1.732558	-1.732558	11.926799	3
24	13	4.897959	2.653061	5.000000	0.500000	-3.000000	1.735956	-1.735956	11.938692	3
25	13	5.102041	2.653061	5.000000	0.500000	-3.000000	1.735956	-1.735956	11.938692	3
26	13	5.306122	2.653061	5.000000	0.500000	-3.000000	1.732558	-1.732558	11.926799	3
27	13	5.510204	2.653061	5.000000	0.500000	-3.000000	1.725809	-1.725809	11.903179	3
28	13	5.714286	2.653061	5.000000	0.500000	-3.000000	1.715802	-1.715802	11.868155	3
29	13	5.918367	2.653061	5.000000	0.500000	-3.000000	1.702674	-1.702674	11.822206	3
30	13	6.122449	2.653061	5.000000	0.500000	-3.000000	1.686602	-1.686602	11.765953	3
31	13	6.326531	2.653061	5.000000	0.500000	-3.000000	1.667800	-1.667800	11.700146	3
32	13	6.530612	2.653061	5.000000	0.500000	-3.000000	1.646514	-1.646514	11.625645	3
33	13	6.734694	2.653061	5.000000	0.500000	-3.000000	1.623016	-1.623016	11.543404	3
34	13	6.938776	2.653061	5.000000	0.500000	-3.000000	1.597601	-1.597601	11.454451	3
35	13	7.142857	2.653061	5.000000	0.500000	-3.000000	1.570576	-1.570576	11.359863	3
36	13	7.346939	2.653061	5.000000	0.500000	-3.000000	1.542258	-1.542258	11.260750	3
37	13	7.551020	2.653061	0.000000	-1.500000	-0.500000	1.512966	-1.512966	-0.650119	4
38	13	7.755102	2.653061	0.000000	-1.500000	-0.500000	1.483016	-1.483016	-0.620169	4
39	13	7.959184	2.653061	0.000000	-1.500000	-0.500000	1.452714	-1.452714	-0.589867	4
40	13	8.163265	2.653061	0.000000	-1.500000	-0.500000	1.422355	-1.422355	-0.559508	4
41	13	8.367347	2.653061	0.000000	-1.500000	-0.500000	1.392212	-1.392212	-0.529365	4
42	13	8.571429	2.653061	0.000000	-1.500000	-0.500000	1.362539	-1.362539	-0.499692	4
43	13	8.775510	2.653061	0.000000	-1.500000	-0.500000	1.333563	-1.333563	-0.470717	4
44	13	8.979592	2.653061	10.000000	-3.000000	3.000000	1.305487	-1.305487	3.029926	5
45	13	9.183673	2.653061	10.000000	-3.000000	3.000000	1.278482	-1.278482	3.191956	5
46	13	9.387755	2.653061	10.000000	-3.000000	3.000000	1.252692	-1.252692	3.346695	5
47	13	9.591837	2.653061	10.000000	-3.000000	3.000000	1.228232	-1.228232	3.493456	5
48	13	9.795918	2.653061	10.000000	-3.000000	3.000000	1.205188	-1.205188	3.631722	5
49	13	10.000000	2.653061	10.000000	-3.000000	3.000000	1.183618	-1.183618	3.761137	5
0	14	0.000000	2.857143	10.000000	-3.000000	3.000000	1.193207	-1.193207	3.703602	5
1	14	0.204082	2.857143	10.000000	-3.000000	3.000000	1.215903	-1.215903	3.567429	5
2	14	0.408163	2.857143	10.000000	-3.000000	3.000000	1.240151	-1.240151	3.421943	5
3	14	0.612245	2.857143	10.000000	-3.000000	3.000000	1.265888	-1.265888	3.267518	5
4	14	0.816327	2.857143	10.000000	-3.000000	3.000000	1.293025	-1.293025	3.104698	5
5	14	1.020408	2.857143	0.000000	-1.500000	-0.500000	1.321440	-1.321440	-0.458593	4
6	14	1.224490	2.857143	0.000000	-1.500000	-0.500000	1.350983	-1.350983	-0.488136	4
7	14	1.428571	2.857143	0.000000	-1.500000	-0.500000	1.381472	-1.381472	-0.518625	4
8	14	1.632653	2.857143	0.000000	-1.500000	-0.500000	1.412694	-1.412694	-0.549848	4
9	14	1.836735	2.857143	0.000000	-1.500000	-0.500000	1.444411	-1.444411	-0.581564	4
10	14	2.040816	2.857143	0.000000	-1.500000	-0.500000	1.476356	-1.476356	-0.613509	4
11	14	2.244898	2.857143	0.000000	-1.500000	-0.500000	1.508240	-1.508240	-0.645393	4
12	14	2.448980	2.857143	5.000000	0.500000	-3.000000	1.539754	-1.539754	11.251987	3
13	14	2.653061	2.857143	5.000000	0.500000	-3.000000	1.570576	-1.570576	11.359863	3
14	14	2.857143	2.857143	5.000000	0.500000	-3.000000	1.600373	-1.600373	11.464153	3
15	14	3.061224	2.857143	5.000000	0.500000	-3.000000	1.628809	-1.628809	11.563680	3
16	14	3.265306	2.857143	5.000000	0.500000	-3.000000	1.655552	-1.655552	11.657279	3
17	14	3.469388	2.857143	5.000000	0.500000	-3.000000	1.680276	-1.680276	11.743814	3
18	14	3.673469	2.857143	5.000000	0.500000	-3.000000	1.702674	-1.702674	11.822206	3
19	14	3.877551	2.857143	5.000000	0.500000	-3.000000	1.722458	-1.722458	11.891450	3
20	14	4.081633	2.857143	5.000000	0.500000	-3.000000	1.739369	-1.739369	11.950640	3
21	14	4.285714	2.857143	1.000000	2.000000	4.000000	1.753183	-1.753183	-1.643520	2
22	14	4.489796	2.857143	1.000000	2.000000	4.000000	1.763713	-1.763713	-1.664579	2
23	14	4.693878	2.857143	1.000000	2.000000	4.000000	1.770814	-1.770814	-1.678781	2
24	14	4.897959	2.857143	1.000000	2.000000	4.000000	1.774389	-1.774389	-1.685932	2
25	14	5.102041	2.857143	1.000000	2.000000	4.000000	1.774389	-1.774389	-1.685932	2
26	14	5.306122	2.857143	1.000000	2.000000	4.000000	1.770814	-1.770814	-1.678781	2
27	14	5.510204	2.857143	1.000000	2.000000	4.000000	1.763713	-1.763713	-1.664579	2
28	14	5.714286	2.857143	1.000000	2.000000	4.000000	1.753183	-1.753183	-1.643520	2
29	14	5.918367	2.857143	5.000000	0.500000	-3.000000	1.739369	-1.739369	11.950640	3
30	14	6.122449	2.857143	5.000000	0.500000	-3.000000	1.722458	-1.722458	11.891450	3
31	14	6.326531	2.857143	5.000000	0.500000	-3.000000	1.702674	-1.702674	11.822206	3
32	14	6.530612	2.857143	5.000000	0.500000	-3.000000	1.680276	-1.680276	11.743814	3
33	14	6.734694	2.857143	5.000000	0.500000	-3.000000	1.655552	-1.655552	11.657279	3
34	14	6.938776	2.857143	5.000000	0.500000	-3.000000	1.628809	-1.628809	11.563680	3
35	14	7.142857	2.857143	5.000000	0.500000	-3.000000	1.600373	-1.600373	11.464153	3
36	14	7.346939	2.857143	5.000000	0.500000	-3.000000	1.570576	-1.570576	11.359863	3
37	14	7.551020	2.857143	5.000000	0.500000	-3.000000	1.539754	-1.539754	11.251987	3
38	14	7.755102	2.857143	0.000000	-1.500000	-0.500000	1.508240	-1.508240	-0.645393	4
39	14	7.959184	2.857143	0.000000	-1.500000	-0.500000	1.476356	-1.476356	-0.613509	4
40	14	8.163265	2.857143	0.000000	-1.500000	-0.500000	1.444411	-1.444411	-0.581564	4
41	14	8.367347	2.857143	0.000000	-1.500000	-0.500000	1.412694	-1.412694	-0.549848	4
42	14	8.571429	2.857143	0.000000	-1.500000	-0.500000	1.381472	-1.381472	-0.518625	4
43	14	8.775510	2.857143	0.000000	-1.500000	-0.500000	1.350983	-1.350983	-0.488136	4
44	14	8.979592	2.857143	0.000000	-1.500000	-0.500000	1.321440	-1.321440	-0.458593	4
45	14	9.183673	2.857143	10.000000	-3.000000	3.000000	1.293025	-1.293025	3.104698	5
46	14	9.387755	2.857143	10.000000	-3.000000	3.000000	1.265888	-1.265888	3.267518	5
47	14	9.591837	2.857143	10.000000	-3.000000	3.000000	1.240151	-1.240151	3.421943	5
48	14	9.795918	2.857143	10.000000	-3.000000	3.000000	1.215903	-1.215903	3.567429	5
49	14	10.000000	2.857143	10.000000	-3.000000	3.000000	1.193207	-1.193207	3.703602	5
0	15	0.000000	3.061224	10.000000	-3.000000	3.000000	1.202359	-1.202359	3.648695	5
1	15	0.204082	3.061224	10.000000	-3.000000	3.000000	1.226129	-1.226129	3.506072	5
2	15	0.408163	3.061224	10.000000	-3.000000	3.000000	1.251525	-1.251525	3.353695	5
3	15	0.612245	3.061224	10.000000	-3.000000	3.000000	1.278482	-1.278482	3.191956	5
4	15	0.816327	3.061224	10.000000	-3.000000	3.000000	1.306904	-1.306904	3.021424	5
5	15	1.020408	3.061224	0.000000	-1.500000	-0.500000	1.336665	-1.336665	-0.473818	4
6	15	1.224490	3.061224	0.000000	-1.500000	-0.500000	1.367607	-1.367607	-0.504760	4
7	15	1.428571	3.061224	0.000000	-1.500000	-0.500000	1.399540	-1.399540	-0.536693	4
8	15	1.632653	3.061224	0.000000	-1.500000	-0.500000	1.432241	-1.432241	-0.569395	4
9	15	1.836735	3.061224	0.000000	-1.500000	-0.500000	1.465461	-1.465461	-0.602614	4
10	15	2.040816	3.061224	0.000000	-1.500000	-0.500000	1.498919	-1.498919	-0.636072	4
11	15	2.244898	3.061224	5.000000	0.500000	-3.000000	1.532313	-1.532313	11.225941	3
12	15	2.448980	3.061224	5.000000	0.500000	-3.000000	1.565320	-1.565320	11.341465	3
13	15	2.653061	3.061224	5.000000	0.500000	-3.000000	1.597601	-1.597601	11.454451	3
14	15	2.857143	3.061224	5.000000	0.500000	-3.000000	1.628809	-1.628809	11.563680	3
15	15	3.061224	3.061224	5.000000	0.500000	-3.000000	1.658593	-1.658593	11.667921	3
16	15	3.265306	3.061224	5.000000	0.500000	-3.000000	1.686602	-1.686602	11.765953	3
17	15	3.469388	3.061224	5.000000	0.500000	-3.000000	1.712497	-1.712497	11.856588	3
18	15	3.673469	3.061224	5.000000	0.500000	-3.000000	1.735956	-1.735956	11.938692	3
19	15	3.877551	3.061224	1.000000	2.000000	4.000000	1.756677	-1.756677	-1.650507	2
20	15	4.081633	3.061224	1.000000	2.000000	4.000000	1.774389	-1.774389	-1.685932	2
21	15	4.285714	3.061224	1.000000	2.000000	4.000000	1.788857	-1.788857	-1.714868	2
22	15	4.489796	3.061224	1.000000	2.000000	4.000000	1.799886	-1.799886	-1.736924	2
23	15	4.693878	3.061224	1.000000	2.000000	4.000000	1.807323	-1.807323	-1.751800	2
24	15	4.897959	3.061224	1.000000	2.000000	4.000000	1.811068	-1.811068	-1.759289	2
25	15	5.102041	3.061224	1.000000	2.000000	4.000000	1.811068	-1.811068	-1.759289	2
26	15	5.306122	3.061224	1.000000	2.000000	4.000000	1.807323	-1.807323	-1.751800	2
27	15	5.510204	3.061224	1.000000	2.000000	4.000000	1.799886	-1.799886	-1.736924	2
28	15	5.714286	3.061224	1.000000	2.000000	4.000000	1.788857	-1.788857	-1.714868	2
29	15	5.918367	3.061224	1.000000	2.000000	4.000000	1.774389	-1.774389	-1.685932	2
30	15	6.122449	3.061224	1.000000	2.000000	4.000000	1.756677	-1.756677	-1.650507	2
31	15	6.326531	3.061224	5.000000	0.500000	-3.000000	1.735956	-1.735956	11.938692	3
32	15	6.530612	3.061224	5.000000	0.500000	-3.000000	1.712497	-1.712497	11.856588	3
33	15	6.734694	3.061224	5.000000	0.500000	-3.000000	1.686602	-1.686602	11.765953	3
34	15	6.938776	3.061224	5.000000	0.500000	-3.000000	1.658593	-1.658593	11.667921	3
35	15	7.142857	3.061224	5.000000	0.500000	-3.000000	1.628809	-1.628809	11.563680	3
36	15	7.346939	3.061224	5.000000	0.500000	-3.000000	1.597601	-1.597601	11.454451	3
37	15	7.551020	3.061224	5.000000	0.500000	-3.000000	1.565320	-1.565320	11.341465	3
38	15	7.755102	3.061224	5.000000	0.500000	-3.000000	1.532313	-1.532313	11.225941	3
39	15	7.959184	3.061224	0.000000	-1.500000	-0.500000	1.498919	-1.498919	-0.636072	4
40	15	8.163265	3.061224	0.000000	-1.500000	-0.500000	1.465461	-1.465461	-0.602614	4
41	15	8.367347	3.061224	0.000000	-1.500000	-0.500000	1.432241	-1.432241	-0.569395	4
42	15	8.571429	3.061224	0.000000	-1.500000	-0.500000	1.399540	-1.399540	-0.536693	4
43	15	8.775510	3.061224	0.000000	-1.500000	-0.500000	1.367607	-1.367607	-0.504760	4
44	15	8.979592	3.061224	0.000000	-1.500000	-0.500000	1.336665	-1.336665	-0.473818	4
45	15	9.183673	3.061224	10.000000	-3.000000	3.000000	1.306904	-1.306904	3.021424	5
46	15	9.387755	3.061224	10.000000	-3.000000	3.000000	1.278482	-1.278482	3.191956	5
47	15	9.591837	3.061224	10.000000	-3.000000	3.000000	1.251525	-1.251525	3.353695	5
48	15	9.795918	3.061224	10.000000	-3.000000	3.000000	1.226129	-1.226129	3.506072	5
49	15	10.000000	3.061224	10.000000	-3.000000	3.000000	1.202359	-1.202359	3.648695	5
0	16	0.000000	3.265306	10.000000	-3.000000	3.000000	1.210965	-1.210965	3.597059	5
1	16	0.204082	3.265306	10.000000	-3.000000	3.000000	1.235746	-1.235746	3.448370	5
2	16	0.408163	3.265306	10.000000	-3.000000	3.000000	1.262222	-1.262222	3.289513	5
3	16	0.612245	3.265306	10.000000	-3.000000	3.000000	1.290325	-1.290325	3.120895	5
4	16	0.816327	3.265306	10.000000	-3.000000	3.000000	1.319956	-1.319956	2.943110	5
5	16	1.020408	3.265306	0.000000	-1.500000	-0.500000	1.350983	-1.350983	-0.488136	4
6	16	1.224490	3.265306	0.000000	-1.500000	-0.500000	1.383241	-1.383241	-0.520394	4
7	16	1.428571	3.265306	0.000000	-1.500000	-0.500000	1.416532	-1.416532	-0.553685	4
8	16	1.632653	3.265306	0.000000	-1.500000	-0.500000	1.450624	-1.450624	-0.587777	4
9	16	1.836735	3.265306	0.000000	-1.500000	-0.500000	1.485256	-1.485256	-0.622409	4
10	16	2.040816	3.265306	0.000000	-1.500000	-0.500000	1.520137	-1.520137	-0.657290	4
11	16	2.244898	3.265306	5.000000	0.500000	-3.000000	1.554951	-1.554951	11.305176	3
12	16	2.448980	3.265306	5.000000	0.500000	-3.000000	1.589362	-1.589362	11.425613	3
13	16	2.653061	3.265306	5.000000	0.500000	-3.000000	1.623016	-1.623016	11.543404	3
14	16	2.857143	3.265306	5.000000	0.500000	-3.000000	1.655552	-1.655552	11.657279	3
15	16	3.061224	3.265306	5.000000	0.500000	-3.000000	1.686602	-1.686602	11.765953	3
16	16	3.265306	3.265306	5.000000	0.500000	-3.000000	1.715802	-1.715802	11.868155	3
17	16	3.469388	3.265306	5.000000	0.500000	-3.000000	1.742799	-1.742799	11.962643	3
18	16	3.673469	3.265306	1.000000	2.000000	4.000000	1.767255	-1.767255	-1.671663	2
19	16	3.877551	3.265306	1.000000	2.000000	4.000000	1.788857	-1.788857	-1.714868	2
20	16	4.081633	3.265306	1.000000	2.000000	4.000000	1.807323	-1.807323	-1.751800	2
21	16	4.285714	3.265306	1.000000	2.000000	4.000000	1.822407	-1.822407	-1.781966	2
22	16	4.489796	3.265306	1.000000	2.000000	4.000000	1.833904	-1.833904	-1.804961	2
23	16	4.693878	3.265306	1.000000	2.000000	4.000000	1.841658	-1.841658	-1.820469	2
24	16	4.897959	3.265306	1.000000	2.000000	4.000000	1.845562	-1.845562	-1.828276	2
25	16	5.102041	3.265306	1.000000	2.000000	4.000000	1.845562	-1.845562	-1.828276	2
26	16	5.306122	3.265306	1.000000	2.000000	4.000000	1.841658	-1.841658	-1.820469	2
27	16	5.510204	3.265306	1.000000	2.000000	4.000000	1.833904	-1.833904	-1.804961	2
28	16	5.714286	3.265306	1.000000	2.000000	4.000000	1.822407	-1.822407	-1.781966	2
29	16	5.918367	3.265306	1.000000	2.000000	4.000000	1.807323	-1.807323	-1.751800	2
30	16	6.122449	3.265306	1.000000	2.000000	4.000000	1.788857	-1.788857	-1.714868	2
31	16	6.326531	3.265306	1.000000	2.000000	4.000000	1.767255	-1.767255	-1.671663	2
32	16	6.530612	3.265306	5.000000	0.500000	-3.000000	1.742799	-1.742799	11.962643	3
33	16	6.734694	3.265306	5.000000	0.500000	-3.000000	1.715802	-1.715802	11.868155	3
34	16	6.938776	3.265306	5.000000	0.500000	-3.000000	1.686602	-1.686602	11.765953	3
35	16	7.142857	3.265306	5.000000	0.500000	-3.000000	1.655552	-1.655552	11.657279	3
36	16	7.346939	3.265306	5.000000	0.500000	-3.000000	1.623016	-1.623016	11.543404	3
37	16	7.551020	3.265306	5.000000	0.500000	-3.000000	1.589362	-1.589362	11.425613	3
38	16	7.755102	3.265306	5.000000	0.500000	-3.000000	1.554951	-1.554951	11.305176	3
39	16	7.959184	3.265306	0.000000	-1.500000	-0.500000	1.520137	-1.520137	-0.657290	4
40	16	8.163265	3.265306	0.000000	-1.500000	-0.500000	1.485256	-1.485256	-0.622409	4
41	16	8.367347	3.265306	0.000000	-1.500000	-0.500000	1.450624	-1.450624	-0.587777	4
42	16	8.571429	3.265306	0.000000	-1.500000	-0.500000	1.416532	-1.416532	-0.553685	4
43	16	8.775510	3.265306	0.000000	-1.500000	-0.500000	1.383241	-1.383241	-0.520394	4
44	16	8.979592	3.265306	0.000000	-1.500000	-0.500000	1.350983	-1.350983	-0.488136	4
45	16	9.183673	3.265306	10.000000	-3.000000	3.000000	1.319956	-1.319956	2.943110	5
46	16	9.387755	3.265306	10.000000	-3.000000	3.000000	1.290325	-1.290325	3.120895	5
47	16	9.591837	3.265306	10.000000	-3.000000	3.000000	1.262222	-1.262222	3.289513	5
48	16	9.795918	3.265306	10.000000	-3.000000	3.000000	1.235746	-1.235746	3.448370	5
49	16	10.000000	3.265306	10.000000	-3.000000	3.000000	1.210965	-1.210965	3.597059	5
0	17	0.000000	3.469388	10.000000	-3.000000	3.000000	1.218921	-1.218921	3.549319	5
1	17	0.204082	3.469388	10.000000	-3.000000	3.000000	1.244637	-1.244637	3.395022	5
2	17	0.408163	3.469388	10.000000	-3.000000	3.000000	1.272112	-1.272112	3.230174	5
3	17	0.612245	3.469388	10.000000	-3.000000	3.000000	1.301275	-1.301275	3.055197	5
4	17	0.816327	3.469388	0.000000	-1.500000	-0.500000	1.332023	-1.332023	-0.469176	4
5	17	1.020408	3.469388	0.000000	-1.500000	-0.500000	1.364220	-1.364220	-0.501374	4
6	17	1.224490	3.469388	0.000000	-1.500000	-0.500000	1.397695	-1.397695	-0.534848	4
7	17	1.428571	3.469388	0.000000	-1.500000	-0.500000	1.432241	-1.432241	-0.569395	4
8	17	1.632653	3.469388	0.000000	-1.500000	-0.500000	1.467620	-1.467620	-0.604773	4
9	17	1.836735	3.469388	0.000000	-1.500000	-0.500000	1.503558	-1.503558	-0.640711	4
10	17	2.040816	3.469388	5.000000	0.500000	-3.000000	1.539754	-1.539754	11.251987	3
11	17	2.244898	3.469388	5.000000	0.500000	-3.000000	1.575881	-1.575881	11.378432	3
12	17	2.448980	3.469388	5.000000	0.500000	-3.000000	1.611590	-1.611590	11.503412	3
13	17	2.653061	3.469388	5.000000	0.500000	-3.000000	1.646514	-1.646514	11.625645	3
14	17	2.857143	3.469388	5.000000	0.500000	-3.000000	1.680276	-1.680276	11.743814	3
15	17	3.061224	3.469388	5.000000	0.500000	-3.000000	1.712497	-1.712497	11.856588	3
16	17	3.265306	3.469388	5.000000	0.500000	-3.000000	1.742799	-1.742799	11.962643	3
17	17	3.469388	3.469388	1.000000	2.000000	4.000000	1.770814	-1.770814	-1.678781	2
18	17	3.673469	3.469388	1.000000	2.000000	4.000000	1.796192	-1.796192	-1.729538	2
19	17	3.877551	3.469388	1.000000	2.000000	4.000000	1.818610	-1.818610	-1.774372	2
20	17	4.081633	3.469388	1.000000	2.000000	4.000000	1.837772	-1.837772	-1.812697	2
21	17	4.285714	3.469388	1.000000	2.000000	4.000000	1.853424	-1.853424	-1.844001	2
22	17	4.489796	3.469388	1.000000	2.000000	4.000000	1.865355	-1.865355	-1.867863	2
23	17	4.693878	3.469388	1.000000	2.000000	4.000000	1.873401	-1.873401	-1.883955	2
24	17	4.897959	3.469388	1.000000	2.000000	4.000000	1.877452	-1.877452	-1.892058	2
25	17	5.102041	3.469388	1.000000	2.000000	4.000000	1.877452	-1.877452	-1.892058	2
26	17	5.306122	3.469388	1.000000	2.000000	4.000000	1.873401	-1.873401	-1.883955	2
27	17	5.510204	3.469388	1.000000	2.000000	4.000000	1.865355	-1.865355	-1.867863	2
