u	v	x_coord	y_coord	coef0	coef1	coef2	feat1	feat2	y	region
24	12	4.897959	2.448980	5.000000	0.500000	-3.000000	1.593187	-0.139397	7.072739	3
25	12	5.102041	2.448980	5.000000	0.500000	-3.000000	-0.511216	0.739653	2.476670	3
26	12	5.306122	2.448980	5.000000	0.500000	-3.000000	-0.989605	-1.909356	10.397171	3
27	12	5.510204	2.448980	5.000000	0.500000	-3.000000	-0.125787	1.318302	1.458439	3
28	12	5.714286	2.448980	5.000000	0.500000	-3.000000	0.055725	0.072681	4.404374	3
29	12	5.918367	2.448980	5.000000	0.500000	-3.000000	1.094192	-0.411493	6.964982	3
30	12	6.122449	2.448980	5.000000	0.500000	-3.000000	-1.692465	-0.089234	4.051225	3
31	12	6.326531	2.448980	5.000000	0.500000	-3.000000	1.529550	-0.037571	6.309899	3
32	12	6.530612	2.448980	5.000000	0.500000	-3.000000	-0.158008	-1.731201	10.190301	3
33	12	6.734694	2.448980	0.000000	-1.500000	-0.500000	-0.426881	1.494938	0.042078	4
34	12	6.938776	2.448980	0.000000	-1.500000	-0.500000	-1.012104	0.041326	1.106194	4
35	12	7.142857	2.448980	0.000000	-1.500000	-0.500000	-1.654857	0.443002	2.614300	4
36	12	7.346939	2.448980	0.000000	-1.500000	-0.500000	0.823171	0.951550	-0.668174	4
37	12	7.551020	2.448980	0.000000	-1.500000	-0.500000	0.073318	-1.021162	-0.103352	4
38	12	7.755102	2.448980	0.000000	-1.500000	-0.500000	-1.289961	0.473472	1.528326	4
39	12	7.959184	2.448980	0.000000	-1.500000	-0.500000	-1.295079	-0.267641	2.192242	4
40	12	8.163265	2.448980	0.000000	-1.500000	-0.500000	-0.335785	0.846771	0.473495	4
41	12	8.367347	2.448980	0.000000	-1.500000	-0.500000	1.669022	-2.127227	-1.719692	4
42	12	8.571429	2.448980	0.000000	-1.500000	-0.500000	-0.259591	-0.099094	-0.977581	4
43	12	8.775510	2.448980	0.000000	-1.500000	-0.500000	-1.503143	-0.602821	3.235720	4
44	12	8.979592	2.448980	0.000000	-1.500000	-0.500000	-0.245743	0.432263	0.532736	4
45	12	9.183673	2.448980	0.000000	-1.500000	-0.500000	-0.272724	0.470044	-0.697411	4
46	12	9.387755	2.448980	0.000000	-1.500000	-0.500000	-2.696887	-0.707626	4.095359	4
47	12	9.591837	2.448980	0.000000	-1.500000	-0.500000	-0.054295	-0.712174	1.221620	4
48	12	9.795918	2.448980	0.000000	-1.500000	-0.500000	-0.230935	-0.110665	1.125633	4
49	12	10.000000	2.448980	0.000000	-1.500000	-0.500000	0.696206	-0.896642	-0.126668	4
0	13	0.000000	2.653061	0.000000	4.000000	-2.000000	1.848956	0.841984	5.623801	1
1	13	0.204082	2.653061	0.000000	4.000000	-2.000000	1.126565	-0.369207	5.286168	1
2	13	0.408163	2.653061	1.000000	2.000000	4.000000	-0.268889	-2.906988	-11.231193	2
3	13	0.612245	2.653061	1.000000	2.000000	4.000000	-1.106526	-0.374822	-2.148220	2
4	13	0.816327	2.653061	1.000000	2.000000	4.000000	2.573360	-1.038544	1.554623	2
5	13	1.020408	2.653061	1.000000	2.000000	4.000000	0.059218	-1.631276	-5.809566	2
6	13	1.224490	2.653061	1.000000	2.000000	4.000000	0.013929	-1.237427	-3.416711	2
7	13	1.428571	2.653061	1.000000	2.000000	4.000000	-0.024125	0.109408	1.367203	2
8	13	1.632653	2.653061	1.000000	2.000000	4.000000	0.198085	1.328641	7.399967	2
9	13	1.836735	2.653061	1.000000	2.000000	4.000000	-0.144360	0.313184	1.628261	2
10	13	2.040816	2.653061	1.000000	2.000000	4.000000	-0.573662	-0.606503	-2.600727	2
11	13	2.244898	2.653061	1.000000	2.000000	4.000000	-0.546859	0.455904	1.268692	2
12	13	2.448980	2.653061	1.000000	2.000000	4.000000	-0.032753	-0.459090	-0.898186	2
13	13	2.653061	2.653061	1.000000	2.000000	4.000000	-0.543425	-0.694600	-3.604524	2
14	13	2.857143	2.653061	1.000000	2.000000	4.000000	-0.712846	-1.154363	-5.286959	2
15	13	3.061224	2.653061	1.000000	2.000000	4.000000	0.106430	-1.751829	-6.512582	2
16	13	3.265306	2.653061	1.000000	2.000000	4.000000	-0.254977	-0.389924	-0.722688	2
17	13	3.469388	2.653061	5.000000	0.500000	-3.000000	1.503993	0.158053	5.636131	3
18	13	3.673469	2.653061	5.000000	0.500000	-3.000000	-2.650970	-0.096624	3.099255	3
19	13	3.877551	2.653061	5.000000	0.500000	-3.000000	1.091507	-0.415967	7.460597	3
20	13	4.081633	2.653061	5.000000	0.500000	-3.000000	1.246085	-0.945746	9.708988	3
21	13	4.285714	2.653061	5.000000	0.500000	-3.000000	-2.073390	0.608246	2.161570	3
22	13	4.489796	2.653061	5.000000	0.500000	-3.000000	-0.342688	-1.317132	8.459495	3
23	13	4.693878	2.653061	5.000000	0.500000	-3.000000	-0.371441	0.776028	3.898361	3
24	13	4.897959	2.653061	5.000000	0.500000	-3.000000	-1.407512	-1.002217	6.643411	3
25	13	5.102041	2.653061	5.000000	0.500000	-3.000000	-0.777817	-0.752435	6.878451	3
26	13	5.306122	2.653061	5.000000	0.500000	-3.000000	-1.110576	-1.466785	8.934879	3
27	13	5.510204	2.653061	5.000000	0.500000	-3.000000	1.752270	-0.501402	8.052915	3
28	13	5.714286	2.653061	5.000000	0.500000	-3.000000	0.935678	0.975312	2.721771	3
29	13	5.918367	2.653061	5.000000	0.500000	-3.000000	1.271555	0.515628	3.839576	3
30	13	6.122449	2.653061	5.000000	0.500000	-3.000000	0.721672	0.978422	1.949978	3
31	13	6.326531	2.653061	5.000000	0.500000	-3.000000	-1.129052	0.522143	2.698136	3
32	13	6.530612	2.653061	0.000000	-1.500000	-0.500000	-0.524520	-1.103670	0.835152	4
33	13	6.734694	2.653061	0.000000	-1.500000	-0.500000	0.489375	-0.330789	-0.544755	4
34	13	6.938776	2.653061	0.000000	-1.500000	-0.500000	-1.222128	-0.780199	1.941193	4
35	13	7.142857	2.653061	0.000000	-1.500000	-0.500000	0.712998	1.330575	-2.481804	4
36	13	7.346939	2.653061	0.000000	-1.500000	-0.500000	-0.240325	-1.196789	1.586455	4
37	13	7.551020	2.653061	0.000000	-1.500000	-0.500000	-0.374821	0.893698	-0.133454	4
38	13	7.755102	2.653061	0.000000	-1.500000	-0.500000	0.710960	0.892954	-2.146985	4
39	13	7.959184	2.653061	0.000000	-1.500000	-0.500000	0.444263	1.829620	-1.665335	4
40	13	8.163265	2.653061	0.000000	-1.500000	-0.500000	-0.360966	-0.409687	0.780478	4
41	13	8.367347	2.653061	0.000000	-1.500000	-0.500000	1.159330	0.712322	-2.968389	4
42	13	8.571429	2.653061	0.000000	-1.500000	-0.500000	-1.081063	2.281652	0.646593	4
43	13	8.775510	2.653061	0.000000	-1.500000	-0.500000	0.615936	-0.617642	-1.138661	4
44	13	8.979592	2.653061	0.000000	-1.500000	-0.500000	0.593101	-1.535040	0.733383	4
45	13	9.183673	2.653061	0.000000	-1.500000	-0.500000	-0.309546	-1.880010	1.666305	4
46	13	9.387755	2.653061	0.000000	-1.500000	-0.500000	0.326133	0.712712	-1.045506	4
47	13	9.591837	2.653061	0.000000	-1.500000	-0.500000	-1.251114	-1.883150	2.445662	4
48	13	9.795918	2.653061	0.000000	-1.500000	-0.500000	0.924027	-0.372319	-1.252365	4
49	13	10.000000	2.653061	0.000000	-1.500000	-0.500000	-0.184902	0.437313	0.365092	4
0	14	0.000000	2.857143	0.000000	4.000000	-2.000000	-0.522723	0.185176	-2.473990	1
1	14	0.204082	2.857143	1.000000	2.000000	4.000000	1.049009	0.425445	4.691219	2
2	14	0.408163	2.857143	1.000000	2.000000	4.000000	-0.704344	0.222290	0.509657	2
3	14	0.612245	2.857143	1.000000	2.000000	4.000000	-1.408461	1.278866	2.996611	2
4	14	0.816327	2.857143	1.000000	2.000000	4.000000	-1.556629	-0.952316	-6.094127	2
5	14	1.020408	2.857143	1.000000	2.000000	4.000000	0.606010	-0.676995	-1.538857	2
6	14	1.224490	2.857143	1.000000	2.000000	4.000000	-1.280429	-0.772659	-4.164633	2
7	14	1.428571	2.857143	1.000000	2.000000	4.000000	1.754794	0.830192	7.979755	2
8	14	1.632653	2.857143	1.000000	2.000000	4.000000	-2.081929	0.900399	0.051008	2
9	14	1.836735	2.857143	1.000000	2.000000	4.000000	1.696456	0.451225	7.147182	2
10	14	2.040816	2.857143	1.000000	2.000000	4.000000	0.211017	1.183494	6.199518	2
11	14	2.244898	2.857143	1.000000	2.000000	4.000000	-0.096713	-1.178041	-4.423661	2
12	14	2.448980	2.857143	1.000000	2.000000	4.000000	-0.544919	1.667224	7.007427	2
13	14	2.653061	2.857143	1.000000	2.000000	4.000000	0.399136	1.523239	8.090251	2
14	14	2.857143	2.857143	1.000000	2.000000	4.000000	-0.037635	0.735622	4.064509	2
15	14	3.061224	2.857143	1.000000	2.000000	4.000000	1.103302	1.781799	10.120922	2
16	14	3.265306	2.857143	5.000000	0.500000	-3.000000	0.114228	-1.656623	10.252231	3
17	14	3.469388	2.857143	5.000000	0.500000	-3.000000	0.150302	-0.524448	6.517616	3
18	14	3.673469	2.857143	5.000000	0.500000	-3.000000	-0.363612	-0.735303	7.302075	3
19	14	3.877551	2.857143	5.000000	0.500000	-3.000000	-0.056946	0.721479	1.854617	3
20	14	4.081633	2.857143	5.000000	0.500000	-3.000000	0.307802	-1.050141	8.087386	3
21	14	4.285714	2.857143	5.000000	0.500000	-3.000000	-1.710168	0.757495	2.733508	3
22	14	4.489796	2.857143	5.000000	0.500000	-3.000000	-1.348185	1.370536	-0.169235	3
23	14	4.693878	2.857143	5.000000	0.500000	-3.000000	0.743264	0.695203	2.984104	3
24	14	4.897959	2.857143	5.000000	0.500000	-3.000000	0.170865	0.283751	4.010199	3
25	14	5.102041	2.857143	5.000000	0.500000	-3.000000	-0.183983	-0.987873	7.264225	3
26	14	5.306122	2.857143	5.000000	0.500000	-3.000000	0.018434	-0.846851	6.445629	3
27	14	5.510204	2.857143	5.000000	0.500000	-3.000000	0.347582	1.249619	1.309641	3
28	14	5.714286	2.857143	5.000000	0.500000	-3.000000	-0.539760	0.779349	2.460003	3
29	14	5.918367	2.857143	5.000000	0.500000	-3.000000	-0.778305	-0.039020	4.701654	3
30	14	6.122449	2.857143	5.000000	0.500000	-3.000000	0.195845	-0.417910	6.279212	3
31	14	6.326531	2.857143	0.000000	-1.500000	-0.500000	-0.978373	-2.025808	2.501984	4
32	14	6.530612	2.857143	0.000000	-1.500000	-0.500000	0.408253	-1.070852	0.434468	4
33	14	6.734694	2.857143	0.000000	-1.500000	-0.500000	-1.702584	1.911419	1.502943	4
34	14	6.938776	2.857143	0.000000	-1.500000	-0.500000	1.029156	-1.280456	-1.190547	4
35	14	7.142857	2.857143	0.000000	-1.500000	-0.500000	0.472597	0.189480	-0.944199	4
36	14	7.346939	2.857143	0.000000	-1.500000	-0.500000	0.256030	1.007444	-0.598093	4
37	14	7.551020	2.857143	0.000000	-1.500000	-0.500000	0.982691	-1.254923	-0.140562	4
38	14	7.755102	2.857143	0.000000	-1.500000	-0.500000	1.665474	0.184710	-2.904639	4
39	14	7.959184	2.857143	0.000000	-1.500000	-0.500000	1.014370	0.937916	-1.941046	4
40	14	8.163265	2.857143	0.000000	-1.500000	-0.500000	-1.840874	0.012499	2.924240	4
41	14	8.367347	2.857143	0.000000	-1.500000	-0.500000	-1.279577	2.868403	-0.011125	4
42	14	8.571429	2.857143	0.000000	-1.500000	-0.500000	-0.624819	-1.668599	1.781736	4
43	14	8.775510	2.857143	0.000000	-1.500000	-0.500000	0.026091	1.058729	-1.301338	4
44	14	8.979592	2.857143	0.000000	-1.500000	-0.500000	0.517659	-0.172802	-1.574613	4
45	14	9.183673	2.857143	0.000000	-1.500000	-0.500000	-0.725744	0.771920	0.886029	4
46	14	9.387755	2.857143	0.000000	-1.500000	-0.500000	0.186767	0.441307	-0.692741	4
47	14	9.591837	2.857143	0.000000	-1.500000	-0.500000	-0.755383	-0.733156	1.600793	4
48	14	9.795918	2.857143	0.000000	-1.500000	-0.500000	-0.611518	0.228996	0.793831	4
49	14	10.000000	2.857143	0.000000	-1.500000	-0.500000	-1.406661	-1.857901	2.550742	4
0	15	0.000000	3.061224	1.000000	2.000000	4.000000	-0.923233	0.603248	1.543896	2
1	15	0.204082	3.061224	1.000000	2.000000	4.000000	-1.351685	0.298158	-1.127286	2
2	15	0.408163	3.061224	1.000000	2.000000	4.000000	-0.975873	0.638660	2.298380	2
3	15	0.612245	3.061224	1.000000	2.000000	4.000000	1.053642	1.058118	6.661772	2
4	15	0.816327	3.061224	1.000000	2.000000	4.000000	-0.949399	0.367620	0.473789	2
5	15	1.020408	3.061224	1.000000	2.000000	4.000000	2.632382	0.148089	6.335986	2
6	15	1.224490	3.061224	1.000000	2.000000	4.000000	0.493318	-0.881068	-1.252427	2
7	15	1.428571	3.061224	1.000000	2.000000	4.000000	0.184836	-0.712221	-1.644926	2
8	15	1.632653	3.061224	1.000000	2.000000	4.000000	-0.858358	1.186735	3.770890	2
9	15	1.836735	3.061224	1.000000	2.000000	4.000000	0.700310	1.436335	8.572562	2
10	15	2.040816	3.061224	1.000000	2.000000	4.000000	-0.575638	-0.238110	-1.089002	2
11	15	2.244898	3.061224	1.000000	2.000000	4.000000	0.122010	0.046003	1.686353	2
12	15	2.448980	3.061224	1.000000	2.000000	4.000000	2.560085	-0.904614	2.011049	2
13	15	2.653061	3.061224	1.000000	2.000000	4.000000	-0.096060	1.172757	4.796499	2
14	15	2.857143	3.061224	1.000000	2.000000	4.000000	1.149273	0.665417	6.013818	2
15	15	3.061224	3.061224	5.000000	0.500000	-3.000000	-0.703176	1.941217	-1.334664	3
16	15	3.265306	3.061224	5.000000	0.500000	-3.000000	-0.034988	-0.878323	7.930692	3
17	15	3.469388	3.061224	5.000000	0.500000	-3.000000	1.770801	-0.378008	6.979470	3
18	15	3.673469	3.061224	5.000000	0.500000	-3.000000	-0.626967	0.231446	4.094716	3
19	15	3.877551	3.061224	5.000000	0.500000	-3.000000	1.812449	0.646490	3.155064	3
20	15	4.081633	3.061224	5.000000	0.500000	-3.000000	0.707752	-0.215668	6.945097	3
21	15	4.285714	3.061224	5.000000	0.500000	-3.000000	-0.562467	-0.872961	7.255529	3
22	15	4.489796	3.061224	5.000000	0.500000	-3.000000	0.632408	0.881408	3.020775	3
23	15	4.693878	3.061224	5.000000	0.500000	-3.000000	0.972554	0.721135	2.904825	3
24	15	4.897959	3.061224	5.000000	0.500000	-3.000000	0.621810	-0.916274	8.213732	3
25	15	5.102041	3.061224	5.000000	0.500000	-3.000000	-1.570225	1.355443	-0.502863	3
26	15	5.306122	3.061224	5.000000	0.500000	-3.000000	-0.727137	1.170199	1.351869	3
27	15	5.510204	3.061224	5.000000	0.500000	-3.000000	-0.247519	0.134296	4.295364	3
28	15	5.714286	3.061224	5.000000	0.500000	-3.000000	-0.074433	0.079598	4.738585	3
29	15	5.918367	3.061224	5.000000	0.500000	-3.000000	0.620672	0.554058	3.997150	3
30	15	6.122449	3.061224	0.000000	-1.500000	-0.500000	0.177701	-0.861703	-0.451970	4
31	15	6.326531	3.061224	0.000000	-1.500000	-0.500000	-1.335344	0.030031	1.645755	4
32	15	6.530612	3.061224	0.000000	-1.500000	-0.500000	0.380198	-2.152384	0.734557	4
33	15	6.734694	3.061224	0.000000	-1.500000	-0.500000	0.610586	0.876456	-0.304996	4
34	15	6.938776	3.061224	0.000000	-1.500000	-0.500000	0.559790	-1.561493	-0.127980	4
35	15	7.142857	3.061224	0.000000	-1.500000	-0.500000	1.080781	1.503420	-2.077313	4
36	15	7.346939	3.061224	0.000000	-1.500000	-0.500000	0.833922	-0.330120	-1.139309	4
37	15	7.551020	3.061224	0.000000	-1.500000	-0.500000	0.459180	-0.211667	0.388186	4
38	15	7.755102	3.061224	0.000000	-1.500000	-0.500000	-0.070166	-0.627734	-0.454495	4
39	15	7.959184	3.061224	0.000000	-1.500000	-0.500000	-1.660961	-0.288039	2.682771	4
40	15	8.163265	3.061224	0.000000	-1.500000	-0.500000	0.429618	1.418531	-2.166465	4
41	15	8.367347	3.061224	0.000000	-1.500000	-0.500000	0.207688	-2.487809	-0.320913	4
42	15	8.571429	3.061224	0.000000	-1.500000	-0.500000	0.271579	1.276965	-0.897120	4
43	15	8.775510	3.061224	0.000000	-1.500000	-0.500000	-1.276749	0.338023	1.815860	4
44	15	8.979592	3.061224	0.000000	-1.500000	-0.500000	-1.081057	-1.207022	2.082677	4
45	15	9.183673	3.061224	0.000000	-1.500000	-0.500000	1.053153	-1.075312	-1.095170	4
46	15	9.387755	3.061224	0.000000	-1.500000	-0.500000	-0.039555	1.676393	0.770286	4
47	15	9.591837	3.061224	0.000000	-1.500000	-0.500000	0.681501	-0.945507	-0.678585	4
48	15	9.795918	3.061224	0.000000	-1.500000	-0.500000	0.028318	-1.153351	0.789260	4
49	15	10.000000	3.061224	10.000000	-3.000000	3.000000	0.029756	1.137315	12.997993	5
0	16	0.000000	3.265306	1.000000	2.000000	4.000000	0.938284	0.338553	4.378395	2
1	16	0.204082	3.265306	1.000000	2.000000	4.000000	-0.516045	-0.937926	-3.902909	2
2	16	0.408163	3.265306	1.000000	2.000000	4.000000	0.096121	0.216625	1.853482	2
3	16	0.612245	3.265306	1.000000	2.000000	4.000000	-0.462275	-1.025753	-3.118112	2
4	16	0.816327	3.265306	1.000000	2.000000	4.000000	-0.434496	1.100821	5.122886	2
5	16	1.020408	3.265306	1.000000	2.000000	4.000000	-0.309172	1.061371	4.695513	2
6	16	1.224490	3.265306	1.000000	2.000000	4.000000	0.222134	0.532006	2.420186	2
7	16	1.428571	3.265306	1.000000	2.000000	4.000000	-0.478749	0.361661	1.308642	2
8	16	1.632653	3.265306	1.000000	2.000000	4.000000	1.255756	1.761188	11.907779	2
9	16	1.836735	3.265306	1.000000	2.000000	4.000000	-0.894607	-0.000314	-0.905800	2
10	16	2.040816	3.265306	1.000000	2.000000	4.000000	-0.186872	-1.181874	-3.549631	2
11	16	2.244898	3.265306	1.000000	2.000000	4.000000	-0.439731	0.449474	2.639405	2
12	16	2.448980	3.265306	1.000000	2.000000	4.000000	1.446978	2.086047	12.347626	2
13	16	2.653061	3.265306	1.000000	2.000000	4.000000	0.196555	-1.014759	-3.086839	2
14	16	2.857143	3.265306	5.000000	0.500000	-3.000000	1.031845	-0.361463	5.382654	3
15	16	3.061224	3.265306	5.000000	0.500000	-3.000000	-1.485560	0.416446	3.349963	3
16	16	3.265306	3.265306	5.000000	0.500000	-3.000000	0.267050	-0.053905	4.887862	3
17	16	3.469388	3.265306	5.000000	0.500000	-3.000000	0.889631	-0.982304	8.479801	3
18	16	3.673469	3.265306	5.000000	0.500000	-3.000000	0.082284	1.121858	1.050658	3
19	16	3.877551	3.265306	5.000000	0.500000	-3.000000	1.065480	2.320041	-1.560001	3
20	16	4.081633	3.265306	5.000000	0.500000	-3.000000	-0.517288	0.196131	4.169821	3
21	16	4.285714	3.265306	5.000000	0.500000	-3.000000	1.409347	-0.904068	8.551175	3
22	16	4.489796	3.265306	5.000000	0.500000	-3.000000	2.298898	-1.548961	10.238920	3
23	16	4.693878	3.265306	5.000000	0.500000	-3.000000	-0.362839	0.257976	4.643108	3
24	16	4.897959	3.265306	5.000000	0.500000	-3.000000	-0.445503	1.103877	1.167169	3
25	16	5.102041	3.265306	5.000000	0.500000	-3.000000	1.453384	0.475168	3.463954	3
26	16	5.306122	3.265306	5.000000	0.500000	-3.000000	1.579572	-0.002404	5.742486	3
27	16	5.510204	3.265306	5.000000	0.500000	-3.000000	-0.522860	-0.589272	6.523573	3
28	16	5.714286	3.265306	5.000000	0.500000	-3.000000	-0.420187	-1.092164	8.146692	3
29	16	5.918367	3.265306	0.000000	-1.500000	-0.500000	-0.281785	0.834751	0.686367	4
30	16	6.122449	3.265306	0.000000	-1.500000	-0.500000	-1.344451	0.913772	1.441566	4
31	16	6.326531	3.265306	0.000000	-1.500000	-0.500000	-0.918652	-1.545730	2.091033	4
32	16	6.530612	3.265306	0.000000	-1.500000	-0.500000	-1.004141	1.589839	0.159699	4
33	16	6.734694	3.265306	0.000000	-1.500000	-0.500000	-0.767798	0.574071	1.274937	4
34	16	6.938776	3.265306	0.000000	-1.500000	-0.500000	-0.034685	1.399595	-0.555615	4
35	16	7.142857	3.265306	0.000000	-1.500000	-0.500000	0.234215	-1.342128	0.109728	4
36	16	7.346939	3.265306	0.000000	-1.500000	-0.500000	1.550500	-1.365824	-2.595176	4
37	16	7.551020	3.265306	0.000000	-1.500000	-0.500000	-0.998354	-0.148969	2.294222	4
38	16	7.755102	3.265306	0.000000	-1.500000	-0.500000	0.984322	0.502784	-2.341716	4
39	16	7.959184	3.265306	0.000000	-1.500000	-0.500000	-0.213989	1.796361	-0.872836	4
40	16	8.163265	3.265306	0.000000	-1.500000	-0.500000	-0.049464	0.706079	-0.099672	4
41	16	8.367347	3.265306	0.000000	-1.500000	-0.500000	0.674819	-0.242681	-1.489168	4
42	16	8.571429	3.265306	0.000000	-1.500000	-0.500000	-1.122722	-1.026369	1.450513	4
43	16	8.775510	3.265306	0.000000	-1.500000	-0.500000	0.382410	1.230001	-2.250589	4
44	16	8.979592	3.265306	0.000000	-1.500000	-0.500000	0.166452	-0.964705	0.593173	4
45	16	9.183673	3.265306	0.000000	-1.500000	-0.500000	0.492451	1.628469	-1.825504	4
46	16	9.387755	3.265306	0.000000	-1.500000	-0.500000	0.289169	-0.284385	1.172074	4
47	16	9.591837	3.265306	0.000000	-1.500000	-0.500000	2.455300	1.590582	-4.975419	4
48	16	9.795918	3.265306	10.000000	-3.000000	3.000000	-0.637740	0.678931	13.489288	5
49	16	10.000000	3.265306	10.000000	-3.000000	3.000000	-0.530997	-0.136995	10.899308	5
0	17	0.000000	3.469388	1.000000	2.000000	4.000000	-0.623141	-0.519396	-2.202299	2
1	17	0.204082	3.469388	1.000000	2.000000	4.000000	-0.555477	-0.340908	-1.709687	2
2	17	0.408163	3.469388	1.000000	2.000000	4.000000	-0.637387	0.428317	1.744659	2
3	17	0.612245	3.469388	1.000000	2.000000	4.000000	1.189017	0.077156	3.197365	2
4	17	0.816327	3.469388	1.000000	2.000000	4.000000	1.420504	-0.593811	0.774967	2
5	17	1.020408	3.469388	1.000000	2.000000	4.000000	-0.570746	-0.165631	-1.703126	2
6	17	1.224490	3.469388	1.000000	2.000000	4.000000	-0.832356	0.078577	-1.462190	2
7	17	1.428571	3.469388	1.000000	2.000000	4.000000	0.471416	-2.128734	-6.831140	2
8	17	1.632653	3.469388	1.000000	2.000000	4.000000	-0.552223	0.458168	1.577736	2
9	17	1.836735	3.469388	1.000000	2.000000	4.000000	0.632932	-0.979721	-1.968740	2
10	17	2.040816	3.469388	1.000000	2.000000	4.000000	0.202923	-1.153332	-2.585781	2
11	17	2.244898	3.469388	1.000000	2.000000	4.000000	-1.515744	-1.687344	-8.166851	2
12	17	2.448980	3.469388	1.000000	2.000000	4.000000	1.547505	-1.793892	-3.247961	2
13	17	2.653061	3.469388	5.000000	0.500000	-3.000000	1.795878	-1.355448	9.067321	3
14	17	2.857143	3.469388	5.000000	0.500000	-3.000000	-0.612789	-0.709021	6.537316	3
15	17	3.061224	3.469388	5.000000	0.500000	-3.000000	-0.387702	1.953259	-1.353539	3
16	17	3.265306	3.469388	5.000000	0.500000	-3.000000	0.285865	-0.525880	6.392004	3
17	17	3.469388	3.469388	5.000000	0.500000	-3.000000	0.334457	0.177750	4.285119	3
18	17	3.673469	3.469388	5.000000	0.500000	-3.000000	0.658544	0.400481	3.801097	3
19	17	3.877551	3.469388	5.000000	0.500000	-3.000000	2.010205	0.131065	5.418636	3
20	17	4.081633	3.469388	5.000000	0.500000	-3.000000	-0.176947	-0.077443	4.826086	3
21	17	4.285714	3.469388	5.000000	0.500000	-3.000000	-0.798297	-1.195294	8.290894	3
22	17	4.489796	3.469388	5.000000	0.500000	-3.000000	-1.379319	1.450928	0.137742	3
23	17	4.693878	3.469388	5.000000	0.500000	-3.000000	-0.730930	1.807197	-1.242377	3
24	17	4.897959	3.469388	5.000000	0.500000	-3.000000	-0.033127	-1.682659	10.666945	3
25	17	5.102041	3.469388	5.000000	0.500000	-3.000000	1.794558	-1.024029	8.479334	3
26	17	5.306122	3.469388	5.000000	0.500000	-3.000000	-0.517611	-0.279810	4.771725	3
27	17	5.510204	3.469388	5.000000	0.500000	-3.000000	0.223788	-0.964538	8.195896	3
28	17	5.714286	3.469388	0.000000	-1.500000	-0.500000	-0.016423	0.505966	-0.637052	4
29	17	5.918367	3.469388	0.000000	-1.500000	-0.500000	1.188393	-0.728272	-1.257808	4
30	17	6.122449	3.469388	0.000000	-1.500000	-0.500000	2.526932	2.165056	-6.074761	4
31	17	6.326531	3.469388	0.000000	-1.500000	-0.500000	-0.530869	1.190549	0.897257	4
32	17	6.530612	3.469388	0.000000	-1.500000	-0.500000	-0.489439	0.212574	0.964019	4
33	17	6.734694	3.469388	0.000000	-1.500000	-0.500000	1.044161	1.026986	-2.829973	4
34	17	6.938776	3.469388	0.000000	-1.500000	-0.500000	0.681891	1.105900	-2.315176	4
35	17	7.142857	3.469388	0.000000	-1.500000	-0.500000	1.846707	-0.563947	-1.651954	4
36	17	7.346939	3.469388	0.000000	-1.500000	-0.500000	0.583928	-0.816217	-0.836474	4
37	17	7.551020	3.469388	0.000000	-1.500000	-0.500000	-0.359292	0.078143	0.082774	4
38	17	7.755102	3.469388	0.000000	-1.500000	-0.500000	0.590655	0.861636	-2.449826	4
39	17	7.959184	3.469388	0.000000	-1.500000	-0.500000	1.108704	0.139060	-1.907975	4
40	17	8.163265	3.469388	0.000000	-1.500000	-0.500000	0.820482	-1.576996	-0.556085	4
41	17	8.367347	3.469388	0.000000	-1.500000	-0.500000	0.507274	-0.802824	-0.001752	4
42	17	8.571429	3.469388	0.000000	-1.500000	-0.500000	1.066675	-0.073973	-2.262565	4
43	17	8.775510	3.469388	0.000000	-1.500000	-0.500000	1.169296	-0.075666	-2.476254	4
44	17	8.979592	3.469388	0.000000	-1.500000	-0.500000	1.382159	1.972542	-2.834028	4
45	17	9.183673	3.469388	0.000000	-1.500000	-0.500000	0.648710	-1.385988	0.223294	4
46	17	9.387755	3.469388	0.000000	-1.500000	-0.500000	-0.167118	0.505589	-0.787694	4
47	17	9.591837	3.469388	10.000000	-3.000000	3.000000	0.146714	1.489113	14.567955	5
48	17	9.795918	3.469388	10.000000	-3.000000	3.000000	1.206509	2.271450	13.213593	5
49	17	10.000000	3.469388	10.000000	-3.000000	3.000000	-0.816936	-0.404397	11.783517	5
0	18	0.000000	3.673469	1.000000	2.000000	4.000000	0.368673	0.491429	3.667954	2
1	18	0.204082	3.673469	1.000000	2.000000	4.000000	-0.393339	0.569760	1.231225	2
2	18	0.408163	3.673469	1.000000	2.000000	4.000000	0.028745	0.195482	1.763433	2
3	18	0.612245	3.673469	1.000000	2.000000	4.000000	1.278452	-0.098845	3.691595	2
4	18	0.816327	3.673469	1.000000	2.000000	4.000000	0.191099	0.435975	2.679227	2
5	18	1.020408	3.673469	1.000000	2.000000	4.000000	0.046437	-2.532246	-9.230094	2
6	18	1.224490	3.673469	1.000000	2.000000	4.000000	-1.359856	0.682069	0.920499	2
7	18	1.428571	3.673469	1.000000	2.000000	4.000000	0.746254	0.126178	1.547462	2
8	18	1.632653	3.673469	1.000000	2.000000	4.000000	0.645484	-0.222475	2.236743	2
9	18	1.836735	3.673469	1.000000	2.000000	4.000000	2.163255	2.046862	13.063270	2
10	18	2.040816	3.673469	1.000000	2.000000	4.000000	-0.307778	-0.674934	-2.062425	2
11	18	2.244898	3.673469	1.000000	2.000000	4.000000	0.219150	-0.403076	-0.217354	2
