u	v	x_coord	y_coord	coef0	coef1	coef2	feat1	feat2	y	region
43	11	8.775510	2.244898	1.000000	2.000000	4.000000	0.333662	0.419610	4.596863	2
44	11	8.979592	2.244898	1.000000	2.000000	4.000000	1.037540	-0.863883	-0.235029	2
45	11	9.183673	2.244898	1.000000	2.000000	4.000000	-0.510016	1.279465	6.495121	2
46	11	9.387755	2.244898	1.000000	2.000000	4.000000	-0.269875	1.041725	4.320331	2
47	11	9.591837	2.244898	1.000000	2.000000	4.000000	-0.978764	0.583544	0.085603	2
48	11	9.795918	2.244898	1.000000	2.000000	4.000000	-0.444293	-0.129517	1.514219	2
49	11	10.000000	2.244898	1.000000	2.000000	4.000000	0.377300	0.579857	4.606838	2
0	12	0.000000	2.448980	5.000000	0.500000	-3.000000	0.756989	-0.706893	5.197226	3
1	12	0.204082	2.448980	5.000000	0.500000	-3.000000	-0.922165	0.855556	4.310823	3
2	12	0.408163	2.448980	5.000000	0.500000	-3.000000	0.869606	1.649481	-0.628773	3
3	12	0.612245	2.448980	5.000000	0.500000	-3.000000	1.355638	1.070611	1.677164	3
4	12	0.816327	2.448980	5.000000	0.500000	-3.000000	0.413435	-0.729602	8.927600	3
5	12	1.020408	2.448980	5.000000	0.500000	-3.000000	1.876796	0.361417	6.896707	3
6	12	1.224490	2.448980	5.000000	0.500000	-3.000000	-0.773789	-1.293142	6.991421	3
7	12	1.428571	2.448980	5.000000	0.500000	-3.000000	-1.244655	0.572390	4.866988	3
8	12	1.632653	2.448980	5.000000	0.500000	-3.000000	-1.778720	0.450603	4.070185	3
9	12	1.836735	2.448980	5.000000	0.500000	-3.000000	1.496044	-1.869816	10.157848	3
10	12	2.040816	2.448980	5.000000	0.500000	-3.000000	0.654366	-1.161784	8.443675	3
11	12	2.244898	2.448980	5.000000	0.500000	-3.000000	-0.055585	-0.283139	8.095828	3
12	12	2.448980	2.448980	5.000000	0.500000	-3.000000	0.279969	-0.300860	3.701721	3
13	12	2.653061	2.448980	5.000000	0.500000	-3.000000	-1.125489	-1.209477	10.136758	3
14	12	2.857143	2.448980	5.000000	0.500000	-3.000000	2.445752	0.388979	6.325550	3
15	12	3.061224	2.448980	5.000000	0.500000	-3.000000	0.129221	0.251474	5.073901	3
16	12	3.265306	2.448980	5.000000	0.500000	-3.000000	0.109395	-0.194269	5.835048	3
17	12	3.469388	2.448980	5.000000	0.500000	-3.000000	0.725767	-0.755792	10.585465	3
18	12	3.673469	2.448980	5.000000	0.500000	-3.000000	0.481009	1.048707	5.271269	3
19	12	3.877551	2.448980	1.000000	2.000000	4.000000	0.223884	1.655407	7.454167	2
20	12	4.081633	2.448980	1.000000	2.000000	4.000000	-0.790474	-0.483561	-1.902990	2
21	12	4.285714	2.448980	1.000000	2.000000	4.000000	0.471468	-0.612167	1.368646	2
22	12	4.489796	2.448980	1.000000	2.000000	4.000000	1.882024	0.491208	5.943835	2
23	12	4.693878	2.448980	1.000000	2.000000	4.000000	1.345420	-0.358029	2.501862	2
24	12	4.897959	2.448980	1.000000	2.000000	4.000000	1.593187	-0.139397	4.632660	2
25	12	5.102041	2.448980	1.000000	2.000000	4.000000	-0.511216	0.739653	0.921288	2
26	12	5.306122	2.448980	1.000000	2.000000	4.000000	-0.989605	-1.909356	-7.788079	2
27	12	5.510204	2.448980	1.000000	2.000000	4.000000	-0.125787	1.318302	4.933203	2
28	12	5.714286	2.448980	1.000000	2.000000	4.000000	0.055725	0.072681	1.594503	2
29	12	5.918367	2.448980	1.000000	2.000000	4.000000	1.094192	-0.411493	2.686755	2
30	12	6.122449	2.448980	1.000000	2.000000	4.000000	-1.692465	-0.089234	-5.131047	2
31	12	6.326531	2.448980	1.000000	2.000000	4.000000	1.529550	-0.037571	4.694677	2
32	12	6.530612	2.448980	1.000000	2.000000	4.000000	-0.158008	-1.731201	-4.202492	2
33	12	6.734694	2.448980	1.000000	2.000000	4.000000	-0.426881	1.494938	5.592690	2
34	12	6.938776	2.448980	1.000000	2.000000	4.000000	-1.012104	0.041326	-0.282216	2
35	12	7.142857	2.448980	1.000000	2.000000	4.000000	-1.654857	0.443002	0.797582	2
36	12	7.346939	2.448980	1.000000	2.000000	4.000000	0.823171	0.951550	4.859595	2
37	12	7.551020	2.448980	1.000000	2.000000	4.000000	0.073318	-1.021162	-2.180644	2
38	12	7.755102	2.448980	1.000000	2.000000	4.000000	-1.289961	0.473472	1.337732	2
39	12	7.959184	2.448980	1.000000	2.000000	4.000000	-1.295079	-0.267641	-2.022102	2
40	12	8.163265	2.448980	1.000000	2.000000	4.000000	-0.335785	0.846771	3.802136	2
41	12	8.367347	2.448980	1.000000	2.000000	4.000000	1.669022	-2.127227	-5.171279	2
42	12	8.571429	2.448980	1.000000	2.000000	4.000000	-0.259591	-0.099094	1.475863	2
43	12	8.775510	2.448980	1.000000	2.000000	4.000000	-1.503143	-0.602821	-4.383065	2
44	12	8.979592	2.448980	1.000000	2.000000	4.000000	-0.245743	0.432263	1.333685	2
45	12	9.183673	2.448980	1.000000	2.000000	4.000000	-0.272724	0.470044	2.016704	2
46	12	9.387755	2.448980	1.000000	2.000000	4.000000	-2.696887	-0.707626	-6.855891	2
47	12	9.591837	2.448980	1.000000	2.000000	4.000000	-0.054295	-0.712174	-3.518470	2
48	12	9.795918	2.448980	1.000000	2.000000	4.000000	-0.230935	-0.110665	0.113400	2
49	12	10.000000	2.448980	1.000000	2.000000	4.000000	0.696206	-0.896642	-1.611033	2
0	13	0.000000	2.653061	5.000000	0.500000	-3.000000	1.848956	0.841984	5.402567	3
1	13	0.204082	2.653061	5.000000	0.500000	-3.000000	1.126565	-0.369207	3.858568	3
2	13	0.408163	2.653061	5.000000	0.500000	-3.000000	-0.268889	-2.906988	14.994657	3
3	13	0.612245	2.653061	5.000000	0.500000	-3.000000	-1.106526	-0.374822	7.696845	3
4	13	0.816327	2.653061	5.000000	0.500000	-3.000000	2.573360	-1.038544	6.646678	3
5	13	1.020408	2.653061	5.000000	0.500000	-3.000000	0.059218	-1.631276	7.347663	3
6	13	1.224490	2.653061	5.000000	0.500000	-3.000000	0.013929	-1.237427	11.398095	3
7	13	1.428571	2.653061	5.000000	0.500000	-3.000000	-0.024125	0.109408	3.303154	3
8	13	1.632653	2.653061	5.000000	0.500000	-3.000000	0.198085	1.328641	5.755364	3
9	13	1.836735	2.653061	5.000000	0.500000	-3.000000	-0.144360	0.313184	1.279506	3
10	13	2.040816	2.653061	5.000000	0.500000	-3.000000	-0.573662	-0.606503	6.787750	3
11	13	2.244898	2.653061	5.000000	0.500000	-3.000000	-0.546859	0.455904	3.323767	3
12	13	2.448980	2.653061	5.000000	0.500000	-3.000000	-0.032753	-0.459090	6.048601	3
13	13	2.653061	2.653061	5.000000	0.500000	-3.000000	-0.543425	-0.694600	7.506532	3
14	13	2.857143	2.653061	5.000000	0.500000	-3.000000	-0.712846	-1.154363	8.887635	3
15	13	3.061224	2.653061	5.000000	0.500000	-3.000000	0.106430	-1.751829	10.057213	3
16	13	3.265306	2.653061	5.000000	0.500000	-3.000000	-0.254977	-0.389924	4.521022	3
17	13	3.469388	2.653061	5.000000	0.500000	-3.000000	1.503993	0.158053	6.849477	3
18	13	3.673469	2.653061	5.000000	0.500000	-3.000000	-2.650970	-0.096624	4.906465	3
19	13	3.877551	2.653061	10.000000	-3.000000	3.000000	1.091507	-0.415967	5.764038	5
20	13	4.081633	2.653061	1.000000	2.000000	4.000000	1.246085	-0.945746	0.305554	2
21	13	4.285714	2.653061	1.000000	2.000000	4.000000	-2.073390	0.608246	0.055146	2
22	13	4.489796	2.653061	1.000000	2.000000	4.000000	-0.342688	-1.317132	-5.715635	2
23	13	4.693878	2.653061	1.000000	2.000000	4.000000	-0.371441	0.776028	3.921910	2
24	13	4.897959	2.653061	1.000000	2.000000	4.000000	-1.407512	-1.002217	-6.376927	2
25	13	5.102041	2.653061	1.000000	2.000000	4.000000	-0.777817	-0.752435	-2.763341	2
26	13	5.306122	2.653061	1.000000	2.000000	4.000000	-1.110576	-1.466785	-7.280692	2
27	13	5.510204	2.653061	1.000000	2.000000	4.000000	1.752270	-0.501402	3.110652	2
28	13	5.714286	2.653061	1.000000	2.000000	4.000000	0.935678	0.975312	6.338811	2
29	13	5.918367	2.653061	1.000000	2.000000	4.000000	1.271555	0.515628	6.269325	2
30	13	6.122449	2.653061	1.000000	2.000000	4.000000	0.721672	0.978422	5.378263	2
31	13	6.326531	2.653061	1.000000	2.000000	4.000000	-1.129052	0.522143	0.866636	2
32	13	6.530612	2.653061	1.000000	2.000000	4.000000	-0.524520	-1.103670	-3.483087	2
33	13	6.734694	2.653061	1.000000	2.000000	4.000000	0.489375	-0.330789	1.122797	2
34	13	6.938776	2.653061	1.000000	2.000000	4.000000	-1.222128	-0.780199	-4.373023	2
35	13	7.142857	2.653061	1.000000	2.000000	4.000000	0.712998	1.330575	9.551858	2
36	13	7.346939	2.653061	1.000000	2.000000	4.000000	-0.240325	-1.196789	-3.244169	2
37	13	7.551020	2.653061	1.000000	2.000000	4.000000	-0.374821	0.893698	4.680689	2
38	13	7.755102	2.653061	1.000000	2.000000	4.000000	0.710960	0.892954	6.651763	2
39	13	7.959184	2.653061	1.000000	2.000000	4.000000	0.444263	1.829620	9.989704	2
40	13	8.163265	2.653061	1.000000	2.000000	4.000000	-0.360966	-0.409687	0.296423	2
41	13	8.367347	2.653061	1.000000	2.000000	4.000000	1.159330	0.712322	5.750280	2
42	13	8.571429	2.653061	1.000000	2.000000	4.000000	-1.081063	2.281652	8.973885	2
43	13	8.775510	2.653061	1.000000	2.000000	4.000000	0.615936	-0.617642	0.117792	2
44	13	8.979592	2.653061	1.000000	2.000000	4.000000	0.593101	-1.535040	-4.337076	2
45	13	9.183673	2.653061	1.000000	2.000000	4.000000	-0.309546	-1.880010	-7.238858	2
46	13	9.387755	2.653061	1.000000	2.000000	4.000000	0.326133	0.712712	4.722269	2
47	13	9.591837	2.653061	1.000000	2.000000	4.000000	-1.251114	-1.883150	-9.894768	2
48	13	9.795918	2.653061	1.000000	2.000000	4.000000	0.924027	-0.372319	2.222791	2
49	13	10.000000	2.653061	1.000000	2.000000	4.000000	-0.184902	0.437313	2.276597	2
0	14	0.000000	2.857143	5.000000	0.500000	-3.000000	-0.522723	0.185176	4.310506	3
1	14	0.204082	2.857143	5.000000	0.500000	-3.000000	1.049009	0.425445	6.283974	3
2	14	0.408163	2.857143	5.000000	0.500000	-3.000000	-0.704344	0.222290	4.175581	3
3	14	0.612245	2.857143	5.000000	0.500000	-3.000000	-1.408461	1.278866	2.788175	3
4	14	0.816327	2.857143	5.000000	0.500000	-3.000000	-1.556629	-0.952316	6.291413	3
5	14	1.020408	2.857143	5.000000	0.500000	-3.000000	0.606010	-0.676995	5.688386	3
6	14	1.224490	2.857143	5.000000	0.500000	-3.000000	-1.280429	-0.772659	6.242774	3
7	14	1.428571	2.857143	5.000000	0.500000	-3.000000	1.754794	0.830192	-0.835250	3
8	14	1.632653	2.857143	5.000000	0.500000	-3.000000	-2.081929	0.900399	2.616482	3
9	14	1.836735	2.857143	5.000000	0.500000	-3.000000	1.696456	0.451225	2.936204	3
10	14	2.040816	2.857143	5.000000	0.500000	-3.000000	0.211017	1.183494	0.628485	3
11	14	2.244898	2.857143	5.000000	0.500000	-3.000000	-0.096713	-1.178041	9.560184	3
12	14	2.448980	2.857143	5.000000	0.500000	-3.000000	-0.544919	1.667224	-0.095450	3
13	14	2.653061	2.857143	5.000000	0.500000	-3.000000	0.399136	1.523239	-0.030966	3
14	14	2.857143	2.857143	5.000000	0.500000	-3.000000	-0.037635	0.735622	-0.280497	3
15	14	3.061224	2.857143	5.000000	0.500000	-3.000000	1.103302	1.781799	2.157466	3
16	14	3.265306	2.857143	5.000000	0.500000	-3.000000	0.114228	-1.656623	11.111603	3
17	14	3.469388	2.857143	10.000000	-3.000000	3.000000	0.150302	-0.524448	13.115054	5
18	14	3.673469	2.857143	10.000000	-3.000000	3.000000	-0.363612	-0.735303	7.393977	5
19	14	3.877551	2.857143	10.000000	-3.000000	3.000000	-0.056946	0.721479	8.699149	5
20	14	4.081633	2.857143	10.000000	-3.000000	3.000000	0.307802	-1.050141	8.413061	5
21	14	4.285714	2.857143	1.000000	2.000000	4.000000	-1.710168	0.757495	0.421584	2
22	14	4.489796	2.857143	1.000000	2.000000	4.000000	-1.348185	1.370536	4.413944	2
23	14	4.693878	2.857143	1.000000	2.000000	4.000000	0.743264	0.695203	6.887255	2
24	14	4.897959	2.857143	1.000000	2.000000	4.000000	0.170865	0.283751	2.864888	2
25	14	5.102041	2.857143	1.000000	2.000000	4.000000	-0.183983	-0.987873	-3.152161	2
26	14	5.306122	2.857143	1.000000	2.000000	4.000000	0.018434	-0.846851	-2.120533	2
27	14	5.510204	2.857143	1.000000	2.000000	4.000000	0.347582	1.249619	5.056391	2
28	14	5.714286	2.857143	1.000000	2.000000	4.000000	-0.539760	0.779349	4.145915	2
29	14	5.918367	2.857143	1.000000	2.000000	4.000000	-0.778305	-0.039020	0.459399	2
30	14	6.122449	2.857143	1.000000	2.000000	4.000000	0.195845	-0.417910	0.250622	2
31	14	6.326531	2.857143	1.000000	2.000000	4.000000	-0.978373	-2.025808	-10.575382	2
32	14	6.530612	2.857143	1.000000	2.000000	4.000000	0.408253	-1.070852	-2.588053	2
33	14	6.734694	2.857143	1.000000	2.000000	4.000000	-1.702584	1.911419	6.679035	2
34	14	6.938776	2.857143	1.000000	2.000000	4.000000	1.029156	-1.280456	-2.629265	2
35	14	7.142857	2.857143	1.000000	2.000000	4.000000	0.472597	0.189480	3.887367	2
36	14	7.346939	2.857143	1.000000	2.000000	4.000000	0.256030	1.007444	5.596932	2
37	14	7.551020	2.857143	1.000000	2.000000	4.000000	0.982691	-1.254923	-1.341805	2
38	14	7.755102	2.857143	1.000000	2.000000	4.000000	1.665474	0.184710	4.657649	2
39	14	7.959184	2.857143	1.000000	2.000000	4.000000	1.014370	0.937916	6.864783	2
40	14	8.163265	2.857143	1.000000	2.000000	4.000000	-1.840874	0.012499	-2.195036	2
41	14	8.367347	2.857143	1.000000	2.000000	4.000000	-1.279577	2.868403	8.831224	2
42	14	8.571429	2.857143	1.000000	2.000000	4.000000	-0.624819	-1.668599	-6.650121	2
43	14	8.775510	2.857143	1.000000	2.000000	4.000000	0.026091	1.058729	2.598571	2
44	14	8.979592	2.857143	1.000000	2.000000	4.000000	0.517659	-0.172802	0.742609	2
45	14	9.183673	2.857143	1.000000	2.000000	4.000000	-0.725744	0.771920	3.180076	2
46	14	9.387755	2.857143	0.000000	4.000000	-2.000000	0.186767	0.441307	0.424584	1
47	14	9.591837	2.857143	0.000000	4.000000	-2.000000	-0.755383	-0.733156	-1.318843	1
48	14	9.795918	2.857143	0.000000	4.000000	-2.000000	-0.611518	0.228996	-3.599222	1
49	14	10.000000	2.857143	0.000000	4.000000	-2.000000	-1.406661	-1.857901	-1.394412	1
0	15	0.000000	3.061224	5.000000	0.500000	-3.000000	-0.923233	0.603248	1.019916	3
1	15	0.204082	3.061224	5.000000	0.500000	-3.000000	-1.351685	0.298158	4.350980	3
2	15	0.408163	3.061224	5.000000	0.500000	-3.000000	-0.975873	0.638660	0.937332	3
3	15	0.612245	3.061224	5.000000	0.500000	-3.000000	1.053642	1.058118	1.192657	3
4	15	0.816327	3.061224	5.000000	0.500000	-3.000000	-0.949399	0.367620	1.987917	3
5	15	1.020408	3.061224	5.000000	0.500000	-3.000000	2.632382	0.148089	6.080361	3
6	15	1.224490	3.061224	5.000000	0.500000	-3.000000	0.493318	-0.881068	7.596562	3
7	15	1.428571	3.061224	5.000000	0.500000	-3.000000	0.184836	-0.712221	7.992445	3
8	15	1.632653	3.061224	5.000000	0.500000	-3.000000	-0.858358	1.186735	0.982665	3
9	15	1.836735	3.061224	5.000000	0.500000	-3.000000	0.700310	1.436335	-1.235661	3
10	15	2.040816	3.061224	5.000000	0.500000	-3.000000	-0.575638	-0.238110	5.840231	3
11	15	2.244898	3.061224	5.000000	0.500000	-3.000000	0.122010	0.046003	2.279748	3
12	15	2.448980	3.061224	5.000000	0.500000	-3.000000	2.560085	-0.904614	7.668104	3
13	15	2.653061	3.061224	5.000000	0.500000	-3.000000	-0.096060	1.172757	0.887830	3
14	15	2.857143	3.061224	5.000000	0.500000	-3.000000	1.149273	0.665417	2.928581	3
15	15	3.061224	3.061224	5.000000	0.500000	-3.000000	-0.703176	1.941217	-3.646360	3
16	15	3.265306	3.061224	10.000000	-3.000000	3.000000	-0.034988	-0.878323	10.897895	5
17	15	3.469388	3.061224	10.000000	-3.000000	3.000000	1.770801	-0.378008	7.673581	5
18	15	3.673469	3.061224	10.000000	-3.000000	3.000000	-0.626967	0.231446	18.202177	5
19	15	3.877551	3.061224	10.000000	-3.000000	3.000000	1.812449	0.646490	9.371251	5
20	15	4.081633	3.061224	10.000000	-3.000000	3.000000	0.707752	-0.215668	6.241125	5
21	15	4.285714	3.061224	10.000000	-3.000000	3.000000	-0.562467	-0.872961	8.036818	5
22	15	4.489796	3.061224	1.000000	2.000000	4.000000	0.632408	0.881408	5.322552	2
23	15	4.693878	3.061224	1.000000	2.000000	4.000000	0.972554	0.721135	7.815288	2
24	15	4.897959	3.061224	1.000000	2.000000	4.000000	0.621810	-0.916274	-1.537018	2
25	15	5.102041	3.061224	1.000000	2.000000	4.000000	-1.570225	1.355443	4.550555	2
26	15	5.306122	3.061224	1.000000	2.000000	4.000000	-0.727137	1.170199	5.417955	2
27	15	5.510204	3.061224	1.000000	2.000000	4.000000	-0.247519	0.134296	1.231697	2
28	15	5.714286	3.061224	1.000000	2.000000	4.000000	-0.074433	0.079598	-0.282116	2
29	15	5.918367	3.061224	1.000000	2.000000	4.000000	0.620672	0.554058	4.363657	2
30	15	6.122449	3.061224	1.000000	2.000000	4.000000	0.177701	-0.861703	-1.944444	2
31	15	6.326531	3.061224	1.000000	2.000000	4.000000	-1.335344	0.030031	-0.272642	2
32	15	6.530612	3.061224	1.000000	2.000000	4.000000	0.380198	-2.152384	-6.829681	2
33	15	6.734694	3.061224	1.000000	2.000000	4.000000	0.610586	0.876456	4.518389	2
34	15	6.938776	3.061224	0.000000	4.000000	-2.000000	0.559790	-1.561493	5.856103	1
35	15	7.142857	3.061224	0.000000	4.000000	-2.000000	1.080781	1.503420	1.202513	1
36	15	7.346939	3.061224	0.000000	4.000000	-2.000000	0.833922	-0.330120	2.723304	1
37	15	7.551020	3.061224	0.000000	4.000000	-2.000000	0.459180	-0.211667	2.422547	1
38	15	7.755102	3.061224	0.000000	4.000000	-2.000000	-0.070166	-0.627734	1.225191	1
39	15	7.959184	3.061224	0.000000	4.000000	-2.000000	-1.660961	-0.288039	-6.489235	1
40	15	8.163265	3.061224	0.000000	4.000000	-2.000000	0.429618	1.418531	-1.214613	1
41	15	8.367347	3.061224	0.000000	4.000000	-2.000000	0.207688	-2.487809	6.135227	1
42	15	8.571429	3.061224	0.000000	4.000000	-2.000000	0.271579	1.276965	-1.301723	1
43	15	8.775510	3.061224	0.000000	4.000000	-2.000000	-1.276749	0.338023	-6.564370	1
44	15	8.979592	3.061224	0.000000	4.000000	-2.000000	-1.081057	-1.207022	-1.283408	1
45	15	9.183673	3.061224	0.000000	4.000000	-2.000000	1.053153	-1.075312	7.216402	1
46	15	9.387755	3.061224	0.000000	4.000000	-2.000000	-0.039555	1.676393	-3.766099	1
47	15	9.591837	3.061224	0.000000	4.000000	-2.000000	0.681501	-0.945507	3.662081	1
48	15	9.795918	3.061224	0.000000	4.000000	-2.000000	0.028318	-1.153351	2.805531	1
49	15	10.000000	3.061224	0.000000	4.000000	-2.000000	0.029756	1.137315	-2.492151	1
0	16	0.000000	3.265306	5.000000	0.500000	-3.000000	0.938284	0.338553	5.256656	3
1	16	0.204082	3.265306	5.000000	0.500000	-3.000000	-0.516045	-0.937926	10.859010	3
2	16	0.408163	3.265306	5.000000	0.500000	-3.000000	0.096121	0.216625	2.078724	3
3	16	0.612245	3.265306	5.000000	0.500000	-3.000000	-0.462275	-1.025753	6.651189	3
4	16	0.816327	3.265306	5.000000	0.500000	-3.000000	-0.434496	1.100821	1.188568	3
5	16	1.020408	3.265306	5.000000	0.500000	-3.000000	-0.309172	1.061371	3.598819	3
6	16	1.224490	3.265306	5.000000	0.500000	-3.000000	0.222134	0.532006	8.848474	3
7	16	1.428571	3.265306	5.000000	0.500000	-3.000000	-0.478749	0.361661	4.046270	3
8	16	1.632653	3.265306	5.000000	0.500000	-3.000000	1.255756	1.761188	-2.104020	3
9	16	1.836735	3.265306	5.000000	0.500000	-3.000000	-0.894607	-0.000314	4.035355	3
10	16	2.040816	3.265306	5.000000	0.500000	-3.000000	-0.186872	-1.181874	7.289891	3
11	16	2.244898	3.265306	5.000000	0.500000	-3.000000	-0.439731	0.449474	4.514091	3
12	16	2.448980	3.265306	5.000000	0.500000	-3.000000	1.446978	2.086047	0.030675	3
13	16	2.653061	3.265306	5.000000	0.500000	-3.000000	0.196555	-1.014759	6.579836	3
14	16	2.857143	3.265306	5.000000	0.500000	-3.000000	1.031845	-0.361463	5.350082	3
15	16	3.061224	3.265306	10.000000	-3.000000	3.000000	-1.485560	0.416446	14.805876	5
16	16	3.265306	3.265306	10.000000	-3.000000	3.000000	0.267050	-0.053905	8.438739	5
17	16	3.469388	3.265306	10.000000	-3.000000	3.000000	0.889631	-0.982304	4.278725	5
18	16	3.673469	3.265306	10.000000	-3.000000	3.000000	0.082284	1.121858	13.240905	5
19	16	3.877551	3.265306	10.000000	-3.000000	3.000000	1.065480	2.320041	16.850807	5
20	16	4.081633	3.265306	10.000000	-3.000000	3.000000	-0.517288	0.196131	11.149732	5
21	16	4.285714	3.265306	10.000000	-3.000000	3.000000	1.409347	-0.904068	1.700836	5
22	16	4.489796	3.265306	10.000000	-3.000000	3.000000	2.298898	-1.548961	-4.890511	5
23	16	4.693878	3.265306	0.000000	4.000000	-2.000000	-0.362839	0.257976	-2.079236	1
24	16	4.897959	3.265306	0.000000	4.000000	-2.000000	-0.445503	1.103877	-3.861667	1
25	16	5.102041	3.265306	0.000000	4.000000	-2.000000	1.453384	0.475168	4.001154	1
26	16	5.306122	3.265306	0.000000	4.000000	-2.000000	1.579572	-0.002404	6.151882	1
27	16	5.510204	3.265306	0.000000	4.000000	-2.000000	-0.522860	-0.589272	-0.332750	1
28	16	5.714286	3.265306	0.000000	4.000000	-2.000000	-0.420187	-1.092164	0.827733	1
29	16	5.918367	3.265306	0.000000	4.000000	-2.000000	-0.281785	0.834751	-2.609925	1
30	16	6.122449	3.265306	0.000000	4.000000	-2.000000	-1.344451	0.913772	-6.894739	1
31	16	6.326531	3.265306	0.000000	4.000000	-2.000000	-0.918652	-1.545730	-0.870000	1
32	16	6.530612	3.265306	0.000000	4.000000	-2.000000	-1.004141	1.589839	-7.549701	1
33	16	6.734694	3.265306	0.000000	4.000000	-2.000000	-0.767798	0.574071	-3.583378	1
34	16	6.938776	3.265306	0.000000	4.000000	-2.000000	-0.034685	1.399595	-2.523609	1
35	16	7.142857	3.265306	0.000000	4.000000	-2.000000	0.234215	-1.342128	3.247978	1
36	16	7.346939	3.265306	0.000000	4.000000	-2.000000	1.550500	-1.365824	7.994288	1
37	16	7.551020	3.265306	0.000000	4.000000	-2.000000	-0.998354	-0.148969	-4.058235	1
38	16	7.755102	3.265306	0.000000	4.000000	-2.000000	0.984322	0.502784	3.203488	1
39	16	7.959184	3.265306	0.000000	4.000000	-2.000000	-0.213989	1.796361	-4.777807	1
40	16	8.163265	3.265306	0.000000	4.000000	-2.000000	-0.049464	0.706079	-1.444979	1
41	16	8.367347	3.265306	0.000000	4.000000	-2.000000	0.674819	-0.242681	3.894526	1
42	16	8.571429	3.265306	0.000000	4.000000	-2.000000	-1.122722	-1.026369	-2.484663	1
43	16	8.775510	3.265306	0.000000	4.000000	-2.000000	0.382410	1.230001	-0.813382	1
44	16	8.979592	3.265306	0.000000	4.000000	-2.000000	0.166452	-0.964705	2.937672	1
45	16	9.183673	3.265306	0.000000	4.000000	-2.000000	0.492451	1.628469	-1.828174	1
46	16	9.387755	3.265306	0.000000	4.000000	-2.000000	0.289169	-0.284385	1.338919	1
47	16	9.591837	3.265306	0.000000	4.000000	-2.000000	2.455300	1.590582	7.003117	1
48	16	9.795918	3.265306	0.000000	4.000000	-2.000000	-0.637740	0.678931	-3.890339	1
49	16	10.000000	3.265306	0.000000	4.000000	-2.000000	-0.530997	-0.136995	-1.789118	1
0	17	0.000000	3.469388	5.000000	0.500000	-3.000000	-0.623141	-0.519396	6.296548	3
1	17	0.204082	3.469388	5.000000	0.500000	-3.000000	-0.555477	-0.340908	7.212426	3
2	17	0.408163	3.469388	5.000000	0.500000	-3.000000	-0.637387	0.428317	4.049925	3
3	17	0.612245	3.469388	5.000000	0.500000	-3.000000	1.189017	0.077156	6.036269	3
4	17	0.816327	3.469388	5.000000	0.500000	-3.000000	1.420504	-0.593811	9.324984	3
5	17	1.020408	3.469388	5.000000	0.500000	-3.000000	-0.570746	-0.165631	7.621382	3
6	17	1.224490	3.469388	5.000000	0.500000	-3.000000	-0.832356	0.078577	7.713479	3
7	17	1.428571	3.469388	5.000000	0.500000	-3.000000	0.471416	-2.128734	10.753390	3
8	17	1.632653	3.469388	5.000000	0.500000	-3.000000	-0.552223	0.458168	7.053495	3
9	17	1.836735	3.469388	5.000000	0.500000	-3.000000	0.632932	-0.979721	6.610470	3
10	17	2.040816	3.469388	5.000000	0.500000	-3.000000	0.202923	-1.153332	11.464330	3
11	17	2.244898	3.469388	5.000000	0.500000	-3.000000	-1.515744	-1.687344	8.353221	3
12	17	2.448980	3.469388	5.000000	0.500000	-3.000000	1.547505	-1.793892	11.052020	3
13	17	2.653061	3.469388	5.000000	0.500000	-3.000000	1.795878	-1.355448	9.992145	3
14	17	2.857143	3.469388	10.000000	-3.000000	3.000000	-0.612789	-0.709021	7.543876	5
15	17	3.061224	3.469388	10.000000	-3.000000	3.000000	-0.387702	1.953259	17.239679	5
16	17	3.265306	3.469388	10.000000	-3.000000	3.000000	0.285865	-0.525880	5.526420	5
17	17	3.469388	3.469388	10.000000	-3.000000	3.000000	0.334457	0.177750	6.442521	5
18	17	3.673469	3.469388	10.000000	-3.000000	3.000000	0.658544	0.400481	9.129002	5
19	17	3.877551	3.469388	10.000000	-3.000000	3.000000	2.010205	0.131065	8.337274	5
20	17	4.081633	3.469388	10.000000	-3.000000	3.000000	-0.176947	-0.077443	9.663462	5
21	17	4.285714	3.469388	10.000000	-3.000000	3.000000	-0.798297	-1.195294	11.161563	5
22	17	4.489796	3.469388	10.000000	-3.000000	3.000000	-1.379319	1.450928	16.376575	5
23	17	4.693878	3.469388	0.000000	4.000000	-2.000000	-0.730930	1.807197	-7.179851	1
24	17	4.897959	3.469388	0.000000	4.000000	-2.000000	-0.033127	-1.682659	3.459740	1
25	17	5.102041	3.469388	0.000000	4.000000	-2.000000	1.794558	-1.024029	10.104095	1
26	17	5.306122	3.469388	0.000000	4.000000	-2.000000	-0.517611	-0.279810	-1.406347	1
27	17	5.510204	3.469388	0.000000	4.000000	-2.000000	0.223788	-0.964538	3.237551	1
28	17	5.714286	3.469388	0.000000	4.000000	-2.000000	-0.016423	0.505966	-0.330060	1
29	17	5.918367	3.469388	0.000000	4.000000	-2.000000	1.188393	-0.728272	6.191852	1
30	17	6.122449	3.469388	0.000000	4.000000	-2.000000	2.526932	2.165056	5.701586	1
31	17	6.326531	3.469388	0.000000	4.000000	-2.000000	-0.530869	1.190549	-4.268528	1
32	17	6.530612	3.469388	0.000000	4.000000	-2.000000	-0.489439	0.212574	-2.057896	1
33	17	6.734694	3.469388	0.000000	4.000000	-2.000000	1.044161	1.026986	1.423183	1
