u	v	x_coord	y_coord	coef0	coef1	coef2	feat1	feat2	y	region
35	12	7.142857	2.448980	0.000000	-1.500000	-0.500000	-1.612139	0.443002	3.059554	4
36	12	7.346939	2.448980	0.000000	-1.500000	-0.500000	-1.645447	0.951550	2.855242	4
37	12	7.551020	2.448980	0.000000	-1.500000	-0.500000	-1.671005	-1.021162	3.879936	4
38	12	7.755102	2.448980	0.000000	-1.500000	-0.500000	-1.691372	0.473472	3.163168	4
39	12	7.959184	2.448980	0.000000	-1.500000	-0.500000	-1.698084	-0.267641	3.543793	4
40	12	8.163265	2.448980	0.000000	-1.500000	-0.500000	-1.725952	0.846771	3.028389	4
41	12	8.367347	2.448980	0.000000	-1.500000	-0.500000	-1.747760	-2.127227	4.548100	4
42	12	8.571429	2.448980	0.000000	-1.500000	-0.500000	-1.769504	-0.099094	3.566651	4
43	12	8.775510	2.448980	0.000000	-1.500000	-0.500000	-1.787208	-0.602821	3.845069	4
44	12	8.979592	2.448980	0.000000	-1.500000	-0.500000	-1.813996	0.432263	3.367710	4
45	12	9.183673	2.448980	0.000000	-1.500000	-0.500000	-1.841823	0.470044	3.390559	4
46	12	9.387755	2.448980	0.000000	-1.500000	-0.500000	-1.857788	-0.707626	4.003343	4
47	12	9.591837	2.448980	0.000000	-1.500000	-0.500000	-1.875105	-0.712174	4.031591	4
48	12	9.795918	2.448980	0.000000	-1.500000	-0.500000	-1.897768	-0.110665	3.764832	4
49	12	10.000000	2.448980	0.000000	-1.500000	-0.500000	-1.913038	-0.896642	4.180725	4
0	13	0.000000	2.653061	0.000000	4.000000	-2.000000	-0.845449	0.841984	-4.202915	1
1	13	0.204082	2.653061	0.000000	4.000000	-2.000000	-0.857337	-0.369207	-1.828088	1
2	13	0.408163	2.653061	1.000000	2.000000	4.000000	-0.889158	-2.906988	-11.543423	2
3	13	0.612245	2.653061	1.000000	2.000000	4.000000	-0.904124	-0.374822	-1.444690	2
4	13	0.816327	2.653061	1.000000	2.000000	4.000000	-0.927507	-1.038544	-4.146342	2
5	13	1.020408	2.653061	1.000000	2.000000	4.000000	-0.952525	-1.631276	-6.567307	2
6	13	1.224490	2.653061	1.000000	2.000000	4.000000	-0.966179	-1.237427	-5.019219	2
7	13	1.428571	2.653061	1.000000	2.000000	4.000000	-0.994811	0.109408	0.310858	2
8	13	1.632653	2.653061	1.000000	2.000000	4.000000	-1.014866	1.328641	5.147678	2
9	13	1.836735	2.653061	1.000000	2.000000	4.000000	-1.029455	0.313184	1.056674	2
10	13	2.040816	2.653061	1.000000	2.000000	4.000000	-1.057923	-0.606503	-2.679013	2
11	13	2.244898	2.653061	1.000000	2.000000	4.000000	-1.077629	0.455904	1.531205	2
12	13	2.448980	2.653061	1.000000	2.000000	4.000000	-1.097131	-0.459090	-2.167776	2
13	13	2.653061	2.653061	1.000000	2.000000	4.000000	-1.118122	-0.694600	-3.151799	2
14	13	2.857143	2.653061	1.000000	2.000000	4.000000	-1.150168	-1.154363	-5.054940	2
15	13	3.061224	2.653061	1.000000	2.000000	4.000000	-1.165868	-1.751829	-7.476205	2
16	13	3.265306	2.653061	1.000000	2.000000	4.000000	-1.193781	-0.389924	-2.084410	2
17	13	3.469388	2.653061	5.000000	0.500000	-3.000000	-1.205684	0.158053	4.785844	3
18	13	3.673469	2.653061	5.000000	0.500000	-3.000000	-1.225555	-0.096624	5.539940	3
19	13	3.877551	2.653061	5.000000	0.500000	-3.000000	-1.253642	-0.415967	6.483927	3
20	13	4.081633	2.653061	5.000000	0.500000	-3.000000	-1.270500	-0.945746	8.064835	3
21	13	4.285714	2.653061	5.000000	0.500000	-3.000000	-1.296737	0.608246	3.389740	3
22	13	4.489796	2.653061	5.000000	0.500000	-3.000000	-1.313420	-1.317132	9.157533	3
23	13	4.693878	2.653061	5.000000	0.500000	-3.000000	-1.336858	0.776028	2.866334	3
24	13	4.897959	2.653061	5.000000	0.500000	-3.000000	-1.361979	-1.002217	8.188508	3
25	13	5.102041	2.653061	5.000000	0.500000	-3.000000	-1.381318	-0.752435	7.429494	3
26	13	5.306122	2.653061	5.000000	0.500000	-3.000000	-1.406075	-1.466785	9.560165	3
27	13	5.510204	2.653061	5.000000	0.500000	-3.000000	-1.414289	-0.501402	6.659909	3
28	13	5.714286	2.653061	5.000000	0.500000	-3.000000	-1.432110	0.975312	2.220854	3
29	13	5.918367	2.653061	5.000000	0.500000	-3.000000	-1.465335	0.515628	3.583295	3
30	13	6.122449	2.653061	5.000000	0.500000	-3.000000	-1.479347	0.978422	2.187907	3
31	13	6.326531	2.653061	5.000000	0.500000	-3.000000	-1.494761	0.522143	3.549039	3
32	13	6.530612	2.653061	0.000000	-1.500000	-0.500000	-1.531210	-1.103670	3.711497	4
33	13	6.734694	2.653061	0.000000	-1.500000	-0.500000	-1.548343	-0.330789	3.350756	4
34	13	6.938776	2.653061	0.000000	-1.500000	-0.500000	-1.562463	-0.780199	3.596640	4
35	13	7.142857	2.653061	0.000000	-1.500000	-0.500000	-1.590291	1.330575	2.582996	4
36	13	7.346939	2.653061	0.000000	-1.500000	-0.500000	-1.609555	-1.196789	3.875573	4
37	13	7.551020	2.653061	0.000000	-1.500000	-0.500000	-1.638547	0.893698	2.873818	4
38	13	7.755102	2.653061	0.000000	-1.500000	-0.500000	-1.659528	0.892954	2.905662	4
39	13	7.959184	2.653061	0.000000	-1.500000	-0.500000	-1.674387	1.829620	2.459618	4
40	13	8.163265	2.653061	0.000000	-1.500000	-0.500000	-1.690335	-0.409687	3.603193	4
41	13	8.367347	2.653061	0.000000	-1.500000	-0.500000	-1.720493	0.712322	3.087425	4
42	13	8.571429	2.653061	0.000000	-1.500000	-0.500000	-1.737414	2.281652	2.328142	4
43	13	8.775510	2.653061	0.000000	-1.500000	-0.500000	-1.758071	-0.617642	3.808774	4
44	13	8.979592	2.653061	0.000000	-1.500000	-0.500000	-1.785069	-1.535040	4.307971	4
45	13	9.183673	2.653061	0.000000	-1.500000	-0.500000	-1.805114	-1.880010	4.510524	4
46	13	9.387755	2.653061	0.000000	-1.500000	-0.500000	-1.826765	0.712712	3.246638	4
47	13	9.591837	2.653061	0.000000	-1.500000	-0.500000	-1.841308	-1.883150	4.566384	4
48	13	9.795918	2.653061	0.000000	-1.500000	-0.500000	-1.868802	-0.372319	3.852209	4
49	13	10.000000	2.653061	0.000000	-1.500000	-0.500000	-1.883302	0.437313	3.469143	4
0	14	0.000000	2.857143	0.000000	4.000000	-2.000000	-0.810912	0.185176	-2.751153	1
1	14	0.204082	2.857143	1.000000	2.000000	4.000000	-0.832275	0.425445	1.900076	2
2	14	0.408163	2.857143	1.000000	2.000000	4.000000	-0.850981	0.222290	1.050045	2
3	14	0.612245	2.857143	1.000000	2.000000	4.000000	-0.874630	1.278866	5.229050	2
4	14	0.816327	2.857143	1.000000	2.000000	4.000000	-0.892794	-0.952316	-3.732007	2
5	14	1.020408	2.857143	1.000000	2.000000	4.000000	-0.914259	-0.676995	-2.673652	2
6	14	1.224490	2.857143	1.000000	2.000000	4.000000	-0.940076	-0.772659	-3.107942	2
7	14	1.428571	2.857143	1.000000	2.000000	4.000000	-0.961618	0.830192	3.260379	2
8	14	1.632653	2.857143	1.000000	2.000000	4.000000	-0.980560	0.900399	3.503322	2
9	14	1.836735	2.857143	1.000000	2.000000	4.000000	-1.000979	0.451225	1.665789	2
10	14	2.040816	2.857143	1.000000	2.000000	4.000000	-1.019676	1.183494	4.557470	2
11	14	2.244898	2.857143	1.000000	2.000000	4.000000	-1.039861	-1.178041	-4.929038	2
12	14	2.448980	2.857143	1.000000	2.000000	4.000000	-1.067078	1.667224	6.397587	2
13	14	2.653061	2.857143	1.000000	2.000000	4.000000	-1.089030	1.523239	5.777742	2
14	14	2.857143	2.857143	1.000000	2.000000	4.000000	-1.116858	0.735622	2.571618	2
15	14	3.061224	2.857143	1.000000	2.000000	4.000000	-1.123431	1.781799	6.743180	2
16	14	3.265306	2.857143	5.000000	0.500000	-3.000000	-1.152021	-1.656623	10.256706	3
17	14	3.469388	2.857143	5.000000	0.500000	-3.000000	-1.168068	-0.524448	6.852157	3
18	14	3.673469	2.857143	5.000000	0.500000	-3.000000	-1.205271	-0.735303	7.466122	3
19	14	3.877551	2.857143	5.000000	0.500000	-3.000000	-1.216949	0.721479	3.089935	3
20	14	4.081633	2.857143	5.000000	0.500000	-3.000000	-1.242082	-1.050141	8.392228	3
21	14	4.285714	2.857143	5.000000	0.500000	-3.000000	-1.254585	0.757495	2.963069	3
22	14	4.489796	2.857143	5.000000	0.500000	-3.000000	-1.284117	1.370536	1.109180	3
23	14	4.693878	2.857143	5.000000	0.500000	-3.000000	-1.304314	0.695203	3.125081	3
24	14	4.897959	2.857143	5.000000	0.500000	-3.000000	-1.323009	0.283751	4.350089	3
25	14	5.102041	2.857143	5.000000	0.500000	-3.000000	-1.343410	-0.987873	8.154762	3
26	14	5.306122	2.857143	5.000000	0.500000	-3.000000	-1.374357	-0.846851	7.716221	3
27	14	5.510204	2.857143	5.000000	0.500000	-3.000000	-1.381840	1.249619	1.423070	3
28	14	5.714286	2.857143	5.000000	0.500000	-3.000000	-1.407850	0.779349	2.820875	3
29	14	5.918367	2.857143	5.000000	0.500000	-3.000000	-1.425600	-0.039020	5.267105	3
30	14	6.122449	2.857143	5.000000	0.500000	-3.000000	-1.447487	-0.417910	6.392832	3
31	14	6.326531	2.857143	0.000000	-1.500000	-0.500000	-1.481577	-2.025808	4.098116	4
32	14	6.530612	2.857143	0.000000	-1.500000	-0.500000	-1.491023	-1.070852	3.634808	4
33	14	6.734694	2.857143	0.000000	-1.500000	-0.500000	-1.517797	1.911419	2.183833	4
34	14	6.938776	2.857143	0.000000	-1.500000	-0.500000	-1.532510	-1.280456	3.801840	4
35	14	7.142857	2.857143	0.000000	-1.500000	-0.500000	-1.555345	0.189480	3.101124	4
36	14	7.346939	2.857143	0.000000	-1.500000	-0.500000	-1.576359	1.007444	2.723663	4
37	14	7.551020	2.857143	0.000000	-1.500000	-0.500000	-1.600063	-1.254923	3.890403	4
38	14	7.755102	2.857143	0.000000	-1.500000	-0.500000	-1.619732	0.184710	3.200090	4
39	14	7.959184	2.857143	0.000000	-1.500000	-0.500000	-1.648599	0.937916	2.866787	4
40	14	8.163265	2.857143	0.000000	-1.500000	-0.500000	-1.662467	0.012499	3.350298	4
41	14	8.367347	2.857143	0.000000	-1.500000	-0.500000	-1.687515	2.868403	1.959918	4
42	14	8.571429	2.857143	0.000000	-1.500000	-0.500000	-1.709400	-1.668599	4.261246	4
43	14	8.775510	2.857143	0.000000	-1.500000	-0.500000	-1.723035	1.058729	2.918036	4
44	14	8.979592	2.857143	0.000000	-1.500000	-0.500000	-1.753133	-0.172802	3.578947	4
45	14	9.183673	2.857143	0.000000	-1.500000	-0.500000	-1.770016	0.771920	3.131911	4
46	14	9.387755	2.857143	0.000000	-1.500000	-0.500000	-1.798560	0.441307	3.340034	4
47	14	9.591837	2.857143	0.000000	-1.500000	-0.500000	-1.812724	-0.733156	3.948511	4
48	14	9.795918	2.857143	0.000000	-1.500000	-0.500000	-1.825109	0.228996	3.486012	4
49	14	10.000000	2.857143	0.000000	-1.500000	-0.500000	-1.857094	-1.857901	4.577439	4
0	15	0.000000	3.061224	1.000000	2.000000	4.000000	-0.775831	0.603248	2.724174	2
1	15	0.204082	3.061224	1.000000	2.000000	4.000000	-0.798694	0.298158	1.458093	2
2	15	0.408163	3.061224	1.000000	2.000000	4.000000	-0.819699	0.638660	2.778090	2
3	15	0.612245	3.061224	1.000000	2.000000	4.000000	-0.845889	1.058118	4.403543	2
4	15	0.816327	3.061224	1.000000	2.000000	4.000000	-0.864576	0.367620	1.604175	2
5	15	1.020408	3.061224	1.000000	2.000000	4.000000	-0.890043	0.148089	0.675119	2
6	15	1.224490	3.061224	1.000000	2.000000	4.000000	-0.905277	-0.881068	-3.471980	2
7	15	1.428571	3.061224	1.000000	2.000000	4.000000	-0.916599	-0.712221	-2.819234	2
8	15	1.632653	3.061224	1.000000	2.000000	4.000000	-0.953686	1.186735	4.702413	2
9	15	1.836735	3.061224	1.000000	2.000000	4.000000	-0.964806	1.436335	5.678576	2
10	15	2.040816	3.061224	1.000000	2.000000	4.000000	-0.979789	-0.238110	-1.049173	2
11	15	2.244898	3.061224	1.000000	2.000000	4.000000	-1.016438	0.046003	0.013982	2
12	15	2.448980	3.061224	1.000000	2.000000	4.000000	-1.033443	-0.904614	-3.822497	2
13	15	2.653061	3.061224	1.000000	2.000000	4.000000	-1.053994	1.172757	4.445887	2
14	15	2.857143	3.061224	1.000000	2.000000	4.000000	-1.071844	0.665417	2.380825	2
15	15	3.061224	3.061224	5.000000	0.500000	-3.000000	-1.107694	1.941217	-0.514652	3
16	15	3.265306	3.061224	5.000000	0.500000	-3.000000	-1.119113	-0.878323	7.938260	3
17	15	3.469388	3.061224	5.000000	0.500000	-3.000000	-1.144044	-0.378008	6.424849	3
18	15	3.673469	3.061224	5.000000	0.500000	-3.000000	-1.161679	0.231446	4.587670	3
19	15	3.877551	3.061224	5.000000	0.500000	-3.000000	-1.187723	0.646490	3.329517	3
20	15	4.081633	3.061224	5.000000	0.500000	-3.000000	-1.209309	-0.215668	5.905195	3
21	15	4.285714	3.061224	5.000000	0.500000	-3.000000	-1.232261	-0.872961	7.865600	3
22	15	4.489796	3.061224	5.000000	0.500000	-3.000000	-1.240117	0.881408	2.598566	3
23	15	4.693878	3.061224	5.000000	0.500000	-3.000000	-1.272599	0.721135	3.063142	3
24	15	4.897959	3.061224	5.000000	0.500000	-3.000000	-1.291417	-0.916274	7.965961	3
25	15	5.102041	3.061224	5.000000	0.500000	-3.000000	-1.314287	1.355443	1.139375	3
26	15	5.306122	3.061224	5.000000	0.500000	-3.000000	-1.341041	1.170199	1.681730	3
27	15	5.510204	3.061224	5.000000	0.500000	-3.000000	-1.349276	0.134296	4.785320	3
28	15	5.714286	3.061224	5.000000	0.500000	-3.000000	-1.369874	0.079598	4.939116	3
29	15	5.918367	3.061224	5.000000	0.500000	-3.000000	-1.394254	0.554058	3.503546	3
30	15	6.122449	3.061224	0.000000	-1.500000	-0.500000	-1.421313	-0.861703	3.425668	4
31	15	6.326531	3.061224	0.000000	-1.500000	-0.500000	-1.431310	0.030031	2.994797	4
32	15	6.530612	3.061224	0.000000	-1.500000	-0.500000	-1.461277	-2.152384	4.130955	4
33	15	6.734694	3.061224	0.000000	-1.500000	-0.500000	-1.477340	0.876456	2.640630	4
34	15	6.938776	3.061224	0.000000	-1.500000	-0.500000	-1.499032	-1.561493	3.892142	4
35	15	7.142857	3.061224	0.000000	-1.500000	-0.500000	-1.522502	1.503420	2.394890	4
36	15	7.346939	3.061224	0.000000	-1.500000	-0.500000	-1.547028	-0.330120	3.348448	4
37	15	7.551020	3.061224	0.000000	-1.500000	-0.500000	-1.570133	-0.211667	3.323881	4
38	15	7.755102	3.061224	0.000000	-1.500000	-0.500000	-1.584151	-0.627734	3.552941	4
39	15	7.959184	3.061224	0.000000	-1.500000	-0.500000	-1.608811	-0.288039	3.420082	4
40	15	8.163265	3.061224	0.000000	-1.500000	-0.500000	-1.630980	1.418531	2.600051	4
41	15	8.367347	3.061224	0.000000	-1.500000	-0.500000	-1.660312	-2.487809	4.597219	4
42	15	8.571429	3.061224	0.000000	-1.500000	-0.500000	-1.676015	1.276965	2.738387	4
43	15	8.775510	3.061224	0.000000	-1.500000	-0.500000	-1.696424	0.338023	3.238471	4
44	15	8.979592	3.061224	0.000000	-1.500000	-0.500000	-1.715608	-1.207022	4.039769	4
45	15	9.183673	3.061224	0.000000	-1.500000	-0.500000	-1.736076	-1.075312	4.004616	4
46	15	9.387755	3.061224	0.000000	-1.500000	-0.500000	-1.755169	1.676393	2.657404	4
47	15	9.591837	3.061224	0.000000	-1.500000	-0.500000	-1.768587	-0.945507	3.988481	4
48	15	9.795918	3.061224	0.000000	-1.500000	-0.500000	-1.801735	-1.153351	4.142125	4
49	15	10.000000	3.061224	10.000000	-3.000000	3.000000	-1.834511	1.137315	19.778325	5
0	16	0.000000	3.265306	1.000000	2.000000	4.000000	-0.746644	0.338553	1.723771	2
1	16	0.204082	3.265306	1.000000	2.000000	4.000000	-0.769654	-0.937926	-3.428162	2
2	16	0.408163	3.265306	1.000000	2.000000	4.000000	-0.790312	0.216625	1.148723	2
3	16	0.612245	3.265306	1.000000	2.000000	4.000000	-0.803495	-1.025753	-3.847154	2
4	16	0.816327	3.265306	1.000000	2.000000	4.000000	-0.838776	1.100821	4.588580	2
5	16	1.020408	3.265306	1.000000	2.000000	4.000000	-0.851866	1.061371	4.404599	2
6	16	1.224490	3.265306	1.000000	2.000000	4.000000	-0.871041	0.532006	2.248789	2
7	16	1.428571	3.265306	1.000000	2.000000	4.000000	-0.894082	0.361661	1.521327	2
8	16	1.632653	3.265306	1.000000	2.000000	4.000000	-0.916728	1.761188	7.074144	2
9	16	1.836735	3.265306	1.000000	2.000000	4.000000	-0.931520	-0.000314	-0.001448	2
10	16	2.040816	3.265306	1.000000	2.000000	4.000000	-0.959909	-1.181874	-4.784468	2
11	16	2.244898	3.265306	1.000000	2.000000	4.000000	-0.981647	0.449474	1.697448	2
12	16	2.448980	3.265306	1.000000	2.000000	4.000000	-1.002741	2.086047	8.201553	2
13	16	2.653061	3.265306	1.000000	2.000000	4.000000	-1.018569	-1.014759	-4.233328	2
14	16	2.857143	3.265306	5.000000	0.500000	-3.000000	-1.038688	-0.361463	6.427891	3
15	16	3.061224	3.265306	5.000000	0.500000	-3.000000	-1.057691	0.416446	4.084663	3
16	16	3.265306	3.265306	5.000000	0.500000	-3.000000	-1.089340	-0.053905	5.479891	3
17	16	3.469388	3.265306	5.000000	0.500000	-3.000000	-1.112708	-0.982304	8.253404	3
18	16	3.673469	3.265306	5.000000	0.500000	-3.000000	-1.137157	1.121858	1.928695	3
19	16	3.877551	3.265306	5.000000	0.500000	-3.000000	-1.148780	2.320041	-1.671665	3
20	16	4.081633	3.265306	5.000000	0.500000	-3.000000	-1.178812	0.196131	4.685047	3
21	16	4.285714	3.265306	5.000000	0.500000	-3.000000	-1.197315	-0.904068	7.976394	3
22	16	4.489796	3.265306	5.000000	0.500000	-3.000000	-1.218822	-1.548961	9.900318	3
23	16	4.693878	3.265306	5.000000	0.500000	-3.000000	-1.236259	0.257976	4.470790	3
24	16	4.897959	3.265306	5.000000	0.500000	-3.000000	-1.259648	1.103877	1.921391	3
25	16	5.102041	3.265306	5.000000	0.500000	-3.000000	-1.278521	0.475168	3.798083	3
26	16	5.306122	3.265306	5.000000	0.500000	-3.000000	-1.301150	-0.002404	5.219484	3
27	16	5.510204	3.265306	5.000000	0.500000	-3.000000	-1.324076	-0.589272	6.968624	3
28	16	5.714286	3.265306	5.000000	0.500000	-3.000000	-1.344241	-1.092164	8.467217	3
29	16	5.918367	3.265306	0.000000	-1.500000	-0.500000	-1.363470	0.834751	2.490676	4
30	16	6.122449	3.265306	0.000000	-1.500000	-0.500000	-1.390886	0.913772	2.492290	4
31	16	6.326531	3.265306	0.000000	-1.500000	-0.500000	-1.403274	-1.545730	3.740622	4
32	16	6.530612	3.265306	0.000000	-1.500000	-0.500000	-1.426560	1.589839	2.207767	4
33	16	6.734694	3.265306	0.000000	-1.500000	-0.500000	-1.451292	0.574071	2.752749	4
34	16	6.938776	3.265306	0.000000	-1.500000	-0.500000	-1.470124	1.399595	2.368235	4
35	16	7.142857	3.265306	0.000000	-1.500000	-0.500000	-1.488809	-1.342128	3.767124	4
36	16	7.346939	3.265306	0.000000	-1.500000	-0.500000	-1.513638	-1.365824	3.816215	4
37	16	7.551020	3.265306	0.000000	-1.500000	-0.500000	-1.543303	-0.148969	3.252286	4
38	16	7.755102	3.265306	0.000000	-1.500000	-0.500000	-1.556412	0.502784	2.946072	4
39	16	7.959184	3.265306	0.000000	-1.500000	-0.500000	-1.584568	1.796361	2.341519	4
40	16	8.163265	3.265306	0.000000	-1.500000	-0.500000	-1.601433	0.706079	2.911957	4
41	16	8.367347	3.265306	0.000000	-1.500000	-0.500000	-1.609477	-0.242681	3.398403	4
42	16	8.571429	3.265306	0.000000	-1.500000	-0.500000	-1.647222	-1.026369	3.846864	4
43	16	8.775510	3.265306	0.000000	-1.500000	-0.500000	-1.667801	1.230001	2.749548	4
44	16	8.979592	3.265306	0.000000	-1.500000	-0.500000	-1.681058	-0.964705	3.866787	4
45	16	9.183673	3.265306	0.000000	-1.500000	-0.500000	-1.707171	1.628469	2.609370	4
46	16	9.387755	3.265306	0.000000	-1.500000	-0.500000	-1.724018	-0.284385	3.591067	4
47	16	9.591837	3.265306	0.000000	-1.500000	-0.500000	-1.749018	1.590582	2.691083	4
48	16	9.795918	3.265306	10.000000	-3.000000	3.000000	-1.768723	0.678931	18.205809	5
49	16	10.000000	3.265306	10.000000	-3.000000	3.000000	-1.790328	-0.136995	15.822844	5
0	17	0.000000	3.469388	1.000000	2.000000	4.000000	-0.720583	-0.519396	-1.655905	2
1	17	0.204082	3.469388	1.000000	2.000000	4.000000	-0.739891	-0.340908	-0.980566	2
2	17	0.408163	3.469388	1.000000	2.000000	4.000000	-0.750965	0.428317	2.074183	2
3	17	0.612245	3.469388	1.000000	2.000000	4.000000	-0.768585	0.077156	0.634303	2
4	17	0.816327	3.469388	1.000000	2.000000	4.000000	-0.810057	-0.593811	-2.132513	2
5	17	1.020408	3.469388	1.000000	2.000000	4.000000	-0.818853	-0.165631	-0.437384	2
6	17	1.224490	3.469388	1.000000	2.000000	4.000000	-0.842412	0.078577	0.492330	2
7	17	1.428571	3.469388	1.000000	2.000000	4.000000	-0.867303	-2.128734	-8.386695	2
8	17	1.632653	3.469388	1.000000	2.000000	4.000000	-0.878614	0.458168	1.938290	2
9	17	1.836735	3.469388	1.000000	2.000000	4.000000	-0.911010	-0.979721	-3.878058	2
10	17	2.040816	3.469388	1.000000	2.000000	4.000000	-0.932840	-1.153332	-4.616164	2
11	17	2.244898	3.469388	1.000000	2.000000	4.000000	-0.936497	-1.687344	-6.759525	2
12	17	2.448980	3.469388	1.000000	2.000000	4.000000	-0.964572	-1.793892	-7.241867	2
13	17	2.653061	3.469388	5.000000	0.500000	-3.000000	-0.984968	-1.355448	9.436705	3
14	17	2.857143	3.469388	5.000000	0.500000	-3.000000	-1.013724	-0.709021	7.483048	3
15	17	3.061224	3.469388	5.000000	0.500000	-3.000000	-1.034093	1.953259	-0.513977	3
16	17	3.265306	3.469388	5.000000	0.500000	-3.000000	-1.061437	-0.525880	6.909767	3
17	17	3.469388	3.469388	5.000000	0.500000	-3.000000	-1.083831	0.177750	4.787681	3
18	17	3.673469	3.469388	5.000000	0.500000	-3.000000	-1.092483	0.400481	4.115161	3
19	17	3.877551	3.469388	5.000000	0.500000	-3.000000	-1.120810	0.131065	4.909246	3
20	17	4.081633	3.469388	5.000000	0.500000	-3.000000	-1.141354	-0.077443	5.524500	3
21	17	4.285714	3.469388	5.000000	0.500000	-3.000000	-1.164479	-1.195294	8.866489	3
22	17	4.489796	3.469388	5.000000	0.500000	-3.000000	-1.188015	1.450928	0.916057	3
23	17	4.693878	3.469388	5.000000	0.500000	-3.000000	-1.214259	1.807197	-0.165873	3
24	17	4.897959	3.469388	5.000000	0.500000	-3.000000	-1.222070	-1.682659	10.299788	3
25	17	5.102041	3.469388	5.000000	0.500000	-3.000000	-1.248125	-1.024029	8.310870	3
26	17	5.306122	3.469388	5.000000	0.500000	-3.000000	-1.266609	-0.279810	6.068973	3
27	17	5.510204	3.469388	5.000000	0.500000	-3.000000	-1.287386	-0.964538	8.112767	3
28	17	5.714286	3.469388	0.000000	-1.500000	-0.500000	-1.316788	0.505966	2.585045	4
29	17	5.918367	3.469388	0.000000	-1.500000	-0.500000	-1.332059	-0.728272	3.225072	4
30	17	6.122449	3.469388	0.000000	-1.500000	-0.500000	-1.350470	2.165056	1.806024	4
31	17	6.326531	3.469388	0.000000	-1.500000	-0.500000	-1.368870	1.190549	2.320877	4
32	17	6.530612	3.469388	0.000000	-1.500000	-0.500000	-1.394494	0.212574	2.848301	4
33	17	6.734694	3.469388	0.000000	-1.500000	-0.500000	-1.420649	1.026986	2.480327	4
34	17	6.938776	3.469388	0.000000	-1.500000	-0.500000	-1.435724	1.105900	2.463483	4
35	17	7.142857	3.469388	0.000000	-1.500000	-0.500000	-1.457810	-0.563947	3.331536	4
36	17	7.346939	3.469388	0.000000	-1.500000	-0.500000	-1.478758	-0.816217	3.489093	4
37	17	7.551020	3.469388	0.000000	-1.500000	-0.500000	-1.500821	0.078143	3.075007	4
38	17	7.755102	3.469388	0.000000	-1.500000	-0.500000	-1.513437	0.861636	2.702185	4
39	17	7.959184	3.469388	0.000000	-1.500000	-0.500000	-1.547240	0.139060	3.114176	4
40	17	8.163265	3.469388	0.000000	-1.500000	-0.500000	-1.568907	-1.576996	4.004706	4
41	17	8.367347	3.469388	0.000000	-1.500000	-0.500000	-1.585574	-0.802824	3.642620	4
42	17	8.571429	3.469388	0.000000	-1.500000	-0.500000	-1.602233	-0.073973	3.303182	4
43	17	8.775510	3.469388	0.000000	-1.500000	-0.500000	-1.622766	-0.075666	3.334828	4
44	17	8.979592	3.469388	0.000000	-1.500000	-0.500000	-1.646921	1.972542	2.346958	4
45	17	9.183673	3.469388	0.000000	-1.500000	-0.500000	-1.677448	-1.385988	4.072013	4
46	17	9.387755	3.469388	0.000000	-1.500000	-0.500000	-1.690225	0.505589	3.145389	4
47	17	9.591837	3.469388	10.000000	-3.000000	3.000000	-1.706753	1.489113	20.450446	5
48	17	9.795918	3.469388	10.000000	-3.000000	3.000000	-1.736307	2.271450	22.886116	5
49	17	10.000000	3.469388	10.000000	-3.000000	3.000000	-1.752425	-0.404397	14.906929	5
0	18	0.000000	3.673469	1.000000	2.000000	4.000000	-0.680234	0.491429	2.468097	2
1	18	0.204082	3.673469	1.000000	2.000000	4.000000	-0.708489	0.569760	2.724911	2
2	18	0.408163	3.673469	1.000000	2.000000	4.000000	-0.722676	0.195482	1.199421	2
3	18	0.612245	3.673469	1.000000	2.000000	4.000000	-0.743934	-0.098845	-0.020402	2
4	18	0.816327	3.673469	1.000000	2.000000	4.000000	-0.770618	0.435975	2.065513	2
5	18	1.020408	3.673469	1.000000	2.000000	4.000000	-0.782957	-2.532246	-9.832052	2
6	18	1.224490	3.673469	1.000000	2.000000	4.000000	-0.807857	0.682069	2.975411	2
7	18	1.428571	3.673469	1.000000	2.000000	4.000000	-0.837447	0.126178	0.692665	2
8	18	1.632653	3.673469	1.000000	2.000000	4.000000	-0.856648	-0.222475	-0.740348	2
9	18	1.836735	3.673469	1.000000	2.000000	4.000000	-0.870028	2.046862	8.310239	2
10	18	2.040816	3.673469	1.000000	2.000000	4.000000	-0.896408	-0.674934	-2.629706	2
11	18	2.244898	3.673469	1.000000	2.000000	4.000000	-0.920896	-0.403076	-1.591249	2
12	18	2.448980	3.673469	5.000000	0.500000	-3.000000	-0.947034	1.991553	-0.585330	3
13	18	2.653061	3.673469	5.000000	0.500000	-3.000000	-0.958564	-0.832061	7.879749	3
14	18	2.857143	3.673469	5.000000	0.500000	-3.000000	-0.981680	-0.550115	7.022353	3
15	18	3.061224	3.673469	5.000000	0.500000	-3.000000	-0.999450	-0.147025	5.804198	3
16	18	3.265306	3.673469	5.000000	0.500000	-3.000000	-1.026096	0.840734	2.827595	3
17	18	3.469388	3.673469	5.000000	0.500000	-3.000000	-1.042789	0.207803	4.718045	3
18	18	3.673469	3.673469	5.000000	0.500000	-3.000000	-1.069510	-1.292625	9.205968	3
19	18	3.877551	3.673469	5.000000	0.500000	-3.000000	-1.081987	-0.532169	6.918359	3
20	18	4.081633	3.673469	5.000000	0.500000	-3.000000	-1.107644	-0.607354	7.131088	3
