u	v	x_coord	y_coord	orig_region	group	intercept	beta_feat1	beta_feat2
1	12	0.204082	2.44898	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
2	12	0.408163	2.44898	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
3	12	0.612245	2.44898	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
4	12	0.816327	2.44898	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
5	12	1.020408	2.44898	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
6	12	1.22449	2.44898	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
7	12	1.428571	2.44898	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
8	12	1.632653	2.44898	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
9	12	1.836735	2.44898	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
10	12	2.040816	2.44898	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
11	12	2.244898	2.44898	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
12	12	2.44898	2.44898	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
13	12	2.653061	2.44898	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
14	12	2.857143	2.44898	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
15	12	3.061224	2.44898	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
16	12	3.265306	2.44898	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
17	12	3.469388	2.44898	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
18	12	3.673469	2.44898	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
19	12	3.877551	2.44898	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
20	12	4.081633	2.44898	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
21	12	4.285714	2.44898	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
22	12	4.489796	2.44898	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
23	12	4.693878	2.44898	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
24	12	4.897959	2.44898	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
25	12	5.102041	2.44898	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
26	12	5.306122	2.44898	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
27	12	5.510204	2.44898	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
28	12	5.714286	2.44898	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
29	12	5.918367	2.44898	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
30	12	6.122449	2.44898	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
31	12	6.326531	2.44898	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
32	12	6.530612	2.44898	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
33	12	6.734694	2.44898	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
34	12	6.938776	2.44898	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
35	12	7.142857	2.44898	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
36	12	7.346939	2.44898	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
37	12	7.55102	2.44898	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
38	12	7.755102	2.44898	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
39	12	7.959184	2.44898	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
40	12	8.163265	2.44898	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
41	12	8.367347	2.44898	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
42	12	8.571429	2.44898	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
43	12	8.77551	2.44898	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
44	12	8.979592	2.44898	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
45	12	9.183673	2.44898	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
46	12	9.387755	2.44898	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
47	12	9.591837	2.44898	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
48	12	9.795918	2.44898	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
49	12	10	2.44898	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
0	13	0	2.653061	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
1	13	0.204082	2.653061	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
2	13	0.408163	2.653061	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
3	13	0.612245	2.653061	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
4	13	0.816327	2.653061	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
5	13	1.020408	2.653061	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
6	13	1.22449	2.653061	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
7	13	1.428571	2.653061	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
8	13	1.632653	2.653061	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
9	13	1.836735	2.653061	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
10	13	2.040816	2.653061	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
11	13	2.244898	2.653061	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
12	13	2.44898	2.653061	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
13	13	2.653061	2.653061	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
14	13	2.857143	2.653061	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
15	13	3.061224	2.653061	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
16	13	3.265306	2.653061	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
17	13	3.469388	2.653061	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
18	13	3.673469	2.653061	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
19	13	3.877551	2.653061	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
20	13	4.081633	2.653061	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
21	13	4.285714	2.653061	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
22	13	4.489796	2.653061	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
23	13	4.693878	2.653061	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
24	13	4.897959	2.653061	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
25	13	5.102041	2.653061	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
26	13	5.306122	2.653061	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
27	13	5.510204	2.653061	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
28	13	5.714286	2.653061	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
29	13	5.918367	2.653061	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
30	13	6.122449	2.653061	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
31	13	6.326531	2.653061	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
32	13	6.530612	2.653061	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
33	13	6.734694	2.653061	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
34	13	6.938776	2.653061	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
35	13	7.142857	2.653061	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
36	13	7.346939	2.653061	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
37	13	7.55102	2.653061	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
38	13	7.755102	2.653061	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
39	13	7.959184	2.653061	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
40	13	8.163265	2.653061	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
41	13	8.367347	2.653061	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
42	13	8.571429	2.653061	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
43	13	8.77551	2.653061	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
44	13	8.979592	2.653061	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
45	13	9.183673	2.653061	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
46	13	9.387755	2.653061	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
47	13	9.591837	2.653061	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
48	13	9.795918	2.653061	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
49	13	10	2.653061	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
0	14	0	2.857143	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
1	14	0.204082	2.857143	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
2	14	0.408163	2.857143	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
3	14	0.612245	2.857143	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
4	14	0.816327	2.857143	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
5	14	1.020408	2.857143	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
6	14	1.22449	2.857143	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
7	14	1.428571	2.857143	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
8	14	1.632653	2.857143	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
9	14	1.836735	2.857143	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
10	14	2.040816	2.857143	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
11	14	2.244898	2.857143	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
12	14	2.44898	2.857143	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
13	14	2.653061	2.857143	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
14	14	2.857143	2.857143	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
15	14	3.061224	2.857143	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
16	14	3.265306	2.857143	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
17	14	3.469388	2.857143	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
18	14	3.673469	2.857143	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
19	14	3.877551	2.857143	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
20	14	4.081633	2.857143	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
21	14	4.285714	2.857143	2	4	0.982118621849609	1.98287246054989	3.95601476105325
22	14	4.489796	2.857143	2	4	0.982118621849609	1.98287246054989	3.95601476105325
23	14	4.693878	2.857143	2	4	0.982118621849609	1.98287246054989	3.95601476105325
24	14	4.897959	2.857143	2	4	0.982118621849609	1.98287246054989	3.95601476105325
25	14	5.102041	2.857143	2	4	0.982118621849609	1.98287246054989	3.95601476105325
26	14	5.306122	2.857143	2	4	0.982118621849609	1.98287246054989	3.95601476105325
27	14	5.510204	2.857143	2	4	0.982118621849609	1.98287246054989	3.95601476105325
28	14	5.714286	2.857143	2	4	0.982118621849609	1.98287246054989	3.95601476105325
29	14	5.918367	2.857143	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
30	14	6.122449	2.857143	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
31	14	6.326531	2.857143	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
32	14	6.530612	2.857143	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
33	14	6.734694	2.857143	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
34	14	6.938776	2.857143	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
35	14	7.142857	2.857143	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
36	14	7.346939	2.857143	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
37	14	7.55102	2.857143	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
38	14	7.755102	2.857143	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
39	14	7.959184	2.857143	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
40	14	8.163265	2.857143	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
41	14	8.367347	2.857143	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
42	14	8.571429	2.857143	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
43	14	8.77551	2.857143	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
44	14	8.979592	2.857143	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
45	14	9.183673	2.857143	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
46	14	9.387755	2.857143	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
47	14	9.591837	2.857143	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
48	14	9.795918	2.857143	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
49	14	10	2.857143	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
0	15	0	3.061224	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
1	15	0.204082	3.061224	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
2	15	0.408163	3.061224	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
3	15	0.612245	3.061224	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
4	15	0.816327	3.061224	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
5	15	1.020408	3.061224	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
6	15	1.22449	3.061224	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
7	15	1.428571	3.061224	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
8	15	1.632653	3.061224	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
9	15	1.836735	3.061224	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
10	15	2.040816	3.061224	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
11	15	2.244898	3.061224	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
12	15	2.44898	3.061224	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
13	15	2.653061	3.061224	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
14	15	2.857143	3.061224	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
15	15	3.061224	3.061224	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
16	15	3.265306	3.061224	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
17	15	3.469388	3.061224	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
18	15	3.673469	3.061224	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
19	15	3.877551	3.061224	2	4	0.982118621849609	1.98287246054989	3.95601476105325
20	15	4.081633	3.061224	2	4	0.982118621849609	1.98287246054989	3.95601476105325
21	15	4.285714	3.061224	2	4	0.982118621849609	1.98287246054989	3.95601476105325
22	15	4.489796	3.061224	2	4	0.982118621849609	1.98287246054989	3.95601476105325
23	15	4.693878	3.061224	2	4	0.982118621849609	1.98287246054989	3.95601476105325
24	15	4.897959	3.061224	2	4	0.982118621849609	1.98287246054989	3.95601476105325
25	15	5.102041	3.061224	2	4	0.982118621849609	1.98287246054989	3.95601476105325
26	15	5.306122	3.061224	2	4	0.982118621849609	1.98287246054989	3.95601476105325
27	15	5.510204	3.061224	2	4	0.982118621849609	1.98287246054989	3.95601476105325
28	15	5.714286	3.061224	2	4	0.982118621849609	1.98287246054989	3.95601476105325
29	15	5.918367	3.061224	2	4	0.982118621849609	1.98287246054989	3.95601476105325
30	15	6.122449	3.061224	2	4	0.982118621849609	1.98287246054989	3.95601476105325
31	15	6.326531	3.061224	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
32	15	6.530612	3.061224	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
33	15	6.734694	3.061224	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
34	15	6.938776	3.061224	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
35	15	7.142857	3.061224	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
36	15	7.346939	3.061224	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
37	15	7.55102	3.061224	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
38	15	7.755102	3.061224	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
39	15	7.959184	3.061224	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
40	15	8.163265	3.061224	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
41	15	8.367347	3.061224	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
42	15	8.571429	3.061224	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
43	15	8.77551	3.061224	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
44	15	8.979592	3.061224	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
45	15	9.183673	3.061224	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
46	15	9.387755	3.061224	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
47	15	9.591837	3.061224	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
48	15	9.795918	3.061224	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
49	15	10	3.061224	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
0	16	0	3.265306	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
1	16	0.204082	3.265306	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
2	16	0.408163	3.265306	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
3	16	0.612245	3.265306	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
4	16	0.816327	3.265306	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
5	16	1.020408	3.265306	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
6	16	1.22449	3.265306	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
7	16	1.428571	3.265306	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
8	16	1.632653	3.265306	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
9	16	1.836735	3.265306	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
10	16	2.040816	3.265306	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
11	16	2.244898	3.265306	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
12	16	2.44898	3.265306	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
13	16	2.653061	3.265306	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
14	16	2.857143	3.265306	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
15	16	3.061224	3.265306	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
16	16	3.265306	3.265306	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
17	16	3.469388	3.265306	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
18	16	3.673469	3.265306	2	4	0.982118621849609	1.98287246054989	3.95601476105325
19	16	3.877551	3.265306	2	4	0.982118621849609	1.98287246054989	3.95601476105325
20	16	4.081633	3.265306	2	4	0.982118621849609	1.98287246054989	3.95601476105325
21	16	4.285714	3.265306	2	4	0.982118621849609	1.98287246054989	3.95601476105325
22	16	4.489796	3.265306	2	4	0.982118621849609	1.98287246054989	3.95601476105325
23	16	4.693878	3.265306	2	4	0.982118621849609	1.98287246054989	3.95601476105325
24	16	4.897959	3.265306	2	4	0.982118621849609	1.98287246054989	3.95601476105325
25	16	5.102041	3.265306	2	4	0.982118621849609	1.98287246054989	3.95601476105325
26	16	5.306122	3.265306	2	4	0.982118621849609	1.98287246054989	3.95601476105325
27	16	5.510204	3.265306	2	4	0.982118621849609	1.98287246054989	3.95601476105325
28	16	5.714286	3.265306	2	4	0.982118621849609	1.98287246054989	3.95601476105325
29	16	5.918367	3.265306	2	4	0.982118621849609	1.98287246054989	3.95601476105325
30	16	6.122449	3.265306	2	4	0.982118621849609	1.98287246054989	3.95601476105325
31	16	6.326531	3.265306	2	4	0.982118621849609	1.98287246054989	3.95601476105325
32	16	6.530612	3.265306	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
33	16	6.734694	3.265306	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
34	16	6.938776	3.265306	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
35	16	7.142857	3.265306	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
36	16	7.346939	3.265306	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
37	16	7.55102	3.265306	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
38	16	7.755102	3.265306	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
39	16	7.959184	3.265306	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
40	16	8.163265	3.265306	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
41	16	8.367347	3.265306	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
42	16	8.571429	3.265306	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
43	16	8.77551	3.265306	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
44	16	8.979592	3.265306	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
45	16	9.183673	3.265306	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
46	16	9.387755	3.265306	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
47	16	9.591837	3.265306	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
48	16	9.795918	3.265306	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
49	16	10	3.265306	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
0	17	0	3.469388	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
1	17	0.204082	3.469388	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
2	17	0.408163	3.469388	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
3	17	0.612245	3.469388	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
4	17	0.816327	3.469388	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
5	17	1.020408	3.469388	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
6	17	1.22449	3.469388	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
7	17	1.428571	3.469388	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
8	17	1.632653	3.469388	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
9	17	1.836735	3.469388	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
10	17	2.040816	3.469388	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
11	17	2.244898	3.469388	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
12	17	2.44898	3.469388	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
13	17	2.653061	3.469388	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
14	17	2.857143	3.469388	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
15	17	3.061224	3.469388	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
16	17	3.265306	3.469388	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
17	17	3.469388	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
18	17	3.673469	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
19	17	3.877551	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
20	17	4.081633	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
21	17	4.285714	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
22	17	4.489796	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
23	17	4.693878	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
24	17	4.897959	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
25	17	5.102041	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
26	17	5.306122	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
27	17	5.510204	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
28	17	5.714286	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
29	17	5.918367	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
30	17	6.122449	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
31	17	6.326531	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
32	17	6.530612	3.469388	2	4	0.982118621849609	1.98287246054989	3.95601476105325
33	17	6.734694	3.469388	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
34	17	6.938776	3.469388	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
35	17	7.142857	3.469388	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
36	17	7.346939	3.469388	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
37	17	7.55102	3.469388	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
38	17	7.755102	3.469388	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
39	17	7.959184	3.469388	3	3	5.94660659390322	-1.84287337627527	0.530288177970287
40	17	8.163265	3.469388	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
41	17	8.367347	3.469388	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
42	17	8.571429	3.469388	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
43	17	8.77551	3.469388	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
44	17	8.979592	3.469388	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
45	17	9.183673	3.469388	4	3	5.94660659390322	-1.84287337627527	0.530288177970287
46	17	9.387755	3.469388	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
47	17	9.591837	3.469388	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
48	17	9.795918	3.469388	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
49	17	10	3.469388	5	3	5.94660659390322	-1.84287337627527	0.530288177970287
0	18	0	3.673469	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
1	18	0.204082	3.673469	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
2	18	0.408163	3.673469	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
3	18	0.612245	3.673469	5	5	5.76642027354625	-1.85680756095505	0.598667222656749
4	18	0.816327	3.673469	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
5	18	1.020408	3.673469	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
6	18	1.22449	3.673469	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
7	18	1.428571	3.673469	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
8	18	1.632653	3.673469	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
9	18	1.836735	3.673469	4	5	5.76642027354625	-1.85680756095505	0.598667222656749
10	18	2.040816	3.673469	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
11	18	2.244898	3.673469	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
12	18	2.44898	3.673469	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
13	18	2.653061	3.673469	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
14	18	2.857143	3.673469	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
15	18	3.061224	3.673469	3	5	5.76642027354625	-1.85680756095505	0.598667222656749
16	18	3.265306	3.673469	2	4	0.982118621849609	1.98287246054989	3.95601476105325
17	18	3.469388	3.673469	2	4	0.982118621849609	1.98287246054989	3.95601476105325
18	18	3.673469	3.673469	2	4	0.982118621849609	1.98287246054989	3.95601476105325
19	18	3.877551	3.673469	2	4	0.982118621849609	1.98287246054989	3.95601476105325
20	18	4.081633	3.673469	2	4	0.982118621849609	1.98287246054989	3.95601476105325
21	18	4.285714	3.673469	2	4	0.982118621849609	1.98287246054989	3.95601476105325
22	18	4.489796	3.673469	2	4	0.982118621849609	1.98287246054989	3.95601476105325
23	18	4.693878	3.673469	2	4	0.982118621849609	1.98287246054989	3.95601476105325
24	18	4.897959	3.673469	2	4	0.982118621849609	1.98287246054989	3.95601476105325
25	18	5.102041	3.673469	2	4	0.982118621849609	1.98287246054989	3.95601476105325
26	18	5.306122	3.673469	2	4	0.982118621849609	1.98287246054989	3.95601476105325
