u	v	spatial_x	spatial_y	a1_list	a2_list	b_list	feat1	feat2	y	a1_result	a2_result	b_result
8	14	1.6326530612244898	2.857142857142857	-2.429406179244351	0.1509920168262343	3	-0.3696824484948426	-2.343076045795109	3.30063331969583	-2.2696276554855617	0.40409816473337107	2.9993644463928595
9	14	1.836734693877551	2.857142857142857	-2.380546684629945	0.1187612317053063	3	-0.142456148479646	-2.4278792809028387	3.76301873791698	-2.2696276554855617	0.40409816473337107	2.9993644463928595
10	14	2.0408163265306123	2.857142857142857	-2.324668877083262	0.083398694570933	3	2.968210493610149	-0.8897856548984193	-3.9893249881687582	-1.501348217753123	-0.31716932832627864	2.8812163284003964
11	14	2.2448979591836737	2.857142857142857	-2.261116837485569	0.0449973539868572	3	1.047584861874144	1.2076248426561458	1.4574581655482235	-2.2696276554855617	0.40409816473337107	2.9993644463928595
12	14	2.4489795918367347	2.857142857142857	-2.189198216695113	0.0036691472642873	3	1.887830658707296	1.74389283960297	-2.2650228372674386	-2.2696276554855617	0.40409816473337107	2.9993644463928595
13	14	2.653061224489796	2.857142857142857	-2.1082818325400345	-0.0404562757178666	3	2.415323815315391	0.541279646067748	-2.1273745939996007	-2.2696276554855617	0.40409816473337107	2.9993644463928595
14	14	2.857142857142857	2.857142857142857	-2.017896966552624	-0.0872327750784765	3	1.7255390173760352	-2.1213829526581227	-0.5286648426662296	-1.501348217753123	-0.31716932832627864	2.8812163284003964
15	14	3.0612244897959187	2.857142857142857	-1.9178273622456683	-0.1364988594276272	3	-1.8889239302785945	1.487409612889051	5.08212026651333	-1.501348217753123	-0.31716932832627864	2.8812163284003964
16	14	3.26530612244898	2.857142857142857	-1.8081932268961611	-0.188078718069214	3	0.3730244024254334	-0.8711884851744065	0.7695260729000488	-1.501348217753123	-0.31716932832627864	2.8812163284003964
17	14	3.4693877551020407	2.857142857142857	-1.6895152730634135	-0.2417831335430064	3	-2.3886350561127307	-2.9220399079692223	8.496459313165786	-1.501348217753123	-0.31716932832627864	2.8812163284003964
18	14	3.673469387755102	2.857142857142857	-1.5627559510787954	-0.2974102702763209	3	0.9175327593839904	-1.316468276803504	1.571603785537477	-1.501348217753123	-0.31716932832627864	2.8812163284003964
19	14	3.877551020408164	2.857142857142857	-1.4293344421019254	-0.3547463442193235	3	2.732096569126866	-1.016396675154133	-1.6690250304259917	-1.501348217753123	-0.31716932832627864	2.8812163284003964
20	14	4.081632653061225	2.857142857142857	-1.291113607231314	-0.413566187082486	3	0.0763923858006681	-1.3545267886913823	3.355758399888407	-1.501348217753123	-0.31716932832627864	2.8812163284003964
21	14	4.285714285714286	2.857142857142857	-1.1503588141339671	-0.4736337268689551	3	-0.4021650427933969	1.8712209191255136	3.817181507077613	-1.501348217753123	-0.31716932832627864	2.8812163284003964
22	14	4.489795918367348	2.857142857142857	-1.0096702770358037	-0.5347024135103842	3	-2.784943491491021	1.559558385564542	2.469163403901963	-0.2876455409792533	-1.0999011175775402	3.104117544455397
23	14	4.6938775510204085	2.857142857142857	-0.871892140307428	-0.5965156243151236	3	2.7586471339753222	1.1733121824758488	-1.7514443619344762	-0.2876455409792533	-1.0999011175775402	3.104117544455397
24	14	4.8979591836734695	2.857142857142857	-0.7400029123299567	-0.6588070884046435	3	-2.3819838952190477	-2.165969528926408	5.174456012425539	-0.2876455409792533	-1.0999011175775402	3.104117544455397
25	14	5.1020408163265305	2.857142857142857	-0.6169929335470803	-0.7213013721757746	3	-2.753525440170918	1.847003458237692	4.973956363479684	-0.2876455409792533	-1.0999011175775402	3.104117544455397
26	14	5.306122448979592	2.857142857142857	-0.5057352809444546	-0.7837144689621311	3	-1.5236003309703692	1.0630557699799423	3.24825193439463	-0.2876455409792533	-1.0999011175775402	3.104117544455397
27	14	5.510204081632653	2.857142857142857	-0.4088568359636653	-0.8457545354122619	3	-2.606817396489705	-1.8309738811116487	6.458418541342739	-0.2876455409792533	-1.0999011175775402	3.104117544455397
28	14	5.714285714285714	2.857142857142857	-0.3286161659007773	-0.9071228146463136	3	-0.2692929455294259	0.8885635816890982	1.0282807070111288	-0.2876455409792533	-1.0999011175775402	3.104117544455397
29	14	5.918367346938775	2.857142857142857	-0.2667944082188185	-0.9675147820468608	3	0.0965268075426744	-0.0989301539779137	1.838474111070625	-0.2876455409792533	-1.0999011175775402	3.104117544455397
30	14	6.122448979591837	2.857142857142857	-0.224604545091505	-1.026621543688828	3	-1.1245803058284964	-0.3638996288626499	4.118768135135221	-0.2876455409792533	-1.0999011175775402	3.104117544455397
31	14	6.326530612244898	2.857142857142857	-0.202623374469904	-1.084131510077866	3	-2.694237104550684	-2.3272610191656677	6.133074180828503	-0.2876455409792533	-1.0999011175775402	3.104117544455397
32	14	6.530612244897959	2.857142857142857	-0.2007492020117917	-1.139732359254862	3	-2.33039779050464	0.1098256550709919	3.946266344603616	-0.2876455409792533	-1.0999011175775402	3.104117544455397
33	14	6.73469387755102	2.857142857142857	-0.2181868828236416	-1.1931132936881714	3	-0.6929737320604312	-2.400409146165818	5.808719751036744	-0.2876455409792533	-1.0999011175775402	3.104117544455397
34	14	6.938775510204081	2.857142857142857	-0.2534604237615674	-1.2439675850026026	3	-2.6368292950407834	-2.0144796764744	6.480237387788725	-0.2876455409792533	-1.0999011175775402	3.104117544455397
35	14	7.142857142857143	2.857142857142857	-0.3044520034187076	-1.2919953898000267	3	1.1891383536594802	-2.204722114351424	5.660386246814175	-0.2876455409792533	-1.0999011175775402	3.104117544455397
36	14	7.346938775510204	2.857142857142857	-0.3684650561699973	-1.3369068089443843	3	-1.7578767508511282	2.724649674420045	0.8606575820154527	-0.2876455409792533	-1.0999011175775402	3.104117544455397
37	14	7.551020408163265	2.857142857142857	-0.4423080628886349	-1.3784251520555184	3	-1.187570587298169	-1.2908118573366596	6.192268686874641	-0.2876455409792533	-1.0999011175775402	3.104117544455397
38	14	7.755102040816327	2.857142857142857	-0.5223949403890853	-1.416290358921749	3	-0.635245336931415	-0.8687740584239538	2.7804260791149504	-0.2876455409792533	-1.0999011175775402	3.104117544455397
39	14	7.959183673469388	2.857142857142857	-0.6048574502065217	-1.4502625204289403	3	-0.5003422015851129	-1.0675163622237835	2.3788192674843454	-0.2876455409792533	-1.0999011175775402	3.104117544455397
40	14	8.16326530612245	2.857142857142857	-0.685664859878352	-1.480125433720458	3	-2.990035753951197	2.389502671068863	2.615318706288874	-0.2876455409792533	-1.0999011175775402	3.104117544455397
41	14	8.36734693877551	2.857142857142857	-0.7607461711569157	-1.5056901199237396	3	-2.327577774007815	0.3777954680093307	5.508350578700899	-1.054746096295886	-1.786904905891457	2.838039534156055
42	14	8.571428571428571	2.857142857142857	-0.8261105464170468	-1.526798228141734	3	2.176587382445268	2.51495939359987	-3.760622659297673	-1.054746096295886	-1.786904905891457	2.838039534156055
43	14	8.775510204081632	2.857142857142857	-0.8779620695542839	-1.5433252467006997	3	-2.992601624928551	-1.2004505650326267	5.434257433204565	-1.054746096295886	-1.786904905891457	2.838039534156055
44	14	8.979591836734695	2.857142857142857	-0.9128056138477948	-1.555183442007155	3	0.0490041348772507	-2.3109919534083065	6.658223474242582	-0.2876455409792533	-1.0999011175775402	3.104117544455397
45	14	9.183673469387756	2.857142857142857	-0.927541294992487	-1.5623244468756745	3	-0.0629879609567511	0.3373107163450477	3.5553572055213296	-0.2876455409792533	-1.0999011175775402	3.104117544455397
46	14	9.387755102040815	2.857142857142857	-0.9195457019427228	-1.5647414238654496	3	-1.001435033936173	-0.9267780492598948	7.348387260314791	-1.054746096295886	-1.786904905891457	2.838039534156055
47	14	9.591836734693878	2.857142857142857	-0.8867387662891455	-1.562470734965245	3	-0.4120378791213022	1.81144100094449	1.1029737378160993	-1.054746096295886	-1.786904905891457	2.838039534156055
48	14	9.79591836734694	2.857142857142857	-0.8276357076867044	-1.555593056790849	3	1.6834868251595054	2.276540453469952	-2.3435726990877432	-1.054746096295886	-1.786904905891457	2.838039534156055
49	14	10.0	2.857142857142857	-0.7413839469537343	-1.5442338901449737	3	2.047222237289738	-0.1645589345575695	0.753896097353278	-1.054746096295886	-1.786904905891457	2.838039534156055
0	15	0.0	3.0612244897959187	-2.601536026766833	0.3655320132117608	3	-1.4379087395084995	2.82815414451305	7.787148687989008	-2.2696276554855617	0.40409816473337107	2.9993644463928595
1	15	0.2040816326530612	3.0612244897959187	-2.607528374031694	0.3605504348068191	3	-1.065057354193621	0.3180780380664352	5.562659271684562	-2.2696276554855617	0.40409816473337107	2.9993644463928595
2	15	0.4081632653061224	3.0612244897959187	-2.605242998830916	0.3523286300718495	3	-1.5451028818300037	-1.3744776396821252	5.424525945205798	-2.2696276554855617	0.40409816473337107	2.9993644463928595
3	15	0.6122448979591837	3.0612244897959187	-2.595645701503721	0.3407770649197377	3	-0.1208195966936092	-0.0661469079343528	5.544694733625411	-2.2696276554855617	0.40409816473337107	2.9993644463928595
4	15	0.8163265306122449	3.0612244897959187	-2.5795145535896244	0.3258325956403078	3	1.0995501459528771	-2.7761382455824344	1.222823307977847	-2.2696276554855617	0.40409816473337107	2.9993644463928595
5	15	1.020408163265306	3.0612244897959187	-2.5573828419987383	0.3074582647229987	3	-1.6304827472194767	1.8240069615784047	8.980228169074593	-2.2696276554855617	0.40409816473337107	2.9993644463928595
6	15	1.2244897959183674	3.0612244897959187	-2.5295042181169767	0.2856427726400089	3	-1.0155855476708	-2.3913896948734745	3.872909306195484	-2.2696276554855617	0.40409816473337107	2.9993644463928595
7	15	1.4285714285714286	3.0612244897959187	-2.495842659624845	0.2603996741510161	3	2.582307705534902	-1.1475090689819702	-2.8033234626731978	-2.2696276554855617	0.40409816473337107	2.9993644463928595
8	15	1.6326530612244898	3.0612244897959187	-2.4560881148910205	0.2317663517664767	3	-2.708584260918252	0.3918992820296605	10.446939728725804	-2.2696276554855617	0.40409816473337107	2.9993644463928595
9	15	1.836734693877551	3.0612244897959187	-2.409696908881989	0.1998028211479577	3	-0.2353823685626026	-2.7421492461186068	3.5061111971718395	-2.2696276554855617	0.40409816473337107	2.9993644463928595
10	15	2.0408163265306123	3.0612244897959187	-2.3559542666321627	0.1645904234178477	3	1.2693482495806672	-2.5240986049113108	0.9686629111757636	-2.2696276554855617	0.40409816473337107	2.9993644463928595
11	15	2.2448979591836737	3.0612244897959187	-2.294054770444163	0.1262304576429126	3	-2.0972759306551554	1.1766981456780767	8.658709256241098	-2.2696276554855617	0.40409816473337107	2.9993644463928595
12	15	2.4489795918367347	3.0612244897959187	-2.2231953114488454	0.0848428032510122	3	-2.7157558799671087	-2.569337441635388	9.633681608271148	-2.2696276554855617	0.40409816473337107	2.9993644463928595
13	15	2.653061224489796	3.0612244897959187	-2.142674205967259	0.0405645769967824	3	-2.1707677701688155	-0.1375028025157409	8.346267276975292	-2.2696276554855617	0.40409816473337107	2.9993644463928595
14	15	2.857142857142857	3.0612244897959187	-2.051989677871752	-0.0064511374822148	3	2.512939161184097	-0.967826199475498	-1.7754110911954446	-1.501348217753123	-0.31716932832627864	2.8812163284003964
15	15	3.0612244897959187	3.0612244897959187	-1.950930886678232	-0.0560364572313617	3	-2.94444130907326	-1.6315235522615013	6.873854050954967	-1.501348217753123	-0.31716932832627864	2.8812163284003964
16	15	3.26530612244898	3.0612244897959187	-1.8396551041794256	-0.1080097430285714	3	-1.870068151131889	-1.8673266128180075	6.733953072145661	-1.501348217753123	-0.31716932832627864	2.8812163284003964
17	15	3.4693877551020407	3.0612244897959187	-1.718745477474196	-0.1621765055121408	3	-2.8122989225901325	1.580467762395477	6.965500160993416	-1.501348217753123	-0.31716932832627864	2.8812163284003964
18	15	3.673469387755102	3.0612244897959187	-1.5892450040581962	-0.2183301714711789	3	-2.3362231946267804	2.709253158901696	4.713494280279627	-1.501348217753123	-0.31716932832627864	2.8812163284003964
19	15	3.877551020408164	3.0612244897959187	-1.452663803845264	-0.2762527167959327	3	0.7208957197697776	-2.1589215467800096	4.3991871054216265	-1.501348217753123	-0.31716932832627864	2.8812163284003964
20	15	4.081632653061225	3.0612244897959187	-1.310958405927482	-0.3357151815925939	3	-1.550166547565485	2.7580873150447616	6.008166957274349	-1.501348217753123	-0.31716932832627864	2.8812163284003964
21	15	4.285714285714286	3.0612244897959187	-1.1664834674626134	-0.3964780912529733	3	0.4152723025840608	0.5685750208506226	3.7853068458647607	-1.501348217753123	-0.31716932832627864	2.8812163284003964
22	15	4.489795918367348	3.0612244897959187	-1.0219179991309242	-0.4582918145426725	3	0.5411722965967569	0.8499624321795425	2.3381702226815517	-1.501348217753123	-0.31716932832627864	2.8812163284003964
23	15	4.6938775510204085	3.0612244897959187	-0.880169682216397	-0.5208968957725031	3	2.096611998538674	1.259558268855491	1.9842133242716395	-0.2876455409792533	-1.0999011175775402	3.104117544455397
24	15	4.8979591836734695	3.0612244897959187	-0.7442621346822381	-0.5840244026287799	3	-2.9715516425287563	1.2247133421274858	4.5096093894214695	-0.2876455409792533	-1.0999011175775402	3.104117544455397
25	15	5.1020408163265305	3.0612244897959187	-0.6172109436519274	-0.6473963340869927	3	2.1202167560542007	1.918866649114129	0.6721887855984366	-0.2876455409792533	-1.0999011175775402	3.104117544455397
26	15	5.306122448979592	3.0612244897959187	-0.501894877826003	-0.7107261339016828	3	0.714714518561844	-0.099188091913815	1.5089655056127418	-0.2876455409792533	-1.0999011175775402	3.104117544455397
27	15	5.510204081632653	3.0612244897959187	-0.4009288990527895	-0.7737193543903002	3	-2.0235390833702542	0.2001515250882066	4.0931246230631695	-0.2876455409792533	-1.0999011175775402	3.104117544455397
28	15	5.714285714285714	3.0612244897959187	-0.3165454071617027	-0.8360745126062842	3	1.6376243288117038	-1.0570379852195046	3.4318045796239733	-0.2876455409792533	-1.0999011175775402	3.104117544455397
29	15	5.918367346938775	3.0612244897959187	-0.2504896012153314	-0.8974841765812035	3	2.132949250743515	-2.3684544373012977	3.1584514446822585	-0.2876455409792533	-1.0999011175775402	3.104117544455397
30	15	6.122448979591837	3.0612244897959187	-0.2039339712673274	-0.9576363132192204	3	-1.4744190974750562	0.9878411455573142	2.298374766184463	-0.2876455409792533	-1.0999011175775402	3.104117544455397
31	15	6.326530612244898	3.0612244897959187	-0.1774158139754217	-1.0162159218159077	3	2.5127620854160853	-2.7983401848824947	5.3102115995817	-0.2876455409792533	-1.0999011175775402	3.104117544455397
32	15	6.530612244897959	3.0612244897959187	-0.1708003729540446	-1.0729069682632566	3	-0.2732554182080529	-1.3461896934997903	6.468325713410856	-0.2876455409792533	-1.0999011175775402	3.104117544455397
33	15	6.73469387755102	3.0612244897959187	-0.1832708279938204	-1.1273946250529627	3	0.6205467259999287	-2.434620813323398	6.614684968064762	-0.2876455409792533	-1.0999011175775402	3.104117544455397
34	15	6.938775510204081	3.0612244897959187	-0.2133449848285575	-1.1793678114962105	3	2.907897201705862	-1.855637056063692	4.580683312360778	-0.2876455409792533	-1.0999011175775402	3.104117544455397
35	15	7.142857142857143	3.0612244897959187	-0.2589172325802448	-1.2285220174629128	3	-0.8307835281648037	0.8323854773842849	2.4661663267839025	-0.2876455409792533	-1.0999011175775402	3.104117544455397
36	15	7.346938775510204	3.0612244897959187	-0.317323212327311	-1.2745623827476045	3	1.8789560749206773	0.7708597812295093	1.4698883588706926	-0.2876455409792533	-1.0999011175775402	3.104117544455397
37	15	7.551020408163265	3.0612244897959187	-0.3854237351453647	-1.3172069932419586	3	-1.089605293029242	-0.4736705220257278	3.820676482703245	-0.2876455409792533	-1.0999011175775402	3.104117544455397
38	15	7.755102040816327	3.0612244897959187	-0.4597038406035479	-1.3561903447817287	3	1.7952811334489462	-2.4589681410630533	4.318861301898902	-0.2876455409792533	-1.0999011175775402	3.104117544455397
39	15	7.959183673469388	3.0612244897959187	-0.5363825157797226	-1.3912669161732052	3	0.6044035131758552	-0.3997565012435498	3.0658194523943134	-0.2876455409792533	-1.0999011175775402	3.104117544455397
40	15	8.16326530612245	3.0612244897959187	-0.6115284984244013	-1.4222147848029243	3	-1.7018658286475914	-0.8835307688502398	4.476601894682002	-0.2876455409792533	-1.0999011175775402	3.104117544455397
41	15	8.36734693877551	3.0612244897959187	-0.6811777446388243	-1.4488392116741342	3	-0.5158434372645817	1.3227549171356987	0.0595747849861949	-1.054746096295886	-1.786904905891457	2.838039534156055
42	15	8.571428571428571	3.0612244897959187	-0.7414485133997992	-1.4709761179343974	3	-1.09418619381863	0.4741596491943101	3.6761492027387135	-1.054746096295886	-1.786904905891457	2.838039534156055
43	15	8.775510204081632	3.0612244897959187	-0.7886505568213372	-1.4884953721526684	3	-2.5313496415178167	-0.0506053959780059	5.502067327938292	-1.054746096295886	-1.786904905891457	2.838039534156055
44	15	8.979591836734695	3.0612244897959187	-0.8193855476022864	-1.5013038069093712	3	-2.820991379401815	-0.0781075061700287	3.463364400048861	-0.2876455409792533	-1.0999011175775402	3.104117544455397
45	15	9.183673469387756	3.0612244897959187	-0.8306365623414936	-1.509347884759642	3	-0.9211280675569142	2.7977813235625133	-0.592655772472013	-0.2876455409792533	-1.0999011175775402	3.104117544455397
46	15	9.387755102040815	3.0612244897959187	-0.8198451124759342	-1.512615937336311	3	-2.8857951130950807	1.5377653302207026	4.135128197192784	-1.054746096295886	-1.786904905891457	2.838039534156055
47	15	9.591836734693878	3.0612244897959187	-0.7849748220271238	-1.5111399072323777	3	-2.00707345450935	-0.0181226372392329	5.768034080891295	-1.054746096295886	-1.786904905891457	2.838039534156055
48	15	9.79591836734694	3.0612244897959187	-0.7245613530671492	-1.5049965302362942	3	1.3510999251052125	-0.1246643226661343	3.337085110367396	-1.054746096295886	-1.786904905891457	2.838039534156055
49	15	10.0	3.0612244897959187	-0.6377485501958758	-1.494307905323345	3	1.2485474141015276	-2.8411253921702198	6.492061357932394	-1.054746096295886	-1.786904905891457	2.838039534156055
0	16	0.0	3.26530612244898	-2.607114428175654	0.4375852438153071	3	1.4314823187442958	2.65505557991884	-0.4997749243606836	-2.2696276554855617	0.40409816473337107	2.9993644463928595
1	16	0.2040816326530612	3.26530612244898	-2.610416441902778	0.4341535350176873	3	-1.0970809732201274	-1.084956169396022	4.200731944216123	-2.2696276554855617	0.40409816473337107	2.9993644463928595
2	16	0.4081632653061224	3.26530612244898	-2.6069733286002124	0.4273044386665213	3	2.340116742706173	-1.4643655087155374	-3.3472864205247133	-2.2696276554855617	0.40409816473337107	2.9993644463928595
3	16	0.6122448979591837	3.26530612244898	-2.597566130332496	0.4169557654242156	3	0.5629832881706855	2.9964535523260283	3.204210300974496	-2.2696276554855617	0.40409816473337107	2.9993644463928595
4	16	0.8163265306122449	3.26530612244898	-2.5827516871788947	0.4030523147530793	3	-2.243841949520241	1.312138029027147	10.74021107352669	-2.2696276554855617	0.40409816473337107	2.9993644463928595
5	16	1.020408163265306	3.26530612244898	-2.562817035841153	0.3855654955802033	3	-2.137688031266795	-2.715817360204272	8.641355452828092	-2.2696276554855617	0.40409816473337107	2.9993644463928595
6	16	1.2244897959183674	3.26530612244898	-2.5377566340635944	0.364492629474922	3	1.1585725615782092	-2.628687137846541	-1.0437638133140348	-2.2696276554855617	0.40409816473337107	2.9993644463928595
7	16	1.4285714285714286	3.26530612244898	-2.5072743691349006	0.3398559878756766	3	-1.962336381347532	-2.8469906162388128	5.583922437472017	-2.2696276554855617	0.40409816473337107	2.9993644463928595
8	16	1.6326530612244898	3.26530612244898	-2.4708105907017464	0.3117016186727589	3	0.0437562094922601	0.5977133970772144	2.727177670836933	-2.2696276554855617	0.40409816473337107	2.9993644463928595
9	16	1.836734693877551	3.26530612244898	-2.4275926733578177	0.2800980192420763	3	2.9506468555722645	-2.570612999628289	-4.644037983395751	-2.2696276554855617	0.40409816473337107	2.9993644463928595
10	16	2.0408163265306123	3.26530612244898	-2.3767059800705965	0.2451347128278547	3	-2.975954371599963	2.600330141069584	10.488108163859229	-2.2696276554855617	0.40409816473337107	2.9993644463928595
11	16	2.2448979591836737	3.26530612244898	-2.3171806725758746	0.2069207830440059	3	-2.9005211886146585	2.621439240136068	9.627778380040509	-2.2696276554855617	0.40409816473337107	2.9993644463928595
12	16	2.4489795918367347	3.26530612244898	-2.248088693252273	0.1655834173188839	3	2.958507491583039	0.2763244004884786	-3.32705920574161	-1.501348217753123	-0.31716932832627864	2.8812163284003964
13	16	2.653061224489796	3.26530612244898	-2.168644497151313	0.1212665045148994	3	0.507833004804993	0.699833588375705	1.4292036061106046	-1.501348217753123	-0.31716932832627864	2.8812163284003964
14	16	2.857142857142857	3.26530612244898	-2.0783027893115205	0.0741293249306918	3	-2.238540146888921	-1.2486335908485011	6.868931173991769	-1.501348217753123	-0.31716932832627864	2.8812163284003964
15	16	3.0612244897959187	3.26530612244898	-1.976846639040684	0.0243453626994323	3	2.383813198524562	-2.61616474555036	-1.433526471482211	-1.501348217753123	-0.31716932832627864	2.8812163284003964
16	16	3.26530612244898	3.26530612244898	-1.8644598878767495	-0.0278987384730912	3	2.282281800766153	1.4247626711508934	-1.737163789650395	-1.501348217753123	-0.31716932832627864	2.8812163284003964
17	16	3.4693877551020407	3.26530612244898	-1.7417787016262396	-0.0824040649133098	3	0.2172024786682511	-2.389284067505895	3.0870828959864927	-1.501348217753123	-0.31716932832627864	2.8812163284003964
18	16	3.673469387755102	3.26530612244898	-1.609918374403169	-0.1389601664578226	3	0.730752179164539	-2.486654153889641	2.4696189399127277	-1.501348217753123	-0.31716932832627864	2.8812163284003964
19	16	3.877551020408164	3.26530612244898	-1.4704729889050498	-0.1973456420631433	3	-1.360876850994742	-1.1326613447746572	3.971286529737856	-1.501348217753123	-0.31716932832627864	2.8812163284003964
20	16	4.081632653061225	3.26530612244898	-1.3254871730882338	-0.2573285950801515	3	-2.696881821767969	-2.925206040972708	6.798056186679797	-1.501348217753123	-0.31716932832627864	2.8812163284003964
21	16	4.285714285714286	3.26530612244898	-1.177400862554543	-0.3186669842261406	3	0.5674056533451859	-0.3957863054621038	4.039614756600778	-1.501348217753123	-0.31716932832627864	2.8812163284003964
22	16	4.489795918367348	3.26530612244898	-1.0289695740112896	-0.3811089037181128	3	-1.231468840783422	1.24608546048046	2.51396224071859	-1.501348217753123	-0.31716932832627864	2.8812163284003964
23	16	4.6938775510204085	3.26530612244898	-0.8831641189678573	-0.4443928321313233	3	0.9817262799621114	1.8080935885316336	-0.9988491495439747	-1.501348217753123	-0.31716932832627864	2.8812163284003964
24	16	4.8979591836734695	3.26530612244898	-0.7430548528682801	-0.5082478940976581	3	2.0174710610556077	0.6258438227935277	-0.8652051359742885	-1.501348217753123	-0.31716932832627864	2.8812163284003964
25	16	5.1020408163265305	3.26530612244898	-0.6116863966265007	-0.5723941817885133	3	-2.891036736513816	2.081245218683476	3.609136131057727	-0.2876455409792533	-1.0999011175775402	3.104117544455397
26	16	5.306122448979592	3.26530612244898	-0.4919492414734516	-0.636543184119381	3	0.5742826481143641	-0.5609867773973383	3.1085834022381142	-0.2876455409792533	-1.0999011175775402	3.104117544455397
27	16	5.510204081632653	3.26530612244898	-0.3864547358008529	-0.7003983707088679	3	-1.6123167618788865	2.09263251036286	2.028039106521004	-0.2876455409792533	-1.0999011175775402	3.104117544455397
28	16	5.714285714285714	3.26530612244898	-0.2974196616282947	-0.7636559748234167	3	2.2433309874228087	0.0388398629902759	3.638737775187945	-0.2876455409792533	-1.0999011175775402	3.104117544455397
29	16	5.918367346938775	3.26530612244898	-0.2265659701109045	-0.8260060149003533	3	-1.478012960629029	-1.6617832320102282	1.7673925089491722	-0.2876455409792533	-1.0999011175775402	3.104117544455397
30	16	6.122448979591837	3.26530612244898	-0.1750403132001917	-0.8871335878841117	3	0.6646207994125097	2.664873879962796	0.95509270259533	-0.2876455409792533	-1.0999011175775402	3.104117544455397
31	16	6.326530612244898	3.26530612244898	-0.1433568522172814	-0.9467204597066868	3	0.3212450405376685	-1.350174756977301	5.949767410791953	-0.2876455409792533	-1.0999011175775402	3.104117544455397
32	16	6.530612244897959	3.26530612244898	-0.1313655253016539	-1.0044469690168816	3	-0.6230009996445065	-2.8427910948732413	4.69671491099448	-0.2876455409792533	-1.0999011175775402	3.104117544455397
33	16	6.73469387755102	3.26530612244898	-0.1382466015478403	-1.0599942499808055	3	1.0657245815987642	-1.5439557422698384	4.071464244469968	-0.2876455409792533	-1.0999011175775402	3.104117544455397
34	16	6.938775510204081	3.26530612244898	-0.1625310264492478	-1.1130467689417785	3	1.3546178082926037	-0.7998746324554338	2.8419493434333027	-0.2876455409792533	-1.0999011175775402	3.104117544455397
35	16	7.142857142857143	3.26530612244898	-0.2021448505768059	-1.1632951582720572	3	0.4016267719163209	-0.8919019002644157	2.9725777277492904	-0.2876455409792533	-1.0999011175775402	3.104117544455397
36	16	7.346938775510204	3.26530612244898	-0.2544749987171849	-1.2104393192202525	3	1.5505334231085248	0.1480050566614297	2.067388663591746	-0.2876455409792533	-1.0999011175775402	3.104117544455397
37	16	7.551020408163265	3.26530612244898	-0.3164528311876918	-1.254191754313503	3	2.900502455957626	2.2987612922155414	0.7692741401665264	-0.2876455409792533	-1.0999011175775402	3.104117544455397
38	16	7.755102040816327	3.26530612244898	-0.3846514047865163	-1.2942810792656347	3	-0.4843656725951692	-1.2459706373418051	6.820073500662412	-0.2876455409792533	-1.0999011175775402	3.104117544455397
39	16	7.959183673469388	3.26530612244898	-0.4553920693863386	-1.3304556547128277	3	0.087498311313185	0.1246236477550128	2.4248145785325192	-0.2876455409792533	-1.0999011175775402	3.104117544455397
40	16	8.16326530612245	3.26530612244898	-0.5248560288422753	-1.3624872697633317	3	-2.925180732352721	-0.959166277869124	7.937716821482464	-0.2876455409792533	-1.0999011175775402	3.104117544455397
41	16	8.36734693877551	3.26530612244898	-0.5891967244886426	-1.3901748025925886	3	1.7761713378622703	1.9306383562392029	-0.6913050054784858	-0.2876455409792533	-1.0999011175775402	3.104117544455397
42	16	8.571428571428571	3.26530612244898	-0.6446493235160065	-1.4133477783828203	3	0.121380402275963	-2.05439092026913	7.754381178248101	-0.2876455409792533	-1.0999011175775402	3.104117544455397
43	16	8.775510204081632	3.26530612244898	-0.6876341592775056	-1.4318697419911977	3	-0.5522314178366088	-2.3789383901396493	6.683434571014075	-0.2876455409792533	-1.0999011175775402	3.104117544455397
44	16	8.979591836734695	3.26530612244898	-0.7148516161860425	-1.4456413619731598	3	-2.435568221463625	0.0179715194256102	4.85925311627623	-0.2876455409792533	-1.0999011175775402	3.104117544455397
45	16	9.183673469387756	3.26530612244898	-0.7233666174950822	-1.4546031840670095	3	2.337938530052384	1.0313255145929512	0.2106658561752468	-0.2876455409792533	-1.0999011175775402	3.104117544455397
46	16	9.387755102040815	3.26530612244898	-0.7106815032804047	-1.458737955981144	3	-0.6299565597566614	1.773151206544599	4.357874555513138	-0.2876455409792533	-1.0999011175775402	3.104117544455397
47	16	9.591836734693878	3.26530612244898	-0.6747966306007096	-1.4580724512704062	3	1.0954895892553225	0.5377491174318987	2.413104274819195	-1.054746096295886	-1.786904905891457	2.838039534156055
48	16	9.79591836734694	3.26530612244898	-0.6142584530034509	-1.4526787281346452	3	-2.1037550617910954	1.643098567914004	1.1273640089701953	-1.054746096295886	-1.786904905891457	2.838039534156055
49	16	10.0	3.26530612244898	-0.5281951224132437	-1.4426747689526545	3	2.7692977772461957	-0.6437396486344573	3.5318750277115445	-1.054746096295886	-1.786904905891457	2.838039534156055
0	17	0.0	3.4693877551020407	-2.598087495867852	0.50785983926411	3	-1.9293494290690143	-2.802793978401186	6.191176336669968	-2.2696276554855617	0.40409816473337107	2.9993644463928595
1	17	0.2040816326530612	3.4693877551020407	-2.5989021334109137	0.5060044600495989	3	-1.8027480426030575	-2.303404152590661	5.980907758224465	-2.2696276554855617	0.40409816473337107	2.9993644463928595
