u	v	spatial_x	spatial_y	a1_list	a2_list	b_list	feat1	feat2	y	group	b_result	a1_result	a2_result
38	13	7.75510204081633	2.6530612244898	2	-1.5	3	1.51177872944949	-2.14020696448505	7.17476664497323	1	3.01217202502717	2.24307453590441	-1.57828981974877
39	13	7.95918367346939	2.6530612244898	2	-1.5	3	0.245139821669707	-1.27008859313719	4.94292706037783	1	3.01217202502717	2.24307453590441	-1.57828981974877
40	13	8.16326530612245	2.6530612244898	2	-1.5	3	-1.29275474932905	-1.82982319413104	5.66339854877405	1	3.01217202502717	2.24307453590441	-1.57828981974877
41	13	8.36734693877551	2.6530612244898	2	-1.5	3	2.38198079263797	-2.83886533844143	11.470873127759	1	3.01217202502717	2.24307453590441	-1.57828981974877
42	13	8.57142857142857	2.6530612244898	2	-1.5	3	-1.58941729871604	0.320588219321902	-2.97904779702503	1	3.01217202502717	2.24307453590441	-1.57828981974877
43	13	8.77551020408163	2.6530612244898	2	-1.5	3	-1.04794361689994	1.19953302082589	-1.02333448276914	1	3.01217202502717	2.24307453590441	-1.57828981974877
44	13	8.97959183673469	2.6530612244898	2	-1.5	3	2.45438888653769	0.887264885310423	8.93852109335278	1	3.01217202502717	2.24307453590441	-1.57828981974877
45	13	9.18367346938776	2.6530612244898	2	-1.5	3	0.177252331710434	-0.671678716186515	2.1661154014421	1	3.01217202502717	2.24307453590441	-1.57828981974877
46	13	9.38775510204082	2.6530612244898	2	-1.5	3	1.45390769650786	0.330061475639432	3.36392969073331	1	3.01217202502717	2.24307453590441	-1.57828981974877
47	13	9.59183673469388	2.6530612244898	2	-1.5	3	0.544468764982597	-2.43540416018265	8.99877892860617	1	3.01217202502717	2.24307453590441	-1.57828981974877
48	13	9.79591836734694	2.6530612244898	2	-1.5	3	0.920635254056971	-2.07417768766389	7.45408077921548	1	3.01217202502717	2.24307453590441	-1.57828981974877
49	13	10	2.6530612244898	2	-1.5	3	-1.20370025091105	2.5907677173179	-1.83671152370263	1	3.01217202502717	2.24307453590441	-1.57828981974877
0	14	0	2.85714285714286	-3	2	3	-1.55176763024002	1.56904648691938	10.7626905830194	2	2.82528789626054	-3.07353905013677	2.00263196446729
1	14	0.204081632653061	2.85714285714286	-3	2	3	-1.06504591698801	2.536434574951	12.8467501090676	2	2.82528789626054	-3.07353905013677	2.00263196446729
2	14	0.408163265306122	2.85714285714286	-3	2	3	-2.06735061549946	2.5000817069962	11.8732895038994	2	2.82528789626054	-3.07353905013677	2.00263196446729
3	14	0.612244897959184	2.85714285714286	-3	2	3	2.24588619174484	0.896355702646444	-1.97213763421525	2	2.82528789626054	-3.07353905013677	2.00263196446729
4	14	0.816326530612245	2.85714285714286	-3	2	3	-1.30051840049932	2.56943188867299	11.5663664465268	2	2.82528789626054	-3.07353905013677	2.00263196446729
5	14	1.02040816326531	2.85714285714286	-3	2	3	0.368936366486308	-0.499775381505221	-1.84211444170366	2	2.82528789626054	-3.07353905013677	2.00263196446729
6	14	1.22448979591837	2.85714285714286	-3	2	3	1.75184655084824	-2.97830253129035	-11.72997009783	2	2.82528789626054	-3.07353905013677	2.00263196446729
7	14	1.42857142857143	2.85714285714286	-3	2	3	1.70294465625428	-2.62457330492304	-5.81504524924094	2	2.82528789626054	-3.07353905013677	2.00263196446729
8	14	1.63265306122449	2.85714285714286	-3	2	3	-0.369682448494843	-2.34307604579511	-1.36674760609614	2	2.82528789626054	-3.07353905013677	2.00263196446729
9	14	1.83673469387755	2.85714285714286	-3	2	3	-0.142456148479646	-2.42787928090284	-3.72852075007323	2	2.82528789626054	-3.07353905013677	2.00263196446729
10	14	2.04081632653061	2.85714285714286	-3	2	3	2.96821049361015	-0.889785654898419	-7.90060539870478	2	2.82528789626054	-3.07353905013677	2.00263196446729
11	14	2.24489795918367	2.85714285714286	-3	2	3	1.04758486187414	1.20762484265615	4.81053752872579	2	2.82528789626054	-3.07353905013677	2.00263196446729
12	14	2.44897959183673	2.85714285714286	-3	2	3	1.8878306587073	1.74389283960297	-4.30736644900277	2	2.82528789626054	-3.07353905013677	2.00263196446729
13	14	2.6530612244898	2.85714285714286	-3	2	3	2.41532381531539	0.541279646067748	-6.53084920609316	2	2.82528789626054	-3.07353905013677	2.00263196446729
14	14	2.85714285714286	2.85714285714286	-3	2	3	1.72553901737604	-2.12138295265812	-8.4958774517087	2	2.82528789626054	-3.07353905013677	2.00263196446729
15	14	3.06122448979592	2.85714285714286	-3	2	3	-1.88892393027859	1.48740961288905	14.9292434667346	2	2.82528789626054	-3.07353905013677	2.00263196446729
16	14	3.26530612244898	2.85714285714286	-3	2	3	0.373024402425433	-0.871188485174407	0.774370533943304	2	2.82528789626054	-3.07353905013677	2.00263196446729
17	14	3.46938775510204	2.85714285714286	-3	2	3	-2.38863505611273	-2.92203990796922	6.04828914343751	2	2.82528789626054	-3.07353905013677	2.00263196446729
18	14	3.6734693877551	2.85714285714286	-3	2	3	0.91753275938399	-1.3164682768035	-4.950896899793	2	2.82528789626054	-3.07353905013677	2.00263196446729
19	14	3.87755102040816	2.85714285714286	-3	2	3	2.73209656912687	-1.01639667515413	-9.74803877704755	2	2.82528789626054	-3.07353905013677	2.00263196446729
20	14	4.08163265306122	2.85714285714286	2	-1.5	3	0.0763923858006681	-1.35452678869138	6.19215581726451	1	3.01217202502717	2.24307453590441	-1.57828981974877
21	14	4.28571428571429	2.85714285714286	2	-1.5	3	-0.402165042793397	1.87122091912551	-0.48004421967031	1	3.01217202502717	2.24307453590441	-1.57828981974877
22	14	4.48979591836735	2.85714285714286	2	-1.5	3	-2.78494349149102	1.55955838556454	-3.67456221888457	1	3.01217202502717	2.24307453590441	-1.57828981974877
23	14	4.69387755102041	2.85714285714286	2	-1.5	3	2.75864713397532	1.17331218247585	6.33506626464785	1	3.01217202502717	2.24307453590441	-1.57828981974877
24	14	4.89795918367347	2.85714285714286	2	-1.5	3	-2.38198389521905	-2.16596952892641	2.11080988747443	1	3.01217202502717	2.24307453590441	-1.57828981974877
25	14	5.10204081632653	2.85714285714286	2	-1.5	3	-2.75352544017092	1.84700345823769	-4.92178812666188	1	3.01217202502717	2.24307453590441	-1.57828981974877
26	14	5.30612244897959	2.85714285714286	2	-1.5	3	-1.52360033097037	1.06305576997994	0.10819230853043	1	3.01217202502717	2.24307453590441	-1.57828981974877
27	14	5.51020408163265	2.85714285714286	2	-1.5	3	-2.60681739648971	-1.83097388111165	2.34859466306312	1	3.01217202502717	2.24307453590441	-1.57828981974877
28	14	5.71428571428571	2.85714285714286	2	-1.5	3	-0.269292945529426	0.888563581689098	-2.51614325097398	1	3.01217202502717	2.24307453590441	-1.57828981974877
29	14	5.91836734693878	2.85714285714286	2	-1.5	3	0.0965268075426744	-0.0989301539779137	-1.71490540346471	1	3.01217202502717	2.24307453590441	-1.57828981974877
30	14	6.12244897959184	2.85714285714286	2	-1.5	3	-1.1245803058285	-0.36389962886265	3.55061597635287	1	3.01217202502717	2.24307453590441	-1.57828981974877
31	14	6.3265306122449	2.85714285714286	2	-1.5	3	-2.69423710455068	-2.32726101916567	3.77479877948649	1	3.01217202502717	2.24307453590441	-1.57828981974877
32	14	6.53061224489796	2.85714285714286	2	-1.5	3	-2.33039779050464	0.109825655070992	-4.12193585752078	1	3.01217202502717	2.24307453590441	-1.57828981974877
33	14	6.73469387755102	2.85714285714286	2	-1.5	3	-0.692973732060431	-2.40040914616582	1.0300365904002	1	3.01217202502717	2.24307453590441	-1.57828981974877
34	14	6.93877551020408	2.85714285714286	2	-1.5	3	-2.63682929504078	-2.0144796764744	0.970889271896236	1	3.01217202502717	2.24307453590441	-1.57828981974877
35	14	7.14285714285714	2.85714285714286	2	-1.5	3	1.18913835365948	-2.20472211435142	10.7797458881348	1	3.01217202502717	2.24307453590441	-1.57828981974877
36	14	7.3469387755102	2.85714285714286	2	-1.5	3	-1.75787675085113	2.72464967442005	-0.558140337855116	1	3.01217202502717	2.24307453590441	-1.57828981974877
37	14	7.55102040816327	2.85714285714286	2	-1.5	3	-1.18757058729817	-1.29081185733666	3.72274614863692	1	3.01217202502717	2.24307453590441	-1.57828981974877
38	14	7.75510204081633	2.85714285714286	2	-1.5	3	-0.635245336931415	-0.868774058423954	2.19630784645529	1	3.01217202502717	2.24307453590441	-1.57828981974877
39	14	7.95918367346939	2.85714285714286	2	-1.5	3	-0.500342201585113	-1.06751636222378	1.59104624159951	1	3.01217202502717	2.24307453590441	-1.57828981974877
40	14	8.16326530612245	2.85714285714286	2	-1.5	3	-2.9900357539512	2.38950267106886	-6.53856010824672	1	3.01217202502717	2.24307453590441	-1.57828981974877
41	14	8.36734693877551	2.85714285714286	2	-1.5	3	-2.32757777400781	0.377795468009331	-2.89519433377145	1	3.01217202502717	2.24307453590441	-1.57828981974877
42	14	8.57142857142857	2.85714285714286	2	-1.5	3	2.17658738244527	2.51495939359987	1.29683288660089	1	3.01217202502717	2.24307453590441	-1.57828981974877
43	14	8.77551020408163	2.85714285714286	2	-1.5	3	-2.99260162492855	-1.20045056503263	3.42517281213423	1	3.01217202502717	2.24307453590441	-1.57828981974877
44	14	8.97959183673469	2.85714285714286	2	-1.5	3	0.0490041348772507	-2.31099195340831	10.5811251045293	1	3.01217202502717	2.24307453590441	-1.57828981974877
45	14	9.18367346938776	2.85714285714286	2	-1.5	3	-0.0629879609567512	0.337310716345048	4.92416754156864	1	3.01217202502717	2.24307453590441	-1.57828981974877
46	14	9.38775510204082	2.85714285714286	2	-1.5	3	-1.00143503393617	-0.926778049259895	0.315383610946959	1	3.01217202502717	2.24307453590441	-1.57828981974877
47	14	9.59183673469388	2.85714285714286	2	-1.5	3	-0.412037879121302	1.81144100094449	1.38255622000954	1	3.01217202502717	2.24307453590441	-1.57828981974877
48	14	9.79591836734694	2.85714285714286	2	-1.5	3	1.68348682515951	2.27654045346995	4.39132239148436	1	3.01217202502717	2.24307453590441	-1.57828981974877
49	14	10	2.85714285714286	2	-1.5	3	2.04722223728974	-0.16455893455757	8.33701053087495	1	3.01217202502717	2.24307453590441	-1.57828981974877
0	15	0	3.06122448979592	-3	2	3	-1.4379087395085	2.82815414451305	15.7817813584001	2	2.82528789626054	-3.07353905013677	2.00263196446729
1	15	0.204081632653061	3.06122448979592	-3	2	3	-1.06505735419362	0.318078038066435	8.26091321015161	2	2.82528789626054	-3.07353905013677	2.00263196446729
2	15	0.408163265306122	3.06122448979592	-3	2	3	-1.54510288183	-1.37447763968213	6.55138539781051	2	2.82528789626054	-3.07353905013677	2.00263196446729
3	15	0.612244897959184	3.06122448979592	-3	2	3	-0.120819596693609	-0.0661469079343528	4.66320411179959	2	2.82528789626054	-3.07353905013677	2.00263196446729
4	15	0.816326530612245	3.06122448979592	-3	2	3	1.09955014595288	-2.77613824558243	-5.08414626101876	2	2.82528789626054	-3.07353905013677	2.00263196446729
5	15	1.02040816326531	3.06122448979592	-3	2	3	-1.63048274721948	1.82400696157841	7.52633712295833	2	2.82528789626054	-3.07353905013677	2.00263196446729
6	15	1.22448979591837	3.06122448979592	-3	2	3	-1.0155855476708	-2.39138969487347	1.4521246774392	2	2.82528789626054	-3.07353905013677	2.00263196446729
7	15	1.42857142857143	3.06122448979592	-3	2	3	2.5823077055349	-1.14750906898197	-8.29337316197918	2	2.82528789626054	-3.07353905013677	2.00263196446729
8	15	1.63265306122449	3.06122448979592	-3	2	3	-2.70858426091825	0.391899282029661	9.02990919212403	2	2.82528789626054	-3.07353905013677	2.00263196446729
9	15	1.83673469387755	3.06122448979592	-3	2	3	-0.235382368562603	-2.74214924611861	2.00593600687745	2	2.82528789626054	-3.07353905013677	2.00263196446729
10	15	2.04081632653061	3.06122448979592	-3	2	3	1.26934824958067	-2.52409860491131	-1.96600244157179	2	2.82528789626054	-3.07353905013677	2.00263196446729
11	15	2.24489795918367	3.06122448979592	-3	2	3	-2.09727593065516	1.17669814567808	14.7034704339867	2	2.82528789626054	-3.07353905013677	2.00263196446729
12	15	2.44897959183673	3.06122448979592	-3	2	3	-2.71575587996711	-2.56933744163539	6.58282294455627	2	2.82528789626054	-3.07353905013677	2.00263196446729
13	15	2.6530612244898	3.06122448979592	-3	2	3	-2.17076777016882	-0.137502802515741	12.2762042276184	2	2.82528789626054	-3.07353905013677	2.00263196446729
14	15	2.85714285714286	3.06122448979592	-3	2	3	2.5129391611841	-0.967826199475498	-6.44735022614918	2	2.82528789626054	-3.07353905013677	2.00263196446729
15	15	3.06122448979592	3.06122448979592	-3	2	3	-2.94444130907326	-1.6315235522615	9.02657069571678	2	2.82528789626054	-3.07353905013677	2.00263196446729
16	15	3.26530612244898	3.06122448979592	-3	2	3	-1.87006815113189	-1.86732661281801	2.41524064422019	2	2.82528789626054	-3.07353905013677	2.00263196446729
17	15	3.46938775510204	3.06122448979592	-3	2	3	-2.81229892259013	1.58046776239548	15.4910627276837	2	2.82528789626054	-3.07353905013677	2.00263196446729
18	15	3.6734693877551	3.06122448979592	-3	2	3	-2.33622319462678	2.7092531589017	15.5630442406387	2	2.82528789626054	-3.07353905013677	2.00263196446729
19	15	3.87755102040816	3.06122448979592	-3	2	3	0.720895719769778	-2.15892154678001	-6.4114975157469	2	2.82528789626054	-3.07353905013677	2.00263196446729
20	15	4.08163265306122	3.06122448979592	2	-1.5	3	-1.55016654756549	2.75808731504476	-4.35265756928546	1	3.01217202502717	2.24307453590441	-1.57828981974877
21	15	4.28571428571429	3.06122448979592	2	-1.5	3	0.415272302584061	0.568575020850623	2.79829055521437	1	3.01217202502717	2.24307453590441	-1.57828981974877
22	15	4.48979591836735	3.06122448979592	2	-1.5	3	0.541172296596757	0.849962432179542	6.85191356987464	1	3.01217202502717	2.24307453590441	-1.57828981974877
23	15	4.69387755102041	3.06122448979592	2	-1.5	3	2.09661199853867	1.25955826885549	7.31586658294928	1	3.01217202502717	2.24307453590441	-1.57828981974877
24	15	4.89795918367347	3.06122448979592	2	-1.5	3	-2.97155164252876	1.22471334212749	-4.75442106029294	1	3.01217202502717	2.24307453590441	-1.57828981974877
25	15	5.10204081632653	3.06122448979592	2	-1.5	3	2.1202167560542	1.91886664911413	4.92190498548964	1	3.01217202502717	2.24307453590441	-1.57828981974877
26	15	5.30612244897959	3.06122448979592	2	-1.5	3	0.714714518561844	-0.0991880919138151	4.67768902572886	1	3.01217202502717	2.24307453590441	-1.57828981974877
27	15	5.51020408163265	3.06122448979592	2	-1.5	3	-2.02353908337025	0.200151525088207	-1.8038619201628	1	3.01217202502717	2.24307453590441	-1.57828981974877
28	15	5.71428571428571	3.06122448979592	2	-1.5	3	1.6376243288117	-1.0570379852195	5.42534444132902	1	3.01217202502717	2.24307453590441	-1.57828981974877
29	15	5.91836734693878	3.06122448979592	2	-1.5	3	2.13294925074351	-2.3684544373013	10.4787134328234	1	3.01217202502717	2.24307453590441	-1.57828981974877
30	15	6.12244897959184	3.06122448979592	2	-1.5	3	-1.47441909747506	0.987841145557314	-3.10932099075424	1	3.01217202502717	2.24307453590441	-1.57828981974877
31	15	6.3265306122449	3.06122448979592	2	-1.5	3	2.51276208541609	-2.79834018488249	9.40982448557883	1	3.01217202502717	2.24307453590441	-1.57828981974877
32	15	6.53061224489796	3.06122448979592	2	-1.5	3	-0.273255418208053	-1.34618969349979	5.62302278656553	1	3.01217202502717	2.24307453590441	-1.57828981974877
33	15	6.73469387755102	3.06122448979592	2	-1.5	3	0.620546725999929	-2.4346208133234	8.77337015683473	1	3.01217202502717	2.24307453590441	-1.57828981974877
34	15	6.93877551020408	3.06122448979592	2	-1.5	3	2.90789720170586	-1.85563705606369	7.57915808692908	1	3.01217202502717	2.24307453590441	-1.57828981974877
35	15	7.14285714285714	3.06122448979592	2	-1.5	3	-0.830783528164804	0.832385477384285	-0.186185706770071	1	3.01217202502717	2.24307453590441	-1.57828981974877
36	15	7.3469387755102	3.06122448979592	2	-1.5	3	1.87895607492068	0.770859781229509	7.84195059627192	1	3.01217202502717	2.24307453590441	-1.57828981974877
37	15	7.55102040816327	3.06122448979592	2	-1.5	3	-1.08960529302924	-0.473670522025728	3.91454860949683	1	3.01217202502717	2.24307453590441	-1.57828981974877
38	15	7.75510204081633	3.06122448979592	2	-1.5	3	1.79528113344895	-2.45896814106305	12.5871473749843	1	3.01217202502717	2.24307453590441	-1.57828981974877
39	15	7.95918367346939	3.06122448979592	2	-1.5	3	0.604403513175855	-0.39975650124355	4.89599649374532	1	3.01217202502717	2.24307453590441	-1.57828981974877
40	15	8.16326530612245	3.06122448979592	2	-1.5	3	-1.70186582864759	-0.88353076885024	-0.979787491950413	1	3.01217202502717	2.24307453590441	-1.57828981974877
41	15	8.36734693877551	3.06122448979592	2	-1.5	3	-0.515843437264582	1.3227549171357	-2.45414161178835	1	3.01217202502717	2.24307453590441	-1.57828981974877
42	15	8.57142857142857	3.06122448979592	2	-1.5	3	-1.09418619381863	0.47415964919431	0.875749174259579	1	3.01217202502717	2.24307453590441	-1.57828981974877
43	15	8.77551020408163	3.06122448979592	2	-1.5	3	-2.53134964151782	-0.050605395978006	-1.13341111174701	1	3.01217202502717	2.24307453590441	-1.57828981974877
44	15	8.97959183673469	3.06122448979592	2	-1.5	3	-2.82099137940182	-0.0781075061700287	0.37167350156281	1	3.01217202502717	2.24307453590441	-1.57828981974877
45	15	9.18367346938776	3.06122448979592	2	-1.5	3	-0.921128067556914	2.79778132356251	-0.56397390718791	1	3.01217202502717	2.24307453590441	-1.57828981974877
46	15	9.38775510204082	3.06122448979592	2	-1.5	3	-2.88579511309508	1.5377653302207	-5.37575269871635	1	3.01217202502717	2.24307453590441	-1.57828981974877
47	15	9.59183673469388	3.06122448979592	2	-1.5	3	-2.00707345450935	-0.0181226372392329	-3.78642618059681	1	3.01217202502717	2.24307453590441	-1.57828981974877
48	15	9.79591836734694	3.06122448979592	2	-1.5	3	1.35109992510521	-0.124664322666134	5.17120649093511	1	3.01217202502717	2.24307453590441	-1.57828981974877
49	15	10	3.06122448979592	2	-1.5	3	1.24854741410153	-2.84112539217022	10.2475531047821	1	3.01217202502717	2.24307453590441	-1.57828981974877
0	16	0	3.26530612244898	-3	2	3	1.4314823187443	2.65505557991884	3.56097690147863	2	2.82528789626054	-3.07353905013677	2.00263196446729
1	16	0.204081632653061	3.26530612244898	-3	2	3	-1.09708097322013	-1.08495616939602	2.82106883769361	2	2.82528789626054	-3.07353905013677	2.00263196446729
2	16	0.408163265306122	3.26530612244898	-3	2	3	2.34011674270617	-1.46436550871554	-6.38009041186732	2	2.82528789626054	-3.07353905013677	2.00263196446729
3	16	0.612244897959184	3.26530612244898	-3	2	3	0.562983288170686	2.99645355232603	6.17005232196613	2	2.82528789626054	-3.07353905013677	2.00263196446729
4	16	0.816326530612245	3.26530612244898	-3	2	3	-2.24384194952024	1.31213802902715	10.9426532182329	2	2.82528789626054	-3.07353905013677	2.00263196446729
5	16	1.02040816326531	3.26530612244898	-3	2	3	-2.1376880312668	-2.71581736020427	4.68219825057458	2	2.82528789626054	-3.07353905013677	2.00263196446729
6	16	1.22448979591837	3.26530612244898	-3	2	3	1.15857256157821	-2.62868713784654	-6.63757526571842	2	2.82528789626054	-3.07353905013677	2.00263196446729
7	16	1.42857142857143	3.26530612244898	-3	2	3	-1.96233638134753	-2.84699061623881	3.74226278676626	2	2.82528789626054	-3.07353905013677	2.00263196446729
8	16	1.63265306122449	3.26530612244898	-3	2	3	0.0437562094922601	0.597713397077214	4.67886721709492	2	2.82528789626054	-3.07353905013677	2.00263196446729
9	16	1.83673469387755	3.26530612244898	-3	2	3	2.95064685557226	-2.57061299962829	-13.5568818184294	2	2.82528789626054	-3.07353905013677	2.00263196446729
10	16	2.04081632653061	3.26530612244898	-3	2	3	-2.97595437159996	2.60033014106958	16.0457308682419	2	2.82528789626054	-3.07353905013677	2.00263196446729
11	16	2.24489795918367	3.26530612244898	-3	2	3	-2.90052118861466	2.62143924013607	20.1794401609282	2	2.82528789626054	-3.07353905013677	2.00263196446729
12	16	2.44897959183673	3.26530612244898	-3	2	3	2.95850749158304	0.276324400488479	-7.93755257742431	2	2.82528789626054	-3.07353905013677	2.00263196446729
13	16	2.6530612244898	3.26530612244898	-3	2	3	0.507833004804993	0.699833588375705	-1.88630434784726	2	2.82528789626054	-3.07353905013677	2.00263196446729
14	16	2.85714285714286	3.26530612244898	-3	2	3	-2.23854014688892	-1.2486335908485	3.02920166417411	2	2.82528789626054	-3.07353905013677	2.00263196446729
15	16	3.06122448979592	3.26530612244898	-3	2	3	2.38381319852456	-2.61616474555036	-9.3182717068769	2	2.82528789626054	-3.07353905013677	2.00263196446729
16	16	3.26530612244898	3.26530612244898	-3	2	3	2.28228180076615	1.42476267115089	-0.9277561844231	2	2.82528789626054	-3.07353905013677	2.00263196446729
17	16	3.46938775510204	3.26530612244898	-3	2	3	0.217202478668251	-2.3892840675059	-2.69479999572307	2	2.82528789626054	-3.07353905013677	2.00263196446729
18	16	3.6734693877551	3.26530612244898	-3	2	3	0.730752179164539	-2.48665415388964	-1.43363773018377	2	2.82528789626054	-3.07353905013677	2.00263196446729
19	16	3.87755102040816	3.26530612244898	-3	2	3	-1.36087685099474	-1.13266134477466	-1.1965696110467	2	2.82528789626054	-3.07353905013677	2.00263196446729
20	16	4.08163265306122	3.26530612244898	-3	2	3	-2.69688182176797	-2.92520604097271	6.13108460082785	2	2.82528789626054	-3.07353905013677	2.00263196446729
21	16	4.28571428571429	3.26530612244898	2	-1.5	3	0.567405653345186	-0.395786305462104	8.24172671894157	1	3.01217202502717	2.24307453590441	-1.57828981974877
22	16	4.48979591836735	3.26530612244898	2	-1.5	3	-1.23146884078342	1.24608546048046	-3.86957259329389	1	3.01217202502717	2.24307453590441	-1.57828981974877
23	16	4.69387755102041	3.26530612244898	2	-1.5	3	0.981726279962111	1.80809358853163	1.39674752559951	1	3.01217202502717	2.24307453590441	-1.57828981974877
24	16	4.89795918367347	3.26530612244898	2	-1.5	3	2.01747106105561	0.625843822793528	4.40216957415653	1	3.01217202502717	2.24307453590441	-1.57828981974877
25	16	5.10204081632653	3.26530612244898	2	-1.5	3	-2.89103673651382	2.08124521868348	-7.91621990472729	1	3.01217202502717	2.24307453590441	-1.57828981974877
26	16	5.30612244897959	3.26530612244898	2	-1.5	3	0.574282648114364	-0.560986777397338	4.2559559510229	1	3.01217202502717	2.24307453590441	-1.57828981974877
27	16	5.51020408163265	3.26530612244898	2	-1.5	3	-1.61231676187889	2.09263251036286	-0.151740401011927	1	3.01217202502717	2.24307453590441	-1.57828981974877
28	16	5.71428571428571	3.26530612244898	2	-1.5	3	2.24333098742281	0.038839862990276	11.5625222002071	1	3.01217202502717	2.24307453590441	-1.57828981974877
29	16	5.91836734693878	3.26530612244898	2	-1.5	3	-1.47801296062903	-1.66178323201023	1.78078567041695	1	3.01217202502717	2.24307453590441	-1.57828981974877
30	16	6.12244897959184	3.26530612244898	2	-1.5	3	0.66462079941251	2.6648738799628	4.61831626052588	1	3.01217202502717	2.24307453590441	-1.57828981974877
31	16	6.3265306122449	3.26530612244898	2	-1.5	3	0.321245040537669	-1.3501747569773	5.74779928975669	1	3.01217202502717	2.24307453590441	-1.57828981974877
32	16	6.53061224489796	3.26530612244898	2	-1.5	3	-0.623000999644507	-2.84279109487324	9.96398945309828	1	3.01217202502717	2.24307453590441	-1.57828981974877
33	16	6.73469387755102	3.26530612244898	2	-1.5	3	1.06572458159876	-1.54395574226984	7.23746081488193	1	3.01217202502717	2.24307453590441	-1.57828981974877
34	16	6.93877551020408	3.26530612244898	2	-1.5	3	1.3546178082926	-0.799874632455434	7.20392767387218	1	3.01217202502717	2.24307453590441	-1.57828981974877
35	16	7.14285714285714	3.26530612244898	2	-1.5	3	0.401626771916321	-0.891901900264416	5.96342395767564	1	3.01217202502717	2.24307453590441	-1.57828981974877
36	16	7.3469387755102	3.26530612244898	2	-1.5	3	1.55053342310852	0.14800505666143	13.0314800398019	1	3.01217202502717	2.24307453590441	-1.57828981974877
37	16	7.55102040816327	3.26530612244898	2	-1.5	3	2.90050245595763	2.29876129221554	7.26825551699272	1	3.01217202502717	2.24307453590441	-1.57828981974877
38	16	7.75510204081633	3.26530612244898	2	-1.5	3	-0.484365672595169	-1.24597063734181	2.30887941843158	1	3.01217202502717	2.24307453590441	-1.57828981974877
39	16	7.95918367346939	3.26530612244898	2	-1.5	3	0.0874983113131851	0.124623647755013	5.16830635911453	1	3.01217202502717	2.24307453590441	-1.57828981974877
40	16	8.16326530612245	3.26530612244898	2	-1.5	3	-2.92518073235272	-0.959166277869124	-2.22573525634152	1	3.01217202502717	2.24307453590441	-1.57828981974877
41	16	8.36734693877551	3.26530612244898	2	-1.5	3	1.77617133786227	1.9306383562392	2.55444722983802	1	3.01217202502717	2.24307453590441	-1.57828981974877
42	16	8.57142857142857	3.26530612244898	2	-1.5	3	0.121380402275963	-2.05439092026913	8.36870024471287	1	3.01217202502717	2.24307453590441	-1.57828981974877
43	16	8.77551020408163	3.26530612244898	2	-1.5	3	-0.552231417836609	-2.37893839013965	5.53388732202135	1	3.01217202502717	2.24307453590441	-1.57828981974877
44	16	8.97959183673469	3.26530612244898	2	-1.5	3	-2.43556822146363	0.0179715194256103	-1.2712979144141	1	3.01217202502717	2.24307453590441	-1.57828981974877
45	16	9.18367346938776	3.26530612244898	2	-1.5	3	2.33793853005238	1.03132551459295	6.16035553741225	1	3.01217202502717	2.24307453590441	-1.57828981974877
46	16	9.38775510204082	3.26530612244898	2	-1.5	3	-0.629956559756661	1.7731512065446	-0.162327894467993	1	3.01217202502717	2.24307453590441	-1.57828981974877
47	16	9.59183673469388	3.26530612244898	2	-1.5	3	1.09548958925532	0.537749117431899	5.34052877159413	1	3.01217202502717	2.24307453590441	-1.57828981974877
48	16	9.79591836734694	3.26530612244898	2	-1.5	3	-2.1037550617911	1.643098567914	-8.03033357404038	1	3.01217202502717	2.24307453590441	-1.57828981974877
49	16	10	3.26530612244898	2	-1.5	3	2.7692977772462	-0.643739648634457	11.0039935318155	1	3.01217202502717	2.24307453590441	-1.57828981974877
0	17	0	3.46938775510204	-3	2	3	-1.92934942906901	-2.80279397840119	0.972916635786495	2	2.82528789626054	-3.07353905013677	2.00263196446729
1	17	0.204081632653061	3.46938775510204	-3	2	3	-1.80274804260306	-2.30340415259066	0.556262767619176	2	2.82528789626054	-3.07353905013677	2.00263196446729
2	17	0.408163265306122	3.46938775510204	-3	2	3	2.15389716334628	-2.76766439262602	-9.12844557397293	2	2.82528789626054	-3.07353905013677	2.00263196446729
3	17	0.612244897959184	3.46938775510204	-3	2	3	2.47549646485159	-1.02633809714104	-6.29020833137933	2	2.82528789626054	-3.07353905013677	2.00263196446729
4	17	0.816326530612245	3.46938775510204	-3	2	3	-1.72711555486019	-0.027051952387906	6.56685388951713	2	2.82528789626054	-3.07353905013677	2.00263196446729
5	17	1.02040816326531	3.46938775510204	-3	2	3	-0.181194670951033	-0.862095098058364	3.68921549648931	2	2.82528789626054	-3.07353905013677	2.00263196446729
6	17	1.22448979591837	3.46938775510204	-3	2	3	1.40096942737698	0.363596850398353	-3.49560870566877	2	2.82528789626054	-3.07353905013677	2.00263196446729
7	17	1.42857142857143	3.46938775510204	-3	2	3	2.27019440286481	-0.116345109043274	-4.95889686141924	2	2.82528789626054	-3.07353905013677	2.00263196446729
8	17	1.63265306122449	3.46938775510204	-3	2	3	-0.725683829776169	1.06765681118364	5.99639830809654	2	2.82528789626054	-3.07353905013677	2.00263196446729
9	17	1.83673469387755	3.46938775510204	-3	2	3	0.102116921096576	1.00177298138044	4.59237384120763	2	2.82528789626054	-3.07353905013677	2.00263196446729
10	17	2.04081632653061	3.46938775510204	-3	2	3	1.45029846311841	-1.09161511734792	-2.90668098359479	2	2.82528789626054	-3.07353905013677	2.00263196446729
