u	v	spatial_x	spatial_y	a1_list	a2_list	b_list	feat1	feat2	y	group	b_result	a1_result	a2_result
44	12	8.97959183673469	2.44897959183673	-2	-2	3	0.731386640251475	1.962048087648	-0.523061046323635	3	3.02379090279134	-1.44315863161536	-1.96053485556963
45	12	9.18367346938776	2.44897959183673	-2	-2	3	2.14875182774894	0.836966612943165	-6.25143200022643	3	3.02379090279134	-1.44315863161536	-1.96053485556963
46	12	9.38775510204082	2.44897959183673	-2	-2	3	-2.97299925036205	1.4104826655712	3.62545739768365	3	3.02379090279134	-1.44315863161536	-1.96053485556963
47	12	9.59183673469388	2.44897959183673	-2	-2	3	0.0877760526980991	1.27030271953078	-1.11200431842337	3	3.02379090279134	-1.44315863161536	-1.96053485556963
48	12	9.79591836734694	2.44897959183673	-2	-2	3	1.06372439618638	2.1506069104391	-6.05707210786319	3	3.02379090279134	-1.44315863161536	-1.96053485556963
49	12	10	2.44897959183673	-1	-2	3	-2.82235626522832	-1.89724758086335	9.68976479422249	3	3.02379090279134	-1.44315863161536	-1.96053485556963
0	13	0	2.6530612244898	-3	1	3	-0.591866654679673	-2.99505229899189	2.42968374359499	2	3.14235429390601	-2.45075024642783	1.20067615806609
1	13	0.204081632653061	2.6530612244898	-3	1	3	2.37380928830218	0.591170934259597	-5.89017484799685	5	2.93368820378144	-2.17831149234848	-0.956373269383413
2	13	0.408163265306122	2.6530612244898	-3	1	3	1.02967685313515	-0.876848164059997	0.316383234339169	5	2.93368820378144	-2.17831149234848	-0.956373269383413
3	13	0.612244897959184	2.6530612244898	-3	1	3	-1.57404981983642	-2.25727601329717	6.4566949538451	5	2.93368820378144	-2.17831149234848	-0.956373269383413
4	13	0.816326530612245	2.6530612244898	-3	1	3	2.11668677779148	-1.88316747537457	-6.13769036474111	2	3.14235429390601	-2.45075024642783	1.20067615806609
5	13	1.02040816326531	2.6530612244898	-3	1	3	-0.911811459542914	-1.00950412524466	4.44126897651051	2	3.14235429390601	-2.45075024642783	1.20067615806609
6	13	1.22448979591837	2.6530612244898	-3	1	3	2.12006802686436	-2.57859977467978	-9.15597579510035	2	3.14235429390601	-2.45075024642783	1.20067615806609
7	13	1.42857142857143	2.6530612244898	-3	1	3	-1.20633809328657	-2.65852078722929	3.41226093475673	2	3.14235429390601	-2.45075024642783	1.20067615806609
8	13	1.63265306122449	2.6530612244898	-3	1	3	0.541921505298894	2.49615752899467	3.88257822041302	2	3.14235429390601	-2.45075024642783	1.20067615806609
9	13	1.83673469387755	2.6530612244898	-3	1	3	-0.618359593512996	-1.12738350387782	4.00612880878768	2	3.14235429390601	-2.45075024642783	1.20067615806609
10	13	2.04081632653061	2.6530612244898	-3	1	3	-1.3510496954696	2.89338418484151	10.5716801760836	2	3.14235429390601	-2.45075024642783	1.20067615806609
11	13	2.24489795918367	2.6530612244898	-3	-1	3	2.31934537303122	2.7862020499824	-6.3412392927456	5	2.93368820378144	-2.17831149234848	-0.956373269383413
12	13	2.44897959183673	2.6530612244898	-3	-1	3	-1.87443790836305	-2.14457230603732	10.3317189306381	5	2.93368820378144	-2.17831149234848	-0.956373269383413
13	13	2.6530612244898	2.6530612244898	-3	-1	3	-2.49113045258542	1.28954581737715	9.65606719559374	5	2.93368820378144	-2.17831149234848	-0.956373269383413
14	13	2.85714285714286	2.6530612244898	-2	-1	3	-0.948438368726038	0.604829334762415	5.94540019165157	5	2.93368820378144	-2.17831149234848	-0.956373269383413
15	13	3.06122448979592	2.6530612244898	-2	-1	3	1.30583488584941	1.14388243863092	-0.913124031290645	5	2.93368820378144	-2.17831149234848	-0.956373269383413
16	13	3.26530612244898	2.6530612244898	-2	-1	3	1.84458963585769	-2.42285399991315	2.25770629807004	8	3.27317400386245	-1.13280700146606	-1.38820532732826
17	13	3.46938775510204	2.6530612244898	-2	-1	3	2.99246022040059	-1.86863952819265	-1.42346316600432	8	3.27317400386245	-1.13280700146606	-1.38820532732826
18	13	3.6734693877551	2.6530612244898	-2	-1	3	-1.22182765793301	-2.54016803129471	6.91667113496944	8	3.27317400386245	-1.13280700146606	-1.38820532732826
19	13	3.87755102040816	2.6530612244898	-2	-1	3	-0.552348293212307	0.624805231302427	4.34264280553623	8	3.27317400386245	-1.13280700146606	-1.38820532732826
20	13	4.08163265306122	2.6530612244898	-2	-1	3	-2.17907233182224	2.91954645509455	3.5224754006691	8	3.27317400386245	-1.13280700146606	-1.38820532732826
21	13	4.28571428571429	2.6530612244898	-2	-1	3	0.449231577738201	1.03190722594765	1.70677200521306	8	3.27317400386245	-1.13280700146606	-1.38820532732826
22	13	4.48979591836735	2.6530612244898	-1	-1	3	2.9854802235775	1.26456921013158	-1.20342807071751	8	3.27317400386245	-1.13280700146606	-1.38820532732826
23	13	4.69387755102041	2.6530612244898	-1	-1	3	1.20528606072395	2.90751024925969	-1.61428852624187	8	3.27317400386245	-1.13280700146606	-1.38820532732826
24	13	4.89795918367347	2.6530612244898	-1	-1	3	0.57127704248023	1.06806932503078	0.819217959447003	8	3.27317400386245	-1.13280700146606	-1.38820532732826
25	13	5.10204081632653	2.6530612244898	-1	-1	3	-0.645785442469236	-2.75891056422918	5.56629636921253	8	3.27317400386245	-1.13280700146606	-1.38820532732826
26	13	5.30612244897959	2.6530612244898	-1	-1	3	2.49179256171333	2.20203360513959	-4.40939810079979	8	3.27317400386245	-1.13280700146606	-1.38820532732826
27	13	5.51020408163265	2.6530612244898	-1	-1	3	-0.0185004232179034	-0.811930257727222	4.46220758796192	8	3.27317400386245	-1.13280700146606	-1.38820532732826
28	13	5.71428571428571	2.6530612244898	-1	-1	3	-2.19379852012163	-2.97381827091171	8.54966905274257	8	3.27317400386245	-1.13280700146606	-1.38820532732826
29	13	5.91836734693878	2.6530612244898	-1	-2	3	-0.807729220805199	0.0434050653649232	5.12287500661537	8	3.27317400386245	-1.13280700146606	-1.38820532732826
30	13	6.12244897959184	2.6530612244898	-1	-2	3	-2.5969999869134	2.62209000525758	-0.524083912407977	8	3.27317400386245	-1.13280700146606	-1.38820532732826
31	13	6.3265306122449	2.6530612244898	-1	-2	3	-1.78812577386731	-1.4560158768301	10.827540509564	8	3.27317400386245	-1.13280700146606	-1.38820532732826
32	13	6.53061224489796	2.6530612244898	-1	-2	3	-2.89398731400053	-0.0509209616829605	5.36926492341455	8	3.27317400386245	-1.13280700146606	-1.38820532732826
33	13	6.73469387755102	2.6530612244898	-1	-2	3	-0.28032050099902	-1.95733867330566	5.75106693798908	8	3.27317400386245	-1.13280700146606	-1.38820532732826
34	13	6.93877551020408	2.6530612244898	-1	-2	3	0.807241589710783	-2.65384397000136	5.86086623255154	8	3.27317400386245	-1.13280700146606	-1.38820532732826
35	13	7.14285714285714	2.6530612244898	-1	-2	3	-0.940245225726553	-2.51673031972132	6.11273389984025	3	3.02379090279134	-1.44315863161536	-1.96053485556963
36	13	7.3469387755102	2.6530612244898	-1	-2	3	-0.477709370968337	1.36206543576813	3.28241452188073	3	3.02379090279134	-1.44315863161536	-1.96053485556963
37	13	7.55102040816327	2.6530612244898	-1	-2	3	2.75525563706746	2.18444682445289	-1.86188809120495	3	3.02379090279134	-1.44315863161536	-1.96053485556963
38	13	7.75510204081633	2.6530612244898	-1	-2	3	1.51177872944949	-2.14020696448505	6.75986471828046	3	3.02379090279134	-1.44315863161536	-1.96053485556963
39	13	7.95918367346939	2.6530612244898	-1	-2	3	0.245139821669707	-1.27008859313719	3.81649083177463	3	3.02379090279134	-1.44315863161536	-1.96053485556963
40	13	8.16326530612245	2.6530612244898	-1	-2	3	-1.29275474932905	-1.82982319413104	10.9409928121637	3	3.02379090279134	-1.44315863161536	-1.96053485556963
41	13	8.36734693877551	2.6530612244898	-1	-2	3	2.38198079263797	-2.83886533844143	5.71541326773416	3	3.02379090279134	-1.44315863161536	-1.96053485556963
42	13	8.57142857142857	2.6530612244898	-1	-2	3	-1.58941729871604	0.320588219321902	3.50434823854826	3	3.02379090279134	-1.44315863161536	-1.96053485556963
43	13	8.77551020408163	2.6530612244898	-1	-2	3	-1.04794361689994	1.19953302082589	4.02035505796769	3	3.02379090279134	-1.44315863161536	-1.96053485556963
44	13	8.97959183673469	2.6530612244898	-1	-2	3	2.45438888653769	0.887264885310423	-0.141716192765097	3	3.02379090279134	-1.44315863161536	-1.96053485556963
45	13	9.18367346938776	2.6530612244898	-2	-2	3	0.177252331710434	-0.671678716186515	7.62067294789724	3	3.02379090279134	-1.44315863161536	-1.96053485556963
46	13	9.38775510204082	2.6530612244898	-2	-2	3	1.45390769650786	0.330061475639432	-0.157546614768202	3	3.02379090279134	-1.44315863161536	-1.96053485556963
47	13	9.59183673469388	2.6530612244898	-1	-2	3	0.544468764982597	-2.43540416018265	6.67123873607781	3	3.02379090279134	-1.44315863161536	-1.96053485556963
48	13	9.79591836734694	2.6530612244898	-1	-2	3	0.920635254056971	-2.07417768766389	5.21824206356215	3	3.02379090279134	-1.44315863161536	-1.96053485556963
49	13	10	2.6530612244898	-1	-2	3	-1.20370025091105	2.5907677173179	-4.02537887608929	3	3.02379090279134	-1.44315863161536	-1.96053485556963
0	14	0	2.85714285714286	-3	1	3	-1.55176763024002	1.56904648691938	8.76466635250921	2	3.14235429390601	-2.45075024642783	1.20067615806609
1	14	0.204081632653061	2.85714285714286	-3	1	3	-1.06504591698801	2.536434574951	10.6201513349802	2	3.14235429390601	-2.45075024642783	1.20067615806609
2	14	0.408163265306122	2.85714285714286	-3	1	3	-2.06735061549946	2.5000817069962	12.6902099383771	2	3.14235429390601	-2.45075024642783	1.20067615806609
3	14	0.612244897959184	2.85714285714286	-3	1	3	2.24588619174484	0.896355702646444	-2.80779466176342	2	3.14235429390601	-2.45075024642783	1.20067615806609
4	14	0.816326530612245	2.85714285714286	-3	1	3	-1.30051840049932	2.56943188867299	7.82934525787399	2	3.14235429390601	-2.45075024642783	1.20067615806609
5	14	1.02040816326531	2.85714285714286	-3	1	3	0.368936366486308	-0.499775381505221	1.76775599875687	2	3.14235429390601	-2.45075024642783	1.20067615806609
6	14	1.22448979591837	2.85714285714286	-3	1	3	1.75184655084824	-2.97830253129035	-3.56269957026272	2	3.14235429390601	-2.45075024642783	1.20067615806609
7	14	1.42857142857143	2.85714285714286	-3	1	3	1.70294465625428	-2.62457330492304	-4.02272050051041	2	3.14235429390601	-2.45075024642783	1.20067615806609
8	14	1.63265306122449	2.85714285714286	-3	1	3	-0.369682448494843	-2.34307604579511	2.04108432958446	2	3.14235429390601	-2.45075024642783	1.20067615806609
9	14	1.83673469387755	2.85714285714286	-3	1	3	-0.142456148479646	-2.42787928090284	-0.31549096337789	2	3.14235429390601	-2.45075024642783	1.20067615806609
10	14	2.04081632653061	2.85714285714286	-3	1	3	2.96821049361015	-0.889785654898419	-5.36356714244405	2	3.14235429390601	-2.45075024642783	1.20067615806609
11	14	2.24489795918367	2.85714285714286	-3	1	3	1.04758486187414	1.20762484265615	-4.10277269389418	5	2.93368820378144	-2.17831149234848	-0.956373269383413
12	14	2.44897959183673	2.85714285714286	-3	1	3	1.8878306587073	1.74389283960297	-0.287903716891429	5	2.93368820378144	-2.17831149234848	-0.956373269383413
13	14	2.6530612244898	2.85714285714286	-3	-1	3	2.41532381531539	0.541279646067748	-0.546219823455334	5	2.93368820378144	-2.17831149234848	-0.956373269383413
14	14	2.85714285714286	2.85714285714286	-3	-1	3	1.72553901737604	-2.12138295265812	-2.54405018856753	5	2.93368820378144	-2.17831149234848	-0.956373269383413
15	14	3.06122448979592	2.85714285714286	-2	-1	3	-1.88892393027859	1.48740961288905	4.89217864741088	5	2.93368820378144	-2.17831149234848	-0.956373269383413
16	14	3.26530612244898	2.85714285714286	-2	-1	3	0.373024402425433	-0.871188485174407	3.11208654661774	8	3.27317400386245	-1.13280700146606	-1.38820532732826
17	14	3.46938775510204	2.85714285714286	-2	-1	3	-2.38863505611273	-2.92203990796922	9.93604837700133	8	3.27317400386245	-1.13280700146606	-1.38820532732826
18	14	3.6734693877551	2.85714285714286	-2	-1	3	0.91753275938399	-1.3164682768035	4.19142025825784	8	3.27317400386245	-1.13280700146606	-1.38820532732826
19	14	3.87755102040816	2.85714285714286	-2	-1	3	2.73209656912687	-1.01639667515413	-0.668252289413352	8	3.27317400386245	-1.13280700146606	-1.38820532732826
20	14	4.08163265306122	2.85714285714286	-2	-1	3	0.0763923858006681	-1.35452678869138	4.45303763179312	8	3.27317400386245	-1.13280700146606	-1.38820532732826
21	14	4.28571428571429	2.85714285714286	-2	-1	3	-0.402165042793397	1.87122091912551	3.24860889239059	8	3.27317400386245	-1.13280700146606	-1.38820532732826
22	14	4.48979591836735	2.85714285714286	-2	-1	3	-2.78494349149102	1.55955838556454	7.03796726738587	8	3.27317400386245	-1.13280700146606	-1.38820532732826
23	14	4.69387755102041	2.85714285714286	-1	-1	3	2.75864713397532	1.17331218247585	4.31481709010763	4	2.94522931832833	1.20928275335668	-1.12901371734052
24	14	4.89795918367347	2.85714285714286	-1	-1	3	-2.38198389521905	-2.16596952892641	7.79767586467908	8	3.27317400386245	-1.13280700146606	-1.38820532732826
25	14	5.10204081632653	2.85714285714286	-1	-1	3	-2.75352544017092	1.84700345823769	4.22873744444124	8	3.27317400386245	-1.13280700146606	-1.38820532732826
26	14	5.30612244897959	2.85714285714286	-1	-1	3	-1.52360033097037	1.06305576997994	0.638272279194523	8	3.27317400386245	-1.13280700146606	-1.38820532732826
27	14	5.51020408163265	2.85714285714286	-1	-1	3	-2.60681739648971	-1.83097388111165	6.54109823755071	8	3.27317400386245	-1.13280700146606	-1.38820532732826
28	14	5.71428571428571	2.85714285714286	-1	-1	3	-0.269292945529426	0.888563581689098	4.27390253881001	8	3.27317400386245	-1.13280700146606	-1.38820532732826
29	14	5.91836734693878	2.85714285714286	-1	-1	3	0.0965268075426744	-0.0989301539779137	0.79889954334145	8	3.27317400386245	-1.13280700146606	-1.38820532732826
30	14	6.12244897959184	2.85714285714286	-1	-2	3	-1.1245803058285	-0.36389962886265	1.29241022595557	8	3.27317400386245	-1.13280700146606	-1.38820532732826
31	14	6.3265306122449	2.85714285714286	-1	-2	3	-2.69423710455068	-2.32726101916567	10.4020796703415	8	3.27317400386245	-1.13280700146606	-1.38820532732826
32	14	6.53061224489796	2.85714285714286	-1	-2	3	-2.33039779050464	0.109825655070992	7.37247491769637	8	3.27317400386245	-1.13280700146606	-1.38820532732826
33	14	6.73469387755102	2.85714285714286	-1	-2	3	-0.692973732060431	-2.40040914616582	8.56372105174067	8	3.27317400386245	-1.13280700146606	-1.38820532732826
34	14	6.93877551020408	2.85714285714286	-1	-2	3	-2.63682929504078	-2.0144796764744	9.11118305365612	8	3.27317400386245	-1.13280700146606	-1.38820532732826
35	14	7.14285714285714	2.85714285714286	-1	-2	3	1.18913835365948	-2.20472211435142	3.15380077777075	8	3.27317400386245	-1.13280700146606	-1.38820532732826
36	14	7.3469387755102	2.85714285714286	-1	-2	3	-1.75787675085113	2.72464967442005	0.0547967044696565	3	3.02379090279134	-1.44315863161536	-1.96053485556963
37	14	7.55102040816327	2.85714285714286	-1	-2	3	-1.18757058729817	-1.29081185733666	7.86029823162851	3	3.02379090279134	-1.44315863161536	-1.96053485556963
38	14	7.75510204081633	2.85714285714286	-1	-2	3	-0.635245336931415	-0.868774058423954	2.43293483026251	3	3.02379090279134	-1.44315863161536	-1.96053485556963
39	14	7.95918367346939	2.85714285714286	-1	-2	3	-0.500342201585113	-1.06751636222378	7.50735346638309	3	3.02379090279134	-1.44315863161536	-1.96053485556963
40	14	8.16326530612245	2.85714285714286	-1	-2	3	-2.9900357539512	2.38950267106886	2.47442802953545	3	3.02379090279134	-1.44315863161536	-1.96053485556963
41	14	8.36734693877551	2.85714285714286	-1	-2	3	-2.32757777400781	0.377795468009331	6.44030814319227	3	3.02379090279134	-1.44315863161536	-1.96053485556963
42	14	8.57142857142857	2.85714285714286	-1	-2	3	2.17658738244527	2.51495939359987	-3.24368976811999	3	3.02379090279134	-1.44315863161536	-1.96053485556963
43	14	8.77551020408163	2.85714285714286	-1	-2	3	-2.99260162492855	-1.20045056503263	9.47207922453248	3	3.02379090279134	-1.44315863161536	-1.96053485556963
44	14	8.97959183673469	2.85714285714286	-1	-2	3	0.0490041348772507	-2.31099195340831	8.43216925479723	3	3.02379090279134	-1.44315863161536	-1.96053485556963
45	14	9.18367346938776	2.85714285714286	-1	-2	3	-0.0629879609567512	0.337310716345048	3.82134585874363	3	3.02379090279134	-1.44315863161536	-1.96053485556963
46	14	9.38775510204082	2.85714285714286	-1	-2	3	-1.00143503393617	-0.926778049259895	2.8540408134015	3	3.02379090279134	-1.44315863161536	-1.96053485556963
47	14	9.59183673469388	2.85714285714286	-1	-2	3	-0.412037879121302	1.81144100094449	-2.68759218824318	3	3.02379090279134	-1.44315863161536	-1.96053485556963
48	14	9.79591836734694	2.85714285714286	-1	-2	3	1.68348682515951	2.27654045346995	-4.45098076741253	3	3.02379090279134	-1.44315863161536	-1.96053485556963
49	14	10	2.85714285714286	-1	-2	3	2.04722223728974	-0.16455893455757	1.06769234856569	3	3.02379090279134	-1.44315863161536	-1.96053485556963
0	15	0	3.06122448979592	-3	1	3	-1.4379087395085	2.82815414451305	10.782306286497	2	3.14235429390601	-2.45075024642783	1.20067615806609
1	15	0.204081632653061	3.06122448979592	-3	1	3	-1.06505735419362	0.318078038066435	7.0489748284749	2	3.14235429390601	-2.45075024642783	1.20067615806609
2	15	0.408163265306122	3.06122448979592	-3	1	3	-1.54510288183	-1.37447763968213	8.10405559471034	2	3.14235429390601	-2.45075024642783	1.20067615806609
3	15	0.612244897959184	3.06122448979592	-3	1	3	-0.120819596693609	-0.0661469079343528	5.19132912480405	2	3.14235429390601	-2.45075024642783	1.20067615806609
4	15	0.816326530612245	3.06122448979592	-3	1	3	1.09955014595288	-2.77613824558243	-4.51422411212582	2	3.14235429390601	-2.45075024642783	1.20067615806609
5	15	1.02040816326531	3.06122448979592	-3	1	3	-1.63048274721948	1.82400696157841	10.1091057848201	2	3.14235429390601	-2.45075024642783	1.20067615806609
6	15	1.22448979591837	3.06122448979592	-3	1	3	-1.0155855476708	-2.39138969487347	2.25644489439789	2	3.14235429390601	-2.45075024642783	1.20067615806609
7	15	1.42857142857143	3.06122448979592	-3	1	3	2.5823077055349	-1.14750906898197	-6.20503979887006	2	3.14235429390601	-2.45075024642783	1.20067615806609
8	15	1.63265306122449	3.06122448979592	-3	1	3	-2.70858426091825	0.391899282029661	12.0486078237144	2	3.14235429390601	-2.45075024642783	1.20067615806609
9	15	1.83673469387755	3.06122448979592	-3	1	3	-0.235382368562603	-2.74214924611861	-4.66037706660909	2	3.14235429390601	-2.45075024642783	1.20067615806609
10	15	2.04081632653061	3.06122448979592	-3	1	3	1.26934824958067	-2.52409860491131	0.646409311752167	2	3.14235429390601	-2.45075024642783	1.20067615806609
11	15	2.24489795918367	3.06122448979592	-3	1	3	-2.09727593065516	1.17669814567808	11.4031002553494	2	3.14235429390601	-2.45075024642783	1.20067615806609
12	15	2.44897959183673	3.06122448979592	-3	1	3	-2.71575587996711	-2.56933744163539	7.59501979383382	2	3.14235429390601	-2.45075024642783	1.20067615806609
13	15	2.6530612244898	3.06122448979592	-3	1	3	-2.17076777016882	-0.137502802515741	12.5549606041206	2	3.14235429390601	-2.45075024642783	1.20067615806609
14	15	2.85714285714286	3.06122448979592	-3	-1	3	2.5129391611841	-0.967826199475498	-4.14425271537902	2	3.14235429390601	-2.45075024642783	1.20067615806609
15	15	3.06122448979592	3.06122448979592	-2	-1	3	-2.94444130907326	-1.6315235522615	10.7390631570243	2	3.14235429390601	-2.45075024642783	1.20067615806609
16	15	3.26530612244898	3.06122448979592	-2	-1	3	-1.87006815113189	-1.86732661281801	7.8037218279257	8	3.27317400386245	-1.13280700146606	-1.38820532732826
17	15	3.46938775510204	3.06122448979592	-2	-1	3	-2.81229892259013	1.58046776239548	9.7699166145663	8	3.27317400386245	-1.13280700146606	-1.38820532732826
18	15	3.6734693877551	3.06122448979592	-2	-1	3	-2.33622319462678	2.7092531589017	4.78996846494716	8	3.27317400386245	-1.13280700146606	-1.38820532732826
19	15	3.87755102040816	3.06122448979592	-2	-1	3	0.720895719769778	-2.15892154678001	3.96377887346064	8	3.27317400386245	-1.13280700146606	-1.38820532732826
20	15	4.08163265306122	3.06122448979592	-2	-1	3	-1.55016654756549	2.75808731504476	5.3284863325782	8	3.27317400386245	-1.13280700146606	-1.38820532732826
21	15	4.28571428571429	3.06122448979592	-2	-1	3	0.415272302584061	0.568575020850623	2.56636047879203	8	3.27317400386245	-1.13280700146606	-1.38820532732826
22	15	4.48979591836735	3.06122448979592	-2	-1	3	0.541172296596757	0.849962432179542	0.978018667155725	8	3.27317400386245	-1.13280700146606	-1.38820532732826
23	15	4.69387755102041	3.06122448979592	-1	-1	3	2.09661199853867	1.25955826885549	1.47597483699565	8	3.27317400386245	-1.13280700146606	-1.38820532732826
24	15	4.89795918367347	3.06122448979592	-1	-1	3	-2.97155164252876	1.22471334212749	8.93533562895739	8	3.27317400386245	-1.13280700146606	-1.38820532732826
25	15	5.10204081632653	3.06122448979592	-1	-1	3	2.1202167560542	1.91886664911413	-0.515356164649285	8	3.27317400386245	-1.13280700146606	-1.38820532732826
26	15	5.30612244897959	3.06122448979592	-1	-1	3	0.714714518561844	-0.0991880919138151	2.57712771834171	8	3.27317400386245	-1.13280700146606	-1.38820532732826
27	15	5.51020408163265	3.06122448979592	-1	-1	3	-2.02353908337025	0.200151525088207	5.10492224625353	8	3.27317400386245	-1.13280700146606	-1.38820532732826
28	15	5.71428571428571	3.06122448979592	-1	-1	3	1.6376243288117	-1.0570379852195	4.5816223327798	8	3.27317400386245	-1.13280700146606	-1.38820532732826
29	15	5.91836734693878	3.06122448979592	-1	-1	3	2.13294925074351	-2.3684544373013	2.24682892375346	8	3.27317400386245	-1.13280700146606	-1.38820532732826
30	15	6.12244897959184	3.06122448979592	-1	-1	3	-1.47441909747506	0.987841145557314	3.0273539783935	8	3.27317400386245	-1.13280700146606	-1.38820532732826
31	15	6.3265306122449	3.06122448979592	-1	-2	3	2.51276208541609	-2.79834018488249	3.54713741828995	8	3.27317400386245	-1.13280700146606	-1.38820532732826
32	15	6.53061224489796	3.06122448979592	-1	-2	3	-0.273255418208053	-1.34618969349979	4.01225283185168	8	3.27317400386245	-1.13280700146606	-1.38820532732826
33	15	6.73469387755102	3.06122448979592	-1	-2	3	0.620546725999929	-2.4346208133234	6.39432489619522	8	3.27317400386245	-1.13280700146606	-1.38820532732826
34	15	6.93877551020408	3.06122448979592	-1	-2	3	2.90789720170586	-1.85563705606369	3.71108087022182	8	3.27317400386245	-1.13280700146606	-1.38820532732826
35	15	7.14285714285714	3.06122448979592	-1	-2	3	-0.830783528164804	0.832385477384285	5.08500006091693	3	3.02379090279134	-1.44315863161536	-1.96053485556963
36	15	7.3469387755102	3.06122448979592	-1	-2	3	1.87895607492068	0.770859781229509	0.463712490746924	3	3.02379090279134	-1.44315863161536	-1.96053485556963
37	15	7.55102040816327	3.06122448979592	-1	-2	3	-1.08960529302924	-0.473670522025728	3.53201679526754	3	3.02379090279134	-1.44315863161536	-1.96053485556963
38	15	7.75510204081633	3.06122448979592	-1	-2	3	1.79528113344895	-2.45896814106305	4.92148734782637	3	3.02379090279134	-1.44315863161536	-1.96053485556963
39	15	7.95918367346939	3.06122448979592	-1	-2	3	0.604403513175855	-0.39975650124355	5.46344481664182	3	3.02379090279134	-1.44315863161536	-1.96053485556963
40	15	8.16326530612245	3.06122448979592	-1	-2	3	-1.70186582864759	-0.88353076885024	8.32783444158624	3	3.02379090279134	-1.44315863161536	-1.96053485556963
41	15	8.36734693877551	3.06122448979592	-1	-2	3	-0.515843437264582	1.3227549171357	0.916780954863119	3	3.02379090279134	-1.44315863161536	-1.96053485556963
42	15	8.57142857142857	3.06122448979592	-1	-2	3	-1.09418619381863	0.47415964919431	2.41569822729094	3	3.02379090279134	-1.44315863161536	-1.96053485556963
43	15	8.77551020408163	3.06122448979592	-1	-2	3	-2.53134964151782	-0.050605395978006	7.48869961238649	3	3.02379090279134	-1.44315863161536	-1.96053485556963
44	15	8.97959183673469	3.06122448979592	-1	-2	3	-2.82099137940182	-0.0781075061700287	4.33821663264614	3	3.02379090279134	-1.44315863161536	-1.96053485556963
45	15	9.18367346938776	3.06122448979592	-1	-2	3	-0.921128067556914	2.79778132356251	-1.0275844227732	3	3.02379090279134	-1.44315863161536	-1.96053485556963
46	15	9.38775510204082	3.06122448979592	-1	-2	3	-2.88579511309508	1.5377653302207	6.56015178762767	3	3.02379090279134	-1.44315863161536	-1.96053485556963
47	15	9.59183673469388	3.06122448979592	-1	-2	3	-2.00707345450935	-0.0181226372392329	5.38215560470272	3	3.02379090279134	-1.44315863161536	-1.96053485556963
48	15	9.79591836734694	3.06122448979592	-1	-2	3	1.35109992510521	-0.124664322666134	0.618473079445409	3	3.02379090279134	-1.44315863161536	-1.96053485556963
49	15	10	3.06122448979592	-1	-2	3	1.24854741410153	-2.84112539217022	8.11081172964695	3	3.02379090279134	-1.44315863161536	-1.96053485556963
0	16	0	3.26530612244898	-3	1	3	1.4314823187443	2.65505557991884	0.585094237310629	2	3.14235429390601	-2.45075024642783	1.20067615806609
1	16	0.204081632653061	3.26530612244898	-3	1	3	-1.09708097322013	-1.08495616939602	2.90599560807123	2	3.14235429390601	-2.45075024642783	1.20067615806609
2	16	0.408163265306122	3.26530612244898	-3	1	3	2.34011674270617	-1.46436550871554	-4.32800629249508	2	3.14235429390601	-2.45075024642783	1.20067615806609
3	16	0.612244897959184	3.26530612244898	-3	1	3	0.562983288170686	2.99645355232603	6.15193044872101	2	3.14235429390601	-2.45075024642783	1.20067615806609
4	16	0.816326530612245	3.26530612244898	-3	1	3	-2.24384194952024	1.31213802902715	10.5306678686681	2	3.14235429390601	-2.45075024642783	1.20067615806609
5	16	1.02040816326531	3.26530612244898	-3	1	3	-2.1376880312668	-2.71581736020427	6.07480787133726	2	3.14235429390601	-2.45075024642783	1.20067615806609
6	16	1.22448979591837	3.26530612244898	-3	1	3	1.15857256157821	-2.62868713784654	-4.69098771793219	2	3.14235429390601	-2.45075024642783	1.20067615806609
7	16	1.42857142857143	3.26530612244898	-3	1	3	-1.96233638134753	-2.84699061623881	5.7926247870323	2	3.14235429390601	-2.45075024642783	1.20067615806609
8	16	1.63265306122449	3.26530612244898	-3	1	3	0.0437562094922601	0.597713397077214	2.53853693677717	2	3.14235429390601	-2.45075024642783	1.20067615806609
9	16	1.83673469387755	3.26530612244898	-3	1	3	2.95064685557226	-2.57061299962829	-10.0907574994055	2	3.14235429390601	-2.45075024642783	1.20067615806609
10	16	2.04081632653061	3.26530612244898	-3	1	3	-2.97595437159996	2.60033014106958	17.6502718260288	2	3.14235429390601	-2.45075024642783	1.20067615806609
11	16	2.24489795918367	3.26530612244898	-3	1	3	-2.90052118861466	2.62143924013607	15.0927159536167	2	3.14235429390601	-2.45075024642783	1.20067615806609
12	16	2.44897959183673	3.26530612244898	-3	1	3	2.95850749158304	0.276324400488479	-4.65474614601221	2	3.14235429390601	-2.45075024642783	1.20067615806609
13	16	2.6530612244898	3.26530612244898	-3	1	3	0.507833004804993	0.699833588375705	3.63394386269923	2	3.14235429390601	-2.45075024642783	1.20067615806609
14	16	2.85714285714286	3.26530612244898	-3	1	3	-2.23854014688892	-1.2486335908485	9.73919660747194	2	3.14235429390601	-2.45075024642783	1.20067615806609
15	16	3.06122448979592	3.26530612244898	-2	1	3	2.38381319852456	-2.61616474555036	-5.06542256471406	2	3.14235429390601	-2.45075024642783	1.20067615806609
16	16	3.26530612244898	3.26530612244898	-2	-1	3	2.28228180076615	1.42476267115089	-2.53961444478028	8	3.27317400386245	-1.13280700146606	-1.38820532732826
